id,collection_unique_id,card_id,event_id,priority,created_at,updated_at
1010860,199,1010860,,930,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1010871,199,1010871,506.0,920,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1010880,120,1010880,,940,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1010891,120,1010891,,930,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1010901,120,1010901,,920,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1010910,151,1010910,378.0,980,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1010920,63,1010920,378.0,980,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1010930,66,1010930,378.0,900,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1010941,91,1010941,505.0,970,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1010951,8,1010951,,780,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1010961,86,1010961,,920,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1010971,13,1010971,,890,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1010981,68,1010981,,970,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1010991,135,1010991,,930,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011000,254,1011000,,990,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011010,249,1011010,,980,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011020,152,1011020,,950,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011030,222,1011030,,940,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011041,91,1011041,340.0,950,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011050,255,1011050,,980,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011061,255,1011061,513.0,970,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011071,200,1011071,513.0,890,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011081,182,1011081,513.0,940,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011101,201,1011101,,940,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011111,228,1011111,,920,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011120,287,1011120,,970,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011131,319,1011131,518.0,1000,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011141,320,1011141,518.0,1000,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011151,89,1011151,,980,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011160,321,1011160,,1000,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011171,321,1011171,531.0,990,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011181,321,1011181,531.0,980,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011191,213,1011191,522.0,880,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011200,27,1011200,,980,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011211,27,1011211,,970,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011220,332,1011220,,1000,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011230,126,1011230,,780,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011260,77,1011260,,880,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011270,171,1011270,,960,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011280,67,1011280,,980,2024-07-08 11:03:32.766293,2024-07-08 11:03:32.766293
1011290,328,1011290,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011301,328,1011301,532.0,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011310,276,1011310,,980,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011321,276,1011321,517.0,970,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011330,412,1011330,357.0,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011341,413,1011341,357.0,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011351,241,1011351,,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011361,242,1011361,,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011371,191,1011371,320.0,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011381,39,1011381,507.0,760,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011391,45,1011391,,900,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011400,109,1011400,,900,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011410,126,1011410,,790,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011420,169,1011420,,950,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011431,169,1011431,,940,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011441,39,1011441,,770,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011451,34,1011451,541.0,940,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011461,36,1011461,541.0,940,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011471,208,1011471,422.0,890,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011480,141,1011480,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011490,277,1011490,,980,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011500,276,1011500,517.0,960,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011580,333,1011580,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011590,335,1011590,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011620,113,1011620,,980,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011631,113,1011631,411.0,970,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011641,331,1011641,411.0,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011650,231,1011650,334.0,930,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011660,171,1011660,,940,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011681,291,1011681,,980,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011700,83,1011700,,930,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011711,48,1011711,320.0,970,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011721,48,1011721,320.0,960,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011730,218,1011730,,930,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011740,235,1011740,532.0,980,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011750,326,1011750,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011760,327,1011760,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011770,350,1011770,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011781,350,1011781,534.0,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011790,137,1011790,,910,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011801,137,1011801,508.0,920,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011810,137,1011810,,930,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011820,329,1011820,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011830,330,1011830,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011851,263,1011851,137.0,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011860,58,1011860,,980,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011901,96,1011901,320.0,860,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011910,182,1011910,334.0,930,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011920,337,1011920,335.0,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011940,334,1011940,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011950,33,1011950,,900,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011970,324,1011970,335.0,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011980,336,1011980,335.0,980,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1011990,116,1011990,,950,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012001,224,1012001,515.0,930,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012010,137,1012010,335.0,900,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012020,336,1012020,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012031,336,1012031,533.0,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012040,35,1012040,,890,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012050,178,1012050,348.0,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012060,72,1012060,,960,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012070,73,1012070,,980,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012090,382,1012090,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012101,248,1012101,135.0,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012110,77,1012110,,890,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012121,346,1012121,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012131,346,1012131,,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012140,112,1012140,,940,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012151,107,1012151,,930,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012161,339,1012161,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012170,60,1012170,335.0,860,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012180,338,1012180,335.0,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012220,324,1012220,533.0,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012230,340,1012230,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012240,340,1012240,,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012250,340,1012250,,980,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012260,340,1012260,,970,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012270,340,1012270,,960,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012290,341,1012290,152.0,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012300,372,1012300,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012310,476,1012310,160.0,850,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012320,477,1012320,160.0,840,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012331,42,1012331,538.0,890,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012340,17,1012340,,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012350,17,1012350,,980,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012361,60,1012361,,850,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012370,338,1012370,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012381,246,1012381,512.0,970,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012391,171,1012391,,930,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012401,65,1012401,,930,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012410,351,1012410,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012421,351,1012421,535.0,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012450,352,1012450,535.0,980,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012461,352,1012461,535.0,990,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012470,353,1012470,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012480,354,1012480,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012490,135,1012490,338.0,920,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012500,136,1012500,338.0,980,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012540,35,1012540,,900,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012550,343,1012550,,1000,2024-07-08 11:03:32.772910,2024-07-08 11:03:32.772910
1012560,74,1012560,,940,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012570,344,1012570,,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012580,246,1012580,,980,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012590,171,1012590,512.0,950,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012610,370,1012610,,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012620,109,1012620,337.0,880,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012630,349,1012630,337.0,990,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012640,52,1012640,,940,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012651,349,1012651,337.0,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012670,98,1012670,,880,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012681,98,1012681,337.0,870,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012690,342,1012690,,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012701,127,1012701,336.0,950,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012710,366,1012710,540.0,980,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012721,41,1012721,403.0,960,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012730,291,1012730,,970,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012741,291,1012741,519.0,960,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012750,292,1012750,,980,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012761,292,1012761,520.0,970,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012771,235,1012771,525.0,970,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012781,284,1012781,526.0,990,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012840,85,1012840,338.0,960,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012850,41,1012850,,950,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012860,352,1012860,,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012880,355,1012880,,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012891,356,1012891,537.0,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012901,356,1012901,537.0,990,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012910,357,1012910,,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012921,358,1012921,536.0,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012931,358,1012931,536.0,990,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012940,213,1012940,,870,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012950,213,1012950,,860,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012961,213,1012961,519.0,850,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012970,295,1012970,,980,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012980,295,1012980,,970,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1012991,295,1012991,520.0,960,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013000,128,1013000,,970,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013011,128,1013011,,960,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013020,23,1013020,,970,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013031,23,1013031,,960,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013040,88,1013040,,970,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013051,88,1013051,,960,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013060,15,1013060,,960,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013071,15,1013071,,950,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013080,10,1013080,,950,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013091,10,1013091,,940,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013101,359,1013101,,940,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013111,60,1013111,,790,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013121,247,1013121,,990,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013130,72,1013130,,970,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013140,124,1013140,,980,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013150,65,1013150,339.0,920,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013161,65,1013161,339.0,910,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013170,223,1013170,,920,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013180,119,1013180,,910,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013190,61,1013190,,960,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013200,109,1013200,,890,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013211,60,1013211,,810,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013220,89,1013220,347.0,940,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013230,241,1013230,347.0,980,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013241,245,1013241,347.0,990,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013251,243,1013251,347.0,990,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013261,244,1013261,347.0,990,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013301,116,1013301,,940,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013310,13,1013310,,880,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013321,62,1013321,,900,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013330,35,1013330,,850,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013341,131,1013341,,940,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013350,126,1013350,,770,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013360,386,1013360,,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013370,386,1013370,320.0,990,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013381,386,1013381,320.0,980,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013391,386,1013391,320.0,970,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013400,374,1013400,,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013411,326,1013411,341.0,990,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013421,327,1013421,341.0,990,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013431,361,1013431,341.0,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013440,60,1013440,,820,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013470,360,1013470,160.0,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013480,366,1013480,,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013531,365,1013531,341.0,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013541,338,1013541,538.0,980,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013560,145,1013560,,950,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013571,145,1013571,539.0,940,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013591,143,1013591,538.0,920,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013601,143,1013601,538.0,910,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013630,362,1013630,341.0,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013640,326,1013640,341.0,980,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013650,363,1013650,341.0,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013660,364,1013660,341.0,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013681,269,1013681,539.0,990,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013700,375,1013700,,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013711,376,1013711,343.0,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013720,61,1013720,343.0,950,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013731,61,1013731,343.0,940,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013740,65,1013740,343.0,900,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013750,98,1013750,,860,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013761,98,1013761,511.0,850,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013771,368,1013771,511.0,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013781,367,1013781,,1000,2024-07-08 11:03:32.779551,2024-07-08 11:03:32.779551
1013791,60,1013791,539.0,800,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1013800,2,1013800,,950,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1013811,33,1013811,344.0,890,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1013820,53,1013820,,890,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1013831,53,1013831,524.0,880,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1013850,211,1013850,,930,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1013861,211,1013861,541.0,920,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1013871,35,1013871,344.0,880,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1013881,369,1013881,524.0,1000,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
