id,name,description,causality_description,aim_target,increase_rate,lv_bonus,is_inactive
1003,Burning Attack,"Causes supreme damage to enemy 
and raises DEF by 30% for 3 turns",,0,150,20,0
1004,Burning Attack,"Causes supreme damage to enemy 
and raises DEF by 30% for 6 turns",,0,150,20,0
1005,Fierce God Slicer,"Causes extreme damage to enemy 
and lowers ATK",,0,120,15,0
1006,Fierce God Slicer,"Causes supreme damage to enemy 
and recovers 5% HP",,0,150,20,0
1007,Fierce God Slicer,"Causes supreme damage to enemy 
and recovers 7% HP",,0,150,20,0
1008,Vegito Sword,Causes immense damage to enemy,,0,180,25,0
1009,Final Kamehameha,Causes immense damage to enemy,,0,180,25,0
1010,Scythe of Sorrow,Causes immense damage to enemy,,0,180,25,0
1011,Waltz of Chaos,Causes immense damage to enemy,,0,180,25,0
1012,Big Bang Attack,Causes supreme damage to enemy,,0,150,20,0
1013,Super Kamehameha,"Causes supreme damage to enemy 
and raises ATK for 3 turns",,0,100,20,0
1014,Kamehameha Barrage,"Causes extreme damage to enemy 
and raises DEF by 30% for 3 turns",,0,120,15,0
1015,Kamehameha Barrage,"Causes supreme damage to enemy 
and raises DEF by 30% for 3 turns",,0,150,20,0
1016,Masenko,Causes extreme damage to enemy,,0,120,15,0
1017,Masenko,Causes supreme damage to enemy,,0,150,20,0
1018,Kamehameha & Big Bang Attack,Causes immense damage to enemy,,0,180,25,0
1019,Kamehameha & Big Bang Attack,Causes immense damage to enemy,,0,180,25,0
1020,Kamehameha & Big Bang Attack,Causes colossal damage to enemy,,0,200,5,0
1021,Final Strategy,"Raises ATK for 1 turn 
and causes mega-colossal damage to enemy",,0,250,10,0
1022,Big Bang Attack,Causes colossal damage to enemy,,0,200,5,0
1023,Final Kamehameha,"Causes mega-colossal damage to enemy 
and raises allies' ATK by 30% for 1 turn",,0,220,10,0
1024,Kamehameha & Big Bang Attack,Causes immense damage to enemy,,0,180,25,0
1025,Kamehameha & Big Bang Attack,Causes immense damage to enemy,,0,180,25,0
1026,Kamehameha & Big Bang Attack,Causes colossal damage to enemy,,0,200,5,0
1027,Kamehameha & Final Flash,"Raises ATK for 1 turn 
and causes mega-colossal damage to enemy",,0,250,10,0
1028,Big Bang Kamehameha,Causes colossal damage to enemy,,0,200,5,0
1029,Soul Punisher,"Causes mega-colossal damage to enemy 
and lowers ATK & DEF",,0,250,10,0
1030,Meteor Blast,"Greatly raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
1031,Dark Impact,Greatly raises ATK for 1 turn and causes supreme damage to enemy,,0,150,20,0
1032,4x Kaioken Kamehameha,Raises ATK and causes supreme damage to enemy,,0,120,20,0
1033,Galick Gun,Raises DEF and causes supreme damage to enemy,,0,150,20,0
1034,Final Strategy,Causes colossal damage to enemy,,0,200,5,0
1035,Final Kamehameha,Causes colossal damage to enemy,,0,200,5,0
1036,Kamehameha & Final Flash,Causes colossal damage to enemy,,0,200,5,0
1037,Soul Punisher,Causes colossal damage to enemy,,0,200,5,0
1038,Masenko (Extreme),"Causes supreme damage to enemy and 
raises allies' ATK by 20% for 1 turn",,0,130,20,0
1039,Recoome Eraser Gun,Causes extreme damage to enemy and lowers DEF,,0,120,15,0
1040,Recoome Eraser Gun,"Causes supreme damage to enemy and 
greatly lowers DEF",,0,150,20,0
1041,Crusher Ball,"Causes extreme damage to enemy and 
raises allies' ATK by 20% for 1 turn",,0,100,15,0
1042,Crusher Ball,"Causes supreme damage to enemy and 
raises allies' ATK by 20% for 1 turn",,0,130,20,0
1043,Blue Impulse,Raises DEF and causes extreme damage to enemy,,0,120,15,0
1044,Blue Impulse,Raises DEF and causes supreme damage to enemy,,0,150,20,0
1045,Psycho Javelin,"Causes extreme damage with 
a medium chance to stun the enemy",,0,120,15,0
1046,Psycho Javelin,"Causes supreme damage with 
a medium chance to stun the enemy",,0,150,20,0
1047,Milky Cannon,Raises ATK and causes extreme damage to enemy,,0,90,15,0
1048,Milky Cannon,Raises ATK and causes supreme damage to enemy,,0,120,20,0
1049,Milky Cannon,"Greatly raises ATK for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
1050,Special Fighting Assault,"Causes mega-colossal damage to enemy and 
raises Extreme Class allies' ATK by 30% for 1 turn",,0,220,10,0
1051,Crusher Ball,Causes supreme damage to enemy,,0,150,20,0
1052,Blue Impulse,Causes supreme damage to enemy,,0,150,20,0
1053,Milky Cannon,Causes supreme damage to enemy,,0,150,20,0
1054,Ribrianne Super Amore Shower,Causes supreme damage to enemy,,0,150,20,0
1055,Power Impact,"Causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
1056,Destructo-Disc,"Causes supreme damage to enemy and 
raises DEF by 30% for 6 turns",,0,150,20,0
1057,Crush Cannon,"Causes supreme damage to enemy 
and raises DEF by 30% for 3 turns",,0,150,20,0
1058,Gigantic Impact,"Causes immense damage to enemy 
and lowers DEF",,0,180,25,0
1059,Gigantic Blast,"Causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
1060,Energy Blast,Causes extreme damage to enemy,,0,120,15,0
1061,Energy Blast,"Causes supreme damage to enemy 
and raises DEF by 30% for 1 turn",,0,150,20,0
1062,Resist Cannon,Causes extreme damage to enemy,,0,120,15,0
1063,Resist Blast,Causes supreme damage to enemy and lowers DEF,,0,150,20,0
1064,Saiyan Grit,Causes supreme damage to enemy,,0,150,20,0
1065,Unpolished Instinct,"Raises ATK and 
causes immense damage to enemy",,0,150,25,0
1066,Supreme Kamehameha,"Raises ATK and 
causes immense damage to enemy",,0,150,25,0
1067,Super Kamehameha,Causes supreme damage to enemy,,0,150,20,0
1068,Limitbreaker Kamehameha,Raises ATK and causes supreme damage to enemy,,0,120,20,0
1069,Dragon Smash,"Causes supreme damage to enemy 
and raises ATK & DEF by 30% for 3 turns",,0,120,20,0
1070,Energy Blast,Causes supreme damage to enemy,,0,150,20,0
1071,Resist Blast,Causes supreme damage to enemy,,0,150,20,0
1072,Gigantic Blast,Causes immense damage to enemy,,0,180,25,0
1073,Energy Blast,Causes supreme damage to enemy,,0,150,20,0
1074,Gigantic Impact,Causes immense damage to enemy,,0,180,25,0
1075,Maiden's Charge,Causes supreme damage to enemy,,0,150,20,0
1076,Dangers' Triangle,Causes supreme damage to enemy,,0,150,20,0
1077,Super Spirit Bomb,Causes explosive damage to enemy,,0,6500,20,0
1200,Evil Quasar,Causes huge damage to enemy,,0,100,10,0
1201,Evil Gravity,Causes huge damage to enemy,,0,100,10,0
1202,Evil Comet,Causes huge damage to enemy,,0,100,10,0
1203,Darkness Twin Star,Causes huge damage to enemy,,0,100,10,0
1204,Kill Driver,"Causes immense damage 
with a medium chance to stun the enemy",,0,180,25,0
1205,Meteor Burst,"Causes immense damage 
with a medium chance to stun the enemy",,0,180,25,0
1206,Calamity Blaster,"Causes immense damage 
with a high chance to stun the enemy",,0,180,25,0
1207,Kill Driver,"Causes supreme damage with 
a medium chance of stunning the enemy",,0,150,20,0
1208,Super Flame Cannon,Causes destructive damage to enemy,,0,100,10,0
1209,Spirit Bomb,"Causes supreme damage to enemy 
and greatly lowers DEF",,0,150,20,0
1210,No Forgiveness!,"Causes supreme damage with 
a rare chance of stunning the enemy",,0,150,20,0
1211,Super Explosive Wave,"Causes supreme damage to enemy and 
greatly lowers DEF",,0,150,20,0
1212,Super Explosive Breath Cannon,Causes destructive damage to enemy,,0,100,10,0
1213,Feet Kamehameha,"Causes supreme damage with 
a medium chance of stunning the enemy",,0,150,20,0
1214,Super Kamehameha,"Massively raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
1215,Knuckle,"Causes huge damage to enemy and 
seals Super Attack",,0,100,10,0
1216,Solar Flare,"Causes extreme damage 
with a high chance to stun the enemy",,0,120,15,0
1217,Kamehameha,"Causes extreme damage to enemy and 
lowers DEF",,0,120,15,0
1218,Spirit Ball,"Causes extreme damage to enemy and 
lowers ATK",,0,120,15,0
1219,I'm the One Who'll Kill You! (Extreme),"Causes immense damage to enemy and 
raises DEF by 30% for 3 turns",,0,180,25,0
1220,God of Destruction's Edict,Causes supreme damage to enemy,,0,150,20,0
1221,God of Destruction's Edict,Causes supreme damage to enemy,,0,150,20,0
1222,Power Flick,"Causes colossal damage to enemy and 
recovers 7% HP",,0,200,5,0
1223,God of Destruction's Edict,"Causes mega-colossal damage to enemy 
and recovers 12% HP",,0,250,10,0
1224,Prelude to Destruction,"Causes supreme damage 
with a chance of stunning the enemy",,0,150,20,0
1225,Gamma Burst Flash,"Causes immense damage to enemy and 
greatly lowers DEF",,0,180,25,0
1226,Gamma Burst Flash,"Causes immense damage to enemy and 
greatly lowers DEF",,0,180,25,0
1227,Final Flash,"Causes immense damage to enemy and 
massively lowers DEF",,0,180,25,0
1228,Overheat Magnetron,"Causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
1229,High Power Blitz,"Causes supreme damage to enemy and 
raises ATK for 6 turns",,0,100,20,0
1230,Accel Dance,"Causes supreme damage to enemy and 
raises DEF by 30% for 6 turns",,0,150,20,0
1231,Sphere of Destruction,"Causes supreme damage to enemy and 
raises allies' ATK by 25% for 1 turn",,0,125,20,0
1232,Justice Kick,"Causes supreme damage to enemy and 
raises ATK for 3 turns",,0,100,20,0
1233,Super Speed Justice Kick,"Causes supreme damage to enemy and 
raises ATK for 6 turns",,0,100,20,0
1234,Maiden's Charge,"Causes supreme damage to enemy and 
raises ATK for 3 turns",,0,100,20,0
1235,Maiden's Charge,"Causes supreme damage to enemy and 
raises ATK for 6 turns",,0,100,20,0
1236,Fist of Love,Causes destructive damage to enemy,,0,100,10,0
1237,Finishing Blow,"Causes supreme damage to enemy and 
lowers ATK",,0,150,20,0
1238,Finishing Blow,"Causes supreme damage to enemy and 
lowers ATK",,0,150,20,0
1239,Power Impact,"Causes supreme damage to enemy and 
lowers DEF",,0,150,20,0
1240,Heatwave Magnetron,Causes supreme damage to enemy,,0,150,20,0
1241,Meteor Blast,"Greatly raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
1242,Dark Impact,"Greatly raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
1243,Justice Kick,Causes supreme damage to enemy,,0,150,20,0
1244,Family Kamehameha (Extreme),"Causes supreme damage to enemy and 
raises allies' ATK by 25% for 1 turn",,0,125,20,0
1245,Family Kamehameha (Extreme),"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
1246,Family Kamehameha (Extreme),"Causes supreme damage to enemy and 
raises DEF by 30% for 3 turns",,0,150,20,0
1247,Galick Shooting,"Causes supreme damage to enemy 
and raises ATK for 6 turns",,0,100,20,0
1248,Galick Gun,"Causes supreme damage to enemy 
and raises DEF by 30% for 6 turns",,0,150,20,0
1249,Final Spirit Cannon,Causes supreme damage to enemy,,0,150,20,0
1250,Final Spirit Cannon,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
1251,Final Spirit Cannon,"Greatly raises ATK for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
1252,Spirit of Saiyans,"Causes mega-colossal damage to enemy and 
seals Super Attack",,0,250,10,0
1253,Darkness Eye Beam,"Causes supreme damage to enemy and 
greatly lowers DEF",,0,150,20,0
1254,Darkness Eye Beam,"Causes supreme damage to enemy and 
greatly lowers DEF",,0,150,20,0
1255,Darkness Blaster,Causes destructive damage to enemy,,0,100,10,0
1256,Kamehameha,"Raises ATK and 
causes extreme damage to enemy",,0,90,15,0
1257,Kaioken Attack,"Greatly raises ATK and 
causes extreme damage to enemy",,0,70,15,0
1258,Masenko,"Causes extreme damage to enemy and 
lowers ATK",,0,120,15,0
1259,Final Cannon,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
1260,Finish Buster,Causes supreme damage to enemy,,0,150,20,0
1261,Burning Attack,Causes supreme damage to enemy,,0,150,20,0
1262,Burning Attack,Causes colossal damage to enemy,,0,200,5,0
1263,Change the Future,"Greatly raises ATK for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
1264,Hyper Masenko,"Raises DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
1265,Explosive Dance,"Raises ATK & DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
1266,Accel Dance,"Causes supreme damage to enemy and 
raises ATK for 3 turns",,0,100,20,0
1267,Accel Dance,"Causes supreme damage to enemy and 
raises DEF by 30% for 3 turns",,0,150,20,0
1268,Kamehameha,Causes huge damage to enemy,,0,100,10,0
1269,Hyper Masenko,Causes immense damage to enemy,,0,180,25,0
1270,Explosive Dance,Causes immense damage to enemy,,0,180,25,0
1271,Solar Kamehameha (Extreme),"Causes immense damage to enemy and 
recovers 10% HP",,0,180,25,0
1272,Super Kamehameha,"Greatly raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
1273,Assault Rain,"Causes supreme damage to enemy and 
lowers ATK",,0,150,20,0
1274,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
1275,Kamehameha,"Causes immense damage to enemy and 
greatly lowers DEF",,0,180,25,0
1276,Dragon Fist,"Causes immense damage to enemy and 
massively lowers DEF",,0,180,25,0
1277,Death Slicer,"Causes supreme damage with 
a medium chance of stunning the enemy",,0,150,20,0
1278,Hell's Buster,"Causes supreme damage with 
a medium chance of stunning the enemy",,0,150,20,0
1279,Special Beam Cannon,"Causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
1280,Hell's Buster,"Causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
1281,Kamehameha,"Causes supreme damage to enemy and 
greatly lowers DEF",,0,150,20,0
1282,Dragon Fist,"Causes immense damage to enemy and 
greatly lowers DEF",,0,180,25,0
1283,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
1284,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
1285,Finish Buster,Causes supreme damage to enemy,,0,150,20,0
1286,Hell Breaker,"Causes extreme damage to enemy and 
lowers ATK",,0,120,15,0
1287,Power Blitz,"Causes supreme damage to enemy and 
raises Super Class allies' ATK by 30% 
for 1 turn",,0,120,20,0
1288,Death Slicer,"Causes supreme damage with 
a medium chance of stunning the enemy",,0,150,20,0
1289,Special Beam Cannon,"Causes supreme damage to enemy and 
seals Super Attack",,0,150,20,0
1290,Supernova,"Causes colossal damage to enemy and 
greatly lowers DEF",,0,200,5,0
1291,Machinery Rain,"Causes mega-colossal damage to enemy 
and raises Extreme Class allies' 
ATK by 30% for 1 turn",,0,220,10,0
1292,Power Pole,"Causes colossal damage 
with a rare chance to stun the enemy",,0,200,5,0
1293,Courageous Adventure,"Causes mega-colossal damage and raises 
Super Class allies' ATK by 30% for 1 turn",,0,220,10,0
1294,Time Skip,"Causes supreme damage 
with a medium chance to stun the enemy",,0,150,20,0
1295,Barrage Death Beam,Causes supreme damage to enemy,,0,150,20,0
1296,Bad Ring Laser,Causes supreme damage to enemy,,0,150,20,0
1297,Tagoma Shot,Causes supreme damage to enemy,,0,150,20,0
1298,Power Tackle,Causes supreme damage to enemy,,0,150,20,0
1299,Time Skip,Causes supreme damage to enemy,,0,150,20,0
1300,Galick Cannon,Causes supreme damage to enemy,,0,150,20,0
1301,Chaos Ball,Causes supreme damage to enemy,,0,150,20,0
1302,Volcano Explosion,Causes supreme damage to enemy,,0,150,20,0
1303,Botamo Impact,Causes supreme damage to enemy,,0,150,20,0
1304,Fierce God Slicer,Causes immense damage to enemy,,0,180,25,0
1305,Fierce God Slicer,Causes immense damage to enemy,,0,180,25,0
1306,Victory Cannon,Causes supreme damage to enemy,,0,150,20,0
1307,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
1308,Soaring Dragon Fist,Causes supreme damage to enemy,,0,150,20,0
1309,Special Beam Cannon,Causes supreme damage to enemy,,0,150,20,0
1310,Tri-Beam,Causes supreme damage to enemy,,0,150,20,0
1311,Destructo-Disc,Causes supreme damage to enemy,,0,150,20,0
1312,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
1313,Super Kamehameha,Causes immense damage to enemy,,0,180,25,0
1314,Galick Gun,Causes immense damage to enemy,,0,180,25,0
1315,Crash Launcher,Causes supreme damage to enemy,,0,150,20,0
1316,Energy Drain,Causes supreme damage to enemy,,0,150,20,0
1317,Demon Eye,Causes supreme damage to enemy,,0,150,20,0
1318,Evil Impulse,Causes supreme damage to enemy,,0,150,20,0
1319,Light Absorber,Causes supreme damage to enemy,,0,150,20,0
1320,Snipe Shot,Causes supreme damage to enemy,,0,150,20,0
1321,Planet Burst,Causes immense damage to enemy,,0,180,25,0
1322,Dragon Quake,Causes supreme damage to enemy,,0,150,20,0
1323,Dragon Thunder,Causes supreme damage to enemy,,0,150,20,0
1324,Whirlwind Spin,Causes supreme damage to enemy,,0,150,20,0
1325,Dragon Tackle,Causes supreme damage to enemy,,0,150,20,0
1326,Super Ice Ray,Causes supreme damage to enemy,,0,150,20,0
1327,Dark Dragon-Slaying Bullet,Causes immense damage to enemy,,0,180,25,0
1328,Super Ice Ray,Causes immense damage to enemy,,0,180,25,0
1329,Four Witches Technique,Causes supreme damage to enemy,,0,150,20,0
1330,Solar Flare,Causes supreme damage to enemy,,0,150,20,0
1331,Hyper Speed Ball,Causes supreme damage to enemy,,0,150,20,0
1332,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
1333,Big Bang Attack,Causes supreme damage to enemy,,0,150,20,0
1334,Kamehameha,Causes immense damage to enemy,,0,180,25,0
1335,Transformation Rocket,Causes immense damage to enemy,,0,180,25,0
1336,Wolf Fang Fist,Causes immense damage to enemy,,0,180,25,0
1337,Galick Gun,Causes supreme damage to enemy,,0,150,20,0
1338,Break Cannon,Causes supreme damage to enemy,,0,150,20,0
1339,Double Sunday,Causes supreme damage to enemy,,0,150,20,0
1340,Omega Blaster,Causes immense damage to enemy,,0,180,25,0
1341,Death Punisher,Causes immense damage to enemy,,0,180,25,0
1342,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
1343,Super Kamehameha,Causes supreme damage to enemy,,0,150,20,0
