id,name,character_id,card_unique_info_id,cost,rarity,hp_init,hp_max,atk_init,atk_max,def_init,def_max,element,lv_max,skill_lv_max,grow_type,optimal_awakening_grow_type,price,exp_type,training_exp,special_motion,passive_skill_set_id,leader_skill_set_id,link_skill1_id,link_skill2_id,link_skill3_id,link_skill4_id,link_skill5_id,link_skill6_id,link_skill7_id,eball_mod_min,eball_mod_num100,eball_mod_mid,eball_mod_mid_num,eball_mod_max,eball_mod_max_num,max_level_reward_id,max_level_reward_type,collectable_type,face_x,face_y,aura_id,aura_scale,aura_offset_x,aura_offset_y,is_aura_front,is_selling_only,awakening_number,resource_id,bg_effect_id,selling_exchange_point,awakening_element_type,potential_board_id,open_at
1023321,Demon Goddess Putine,1214,651,18,4,6466,7271,5734,6619,3669,4098,24,100,10,40,,29466,5,6045,1,2646.0,102332.0,64.0,7.0,39.0,60.0,37.0,76.0,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,1500,2.0,14.0,2021-11-25 08:00:00
1023330,Demon Goddess Putine,1214,651,32,4,2202,7340,1996,6652,1241,4135,24,100,10,40,,29466,15,6045,1,2647.0,102333.0,64.0,7.0,39.0,60.0,37.0,76.0,118.0,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,1500,2.0,,2021-11-25 08:00:00
1023331,Demon Goddess Putine,1214,651,32,4,2398,7915,2099,6927,1345,4441,24,120,10,41,309.0,29466,15,6045,1,2647.0,102333.0,64.0,7.0,39.0,60.0,37.0,76.0,118.0,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,1500,2.0,14.0,2021-11-25 08:00:00
1023350,Androids #17 (Future) & #18 (Future),1224,659,30,3,2009,6696,2540,8467,1239,4131,1,80,10,33,,13825,5,4320,1,2665.0,102335.0,35.0,67.0,31.0,119.0,18.0,66.0,,40,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10000,2.0,,2022-02-01 06:30:00
1023351,Androids #17 (Future) & #18 (Future),1224,659,40,4,6696,8288,8467,10430,4131,5069,21,100,10,40,,29466,5,6045,1,2665.0,102335.0,35.0,67.0,31.0,119.0,18.0,66.0,,40,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,21.0,2022-02-01 06:30:00
1023360,Androids #17 (Future) & #18 (Future),1224,659,58,4,2813,9376,3429,11431,1713,5711,21,100,10,40,,29466,15,6045,1,2666.0,102336.0,35.0,67.0,31.0,119.0,18.0,66.0,109.0,40,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,,2022-02-01 06:30:00
1023361,Androids #17 (Future) & #18 (Future),1224,659,58,4,3171,10465,3767,12432,1925,6353,21,120,10,41,,29466,15,6045,1,2666.0,102336.0,35.0,67.0,31.0,119.0,18.0,66.0,109.0,40,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,21.0,2022-02-01 06:30:00
1023370,Dr. Gero & Android #19,1225,660,21,3,1441,4803,2054,6847,1228,4094,2,80,10,33,,13825,5,4320,1,2667.0,102337.0,35.0,81.0,55.0,119.0,18.0,120.0,,40,3,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,10000,2.0,,2022-02-01 06:30:00
1023371,Dr. Gero & Android #19,1225,660,29,4,4803,5039,6847,7571,4094,4296,22,100,10,40,,29466,5,6045,1,2667.0,102337.0,35.0,81.0,55.0,119.0,18.0,120.0,,40,3,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,22.0,2022-02-01 06:30:00
1023380,Dr. Gero & Android #19,1225,660,40,4,1867,6222,2608,8694,1593,5309,22,100,10,40,,29466,15,6045,1,2668.0,102338.0,35.0,81.0,55.0,119.0,18.0,120.0,109.0,40,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,,2022-02-01 06:30:00
1023381,Dr. Gero & Android #19,1225,660,40,4,2063,6809,2803,9251,1760,5811,22,120,10,41,,29466,15,6045,1,2668.0,102338.0,35.0,81.0,55.0,119.0,18.0,120.0,109.0,40,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,22.0,2022-02-01 06:30:00
1023390,Super Saiyan 2 Trunks (Teen),446,244,40,4,2813,9376,2213,7378,1426,4752,13,100,10,40,,29466,15,6045,2,2662.0,102339.0,9.0,34.0,29.0,40.0,22.0,97.0,118.0,50,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,,2021-11-25 08:00:00
1023391,Super Saiyan 2 Trunks (Teen),446,244,40,4,3121,10301,2529,8347,1574,5195,13,120,10,41,,29466,15,6045,2,2662.0,102339.0,9.0,34.0,29.0,40.0,22.0,97.0,118.0,50,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,23.0,2021-11-25 08:00:00
1023400,Super Saiyan Gohan (Future) & Trunks (Youth) (Future),1226,661,26,3,1969,6562,2154,7179,1059,3531,0,80,10,33,,13825,5,4320,2,2669.0,102340.0,22.0,34.0,42.0,97.0,66.0,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10000,1.0,,2022-02-15 06:30:00
1023401,Super Saiyan Gohan (Future) & Trunks (Youth) (Future),1226,661,34,4,6562,7747,7179,8531,3531,4124,10,100,10,40,,29466,5,6045,2,2669.0,102340.0,22.0,34.0,42.0,97.0,66.0,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,20.0,2022-02-15 06:30:00
1023410,Super Saiyan Gohan (Future) & Trunks (Youth) (Future),1226,661,50,4,2358,7860,2584,8612,1254,4180,10,100,10,40,,29466,15,6045,2,2670.0,102341.0,22.0,34.0,42.0,97.0,66.0,109.0,,40,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,,2022-02-15 06:30:00
1023411,Super Saiyan Gohan (Future) & Trunks (Youth) (Future),1226,661,50,4,2770,9144,2889,9535,1461,4822,10,120,10,41,,29466,15,6045,2,2670.0,102341.0,22.0,34.0,42.0,97.0,66.0,109.0,,40,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,20.0,2022-02-15 06:30:00
1023420,"Super Saiyan Gohan (Future) & Trunks (Youth) (Future)/
Super Saiyan Gohan (Future)",1226,662,77,5,4313,14378,4079,13598,2232,7439,10,150,20,50,,50176,25,7980,2,2671.0,102342.0,22.0,34.0,42.0,97.0,66.0,109.0,125.0,40,4,150,12,200,24,1.0,1,1,336,769,,,,,0,0,,,1023420.0,15000,1.0,,2022-02-15 06:30:00
1023421,"Super Saiyan Gohan (Future) & Trunks (Youth) (Future)/
Super Saiyan Gohan (Future)",1226,662,77,5,5314,17538,4809,15870,2733,9019,10,150,20,50,,50176,25,7980,2,2671.0,102342.0,22.0,34.0,42.0,97.0,66.0,109.0,125.0,40,4,150,12,200,24,1.0,1,1,336,769,,,,,0,0,,,1023420.0,15000,1.0,20.0,2022-02-15 06:30:00
1023450,Super Saiyan Goku,387,1,30,3,2621,8738,2168,7225,1399,4663,4,80,10,33,,13825,5,4320,1,2693.0,102345.0,22.0,29.0,34.0,9.0,47.0,97.0,,40,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10000,1.0,,2022-04-01 06:30:00
1023451,Super Saiyan Goku,387,1,40,4,8738,10875,7225,8855,4663,5744,14,100,10,40,,29466,5,6045,1,2693.0,102345.0,22.0,29.0,34.0,9.0,47.0,97.0,,40,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,24.0,2022-04-01 06:30:00
1023460,Super Saiyan 2 Goku,66,66,58,4,3701,12338,2889,9629,1945,6483,14,100,10,40,,29466,15,6045,4,2694.0,102346.0,22.0,29.0,34.0,9.0,30.0,97.0,109.0,40,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,,2022-04-01 06:30:00
1023461,Super Saiyan 2 Goku,66,66,58,4,4181,13800,3152,10402,2188,7223,14,120,10,41,,29466,15,6045,4,2694.0,102346.0,22.0,29.0,34.0,9.0,30.0,97.0,109.0,40,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,24.0,2022-04-01 06:30:00
1023480,Buu (Kid),232,150,30,3,3420,11400,2178,7260,986,3288,3,80,10,33,,13825,5,4320,5,2696.0,102348.0,14.0,18.0,50.0,83.0,96.0,1004.0,,40,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10000,2.0,,2022-04-01 06:30:00
1023481,Buu (Kid),232,150,40,4,11400,14250,7260,8900,3288,4000,23,100,10,40,,29466,5,6045,5,2696.0,102348.0,14.0,18.0,50.0,83.0,96.0,1004.0,,40,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,23.0,2022-04-01 06:30:00
1023490,Buu (Kid),232,150,58,4,4860,16200,2904,9680,1346,4488,23,100,10,40,,29466,15,6045,5,2697.0,102349.0,14.0,18.0,50.0,83.0,96.0,1004.0,109.0,40,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,,2022-04-01 06:30:00
1023491,Buu (Kid),232,150,58,4,5500,18150,3169,10460,1507,4975,23,120,10,41,,29466,15,6045,5,2697.0,102349.0,14.0,18.0,50.0,83.0,96.0,1004.0,109.0,40,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,23.0,2022-04-01 06:30:00
1023500,Vegeta,1085,4,26,3,2013,6710,2110,7032,1093,3642,1,80,10,33,,13825,5,4320,3,2750.0,102350.0,22.0,40.0,58.0,26.0,18.0,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10000,2.0,,2022-07-26 05:00:00
1023501,Vegeta,1085,4,34,4,6710,7925,7032,8354,3642,4257,21,100,10,40,,29466,5,6045,3,2750.0,102350.0,22.0,40.0,58.0,26.0,18.0,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,21.0,2022-07-26 05:00:00
1023510,Vegeta,1232,4,50,4,2412,8040,2530,8432,1295,4315,21,100,10,40,,29466,15,6045,1,2751.0,102351.0,22.0,40.0,58.0,26.0,18.0,118.0,,40,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,,2022-07-26 05:00:00
1023511,Vegeta,1232,4,50,4,2835,9356,2825,9323,1509,4981,21,120,10,41,,29466,15,6045,1,2751.0,102351.0,22.0,40.0,58.0,26.0,18.0,118.0,,40,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,21.0,2022-07-26 05:00:00
1023520,Vegeta (Giant Ape),1232,247,77,5,4417,14723,3976,13253,2309,7698,21,150,20,50,,50176,25,7980,1,2752.0,102352.0,22.0,40.0,58.0,123.0,124.0,118.0,125.0,40,4,150,12,200,24,1.0,1,1,336,769,,,,,0,0,,,1023520.0,15000,2.0,,2022-07-26 05:00:00
1023521,Vegeta (Giant Ape),1232,247,77,5,5443,17963,4680,15445,2829,9338,21,150,20,50,,50176,25,7980,1,2752.0,102352.0,22.0,40.0,58.0,123.0,124.0,118.0,125.0,40,4,150,12,200,24,1.0,1,1,336,769,,,,,0,0,,,1023520.0,15000,2.0,21.0,2022-07-26 05:00:00
1023560,Broly,1066,188,21,3,2018,6727,2120,7067,857,2858,3,80,10,33,,13825,5,4320,1,2729.0,102356.0,22.0,26.0,34.0,49.0,60.0,97.0,,40,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,10000,2.0,,2022-07-08 05:00:00
1023561,Broly,1066,188,29,4,6727,7075,7067,7804,2858,2988,23,100,10,40,,29466,5,6045,1,2729.0,102356.0,22.0,26.0,34.0,49.0,60.0,97.0,,40,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,23.0,2022-07-08 05:00:00
1023570,Broly,1066,188,40,4,2646,8819,2697,8991,1092,3639,23,100,10,40,,29466,15,6045,1,2730.0,102357.0,22.0,26.0,34.0,49.0,60.0,97.0,109.0,40,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,,2022-07-08 05:00:00
1023571,Broly,1066,188,40,4,2934,9685,2903,9580,1200,3963,23,120,10,41,,29466,15,6045,1,2730.0,102357.0,22.0,26.0,34.0,49.0,60.0,97.0,109.0,40,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,23.0,2022-07-08 05:00:00
1023580,Syn Shenron,515,295,21,3,2059,6864,2021,6737,960,3201,1,80,10,33,,13825,5,4320,3,2735.0,102358.0,18.0,50.0,95.0,120.0,127.0,60.0,,40,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,10000,2.0,,2022-07-08 05:00:00
1023581,Syn Shenron,515,295,29,4,6864,7220,6737,7455,3201,3351,21,100,10,40,,29466,5,6045,3,2735.0,102358.0,18.0,50.0,95.0,120.0,127.0,60.0,,40,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,21.0,2022-07-08 05:00:00
1023590,Syn Shenron,515,295,40,4,2702,9005,2564,8546,1231,4103,21,100,10,40,,29466,15,6045,3,2736.0,102359.0,18.0,50.0,95.0,120.0,127.0,60.0,109.0,40,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,,2022-07-08 05:00:00
1023591,Syn Shenron,515,295,40,4,2996,9890,2753,9087,1356,4476,21,120,10,41,,29466,15,6045,3,2736.0,102359.0,18.0,50.0,95.0,120.0,127.0,60.0,109.0,40,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,21.0,2022-07-08 05:00:00
1023600,Goku (Kaioken),1231,108,26,3,1616,5385,2198,7326,1181,3936,3,80,10,33,,13825,5,4320,2,2747.0,102360.0,23.0,34.0,89.0,45.0,60.0,,,40,4,0,0,140,12,1.0,1,1,336,769,2.0,2.0,,45.0,0,0,,,,10000,1.0,,2022-07-26 05:00:00
1023601,Goku (Kaioken),1231,108,34,4,5385,6330,7326,8708,3936,4611,13,100,10,40,,29466,5,6045,2,2747.0,102360.0,23.0,34.0,89.0,45.0,60.0,,,40,4,0,0,140,12,1.0,1,1,336,769,2.0,2.0,,45.0,0,0,,,,15000,1.0,23.0,2022-07-26 05:00:00
1023610,Goku (Kaioken),1231,108,50,4,1926,6420,2638,8792,1403,4675,13,100,10,40,,29466,15,6045,2,2748.0,102361.0,23.0,34.0,89.0,45.0,60.0,118.0,,40,4,0,0,145,12,1.0,1,1,336,769,2.0,2.0,,45.0,0,0,,,,15000,1.0,,2022-07-26 05:00:00
1023611,Goku (Kaioken),1231,108,50,4,2255,7444,2953,9748,1638,5406,13,120,10,41,,29466,15,6045,2,2748.0,102361.0,23.0,34.0,89.0,45.0,60.0,118.0,,40,4,0,0,145,12,1.0,1,1,336,769,2.0,2.0,,45.0,0,0,,,,15000,1.0,23.0,2022-07-26 05:00:00
1023620,Goku (Kaioken),1231,108,77,5,3485,11618,4183,13943,2516,8388,13,150,20,50,,50176,25,7980,2,2749.0,102362.0,47.0,34.0,89.0,45.0,60.0,118.0,125.0,40,4,150,12,200,24,1.0,1,1,336,769,2.0,2.0,,45.0,0,0,,,1023620.0,15000,1.0,,2022-07-26 05:00:00
1023621,Goku (Kaioken),1231,108,77,5,4284,14138,4937,16295,3087,10188,13,150,20,50,,50176,25,7980,2,2749.0,102362.0,47.0,34.0,89.0,45.0,60.0,118.0,125.0,40,4,150,12,200,24,1.0,1,1,336,769,2.0,2.0,,45.0,0,0,,,1023620.0,15000,1.0,23.0,2022-07-26 05:00:00
1023630,Trunks (Teen),8,8,32,4,2736,9119,1876,6253,1265,4217,13,100,15,40,,29466,15,6045,5,2858.0,102363.0,40.0,39.0,19.0,45.0,1001.0,122.0,118.0,40,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,,,1500,1.0,,2022-05-09 08:00:00
1023631,Trunks (Teen),8,8,32,4,3253,10738,2236,7382,1488,4912,13,120,15,41,253.0,29466,15,6045,5,2858.0,102363.0,40.0,39.0,19.0,45.0,1001.0,122.0,118.0,40,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,,,1500,1.0,13.0,2022-05-09 08:00:00
1023640,Yamhan,613,274,18,4,2316,7719,1851,6170,1028,3426,14,100,10,40,,29466,15,6045,1,2686.0,102364.0,45.0,42.0,46.0,47.0,112.0,118.0,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,1500,1.0,,2022-02-08 00:00:00
1023641,Yamhan,613,274,26,4,2339,8484,1869,7018,1038,3734,14,120,10,41,213.0,29466,15,6045,1,2686.0,102364.0,45.0,42.0,46.0,47.0,112.0,118.0,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,1500,1.0,14.0,2022-02-08 00:00:00
1023650,Cellza,764,347,40,4,2618,8727,2775,9251,1008,3361,22,100,10,40,,29466,15,6045,1,2710.0,102365.0,18.0,119.0,60.0,26.0,50.0,112.0,118.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,,2022-02-22 00:00:00
1023651,Cellza,764,347,40,4,2903,9582,2990,9867,1107,3655,22,120,10,41,222.0,29466,15,6045,1,2710.0,102365.0,18.0,119.0,60.0,26.0,50.0,112.0,118.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,22.0,2022-02-22 00:00:00
1023660,Whirus,763,346,40,4,2562,8541,2530,8434,1342,4474,14,100,10,40,,29466,15,6045,1,2709.0,102366.0,80.0,79.0,4.0,8.0,60.0,112.0,118.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,,2022-02-22 00:00:00
1023661,Whirus,763,346,40,4,2841,9377,2716,8964,1480,4887,14,120,10,41,221.0,29466,15,6045,1,2709.0,102366.0,80.0,79.0,4.0,8.0,60.0,112.0,118.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,24.0,2022-02-22 00:00:00
1023670,Janembu,632,284,40,4,2952,9840,2386,7952,1328,4428,21,100,10,40,,29466,15,6045,1,2708.0,102367.0,83.0,18.0,96.0,49.0,112.0,60.0,118.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,,2022-02-22 00:00:00
1023671,Janembu,632,284,40,4,3277,10815,2554,8430,1465,4836,21,120,10,41,220.0,29466,15,6045,1,2708.0,102367.0,83.0,18.0,96.0,49.0,112.0,60.0,118.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,21.0,2022-02-22 00:00:00
1023680,Chiaoman,630,282,40,4,2868,9561,2263,7544,1523,5077,14,100,10,40,,29466,15,6045,1,2707.0,102368.0,42.0,13.0,2.0,24.0,112.0,89.0,118.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,,2022-02-22 00:00:00
1023681,Chiaoman,630,282,40,4,3183,10507,2417,7978,1683,5555,14,120,10,41,219.0,29466,15,6045,1,2707.0,102368.0,42.0,13.0,2.0,24.0,112.0,89.0,118.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,24.0,2022-02-22 00:00:00
1023690,Tekka,633,303,18,4,2075,6918,1756,5854,913,3044,14,100,10,40,,29466,15,6045,1,2684.0,102369.0,2.0,47.0,14.0,15.0,42.0,118.0,,40,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,1500,1.0,,2022-02-08 00:00:00
1023691,Tekka,633,303,26,4,2096,8227,1773,6960,922,3557,14,120,10,41,211.0,29466,15,6045,1,2684.0,102369.0,2.0,47.0,14.0,15.0,42.0,118.0,,40,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,1500,1.0,14.0,2022-02-08 00:00:00
1023700,Pinich,634,304,18,4,1985,6616,1807,6024,895,2984,10,100,10,40,,29466,15,6045,1,2685.0,102370.0,22.0,34.0,4.0,14.0,52.0,118.0,,40,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,1500,1.0,,2022-02-08 00:00:00
1023701,Pinich,634,304,26,4,2004,7860,1825,7165,904,3484,10,120,10,41,212.0,29466,15,6045,1,2685.0,102370.0,22.0,34.0,4.0,14.0,52.0,118.0,,40,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,1500,1.0,10.0,2022-02-08 00:00:00
1023710,Coolieza,627,279,40,4,2702,9005,2408,8026,1426,4752,23,100,10,40,,29466,15,6045,1,2706.0,102371.0,59.0,85.0,86.0,120.0,112.0,28.0,118.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,,2022-02-22 00:00:00
1023711,Coolieza,627,279,40,4,2996,9890,2579,8512,1574,5195,23,120,10,41,218.0,29466,15,6045,1,2706.0,102371.0,59.0,85.0,86.0,120.0,112.0,28.0,118.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,23.0,2022-02-22 00:00:00
1023720,Jeice & Burter,1229,676,21,3,2698,8994,1683,5611,1064,3545,2,80,10,33,,13825,5,4320,1,2784.0,102372.0,51.0,43.0,41.0,54.0,94.0,73.0,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,10000,2.0,,2022-05-31 06:30:00
1023721,Jeice & Burter,1229,676,29,4,8994,9474,5611,6263,3545,3715,22,100,10,40,,29466,5,6045,1,2784.0,102372.0,51.0,43.0,41.0,54.0,94.0,73.0,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,22.0,2022-05-31 06:30:00
1023730,Jeice & Burter,1229,676,40,4,3564,11880,2108,7025,1370,4567,22,100,10,40,,29466,15,6045,1,2785.0,102373.0,51.0,43.0,41.0,54.0,94.0,73.0,109.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,,2022-05-31 06:30:00
1023731,Jeice & Burter,1229,676,40,4,3961,13074,2243,7403,1512,4990,22,120,10,41,,29466,15,6045,1,2785.0,102373.0,51.0,43.0,41.0,54.0,94.0,73.0,109.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,22.0,2022-05-31 06:30:00
1023740,Recoome & Guldo,1230,677,21,3,1874,6246,1642,5473,1527,5091,3,80,10,33,,13825,5,4320,1,2786.0,102374.0,51.0,43.0,41.0,18.0,94.0,73.0,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,10000,2.0,,2022-05-31 06:30:00
1023741,Recoome & Guldo,1230,677,29,4,6246,6566,5473,6117,5091,5351,23,100,10,40,,29466,5,6045,1,2786.0,102374.0,51.0,43.0,41.0,18.0,94.0,73.0,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,23.0,2022-05-31 06:30:00
1023750,Recoome & Guldo,1230,677,40,4,2451,8170,2052,6839,1996,6654,23,100,10,40,,29466,15,6045,1,2787.0,102375.0,51.0,43.0,41.0,18.0,94.0,73.0,109.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,,2022-05-31 06:30:00
1023751,Recoome & Guldo,1230,677,40,4,2716,8966,2180,7197,2212,7301,23,120,10,41,,29466,15,6045,1,2787.0,102375.0,51.0,43.0,41.0,18.0,94.0,73.0,109.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,23.0,2022-05-31 06:30:00
1023760,Captain Ginyu,17,17,30,3,3101,10335,2125,7083,1213,4042,0,80,10,33,,13825,5,4320,3,2781.0,102376.0,51.0,17.0,25.0,41.0,73.0,94.0,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10000,2.0,,2022-05-31 06:30:00
1023761,Captain Ginyu,17,17,40,4,10335,12900,7083,8675,4042,4956,20,100,10,40,,29466,5,6045,3,2781.0,102376.0,51.0,17.0,25.0,41.0,73.0,94.0,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,20.0,2022-05-31 06:30:00
1023770,Captain Ginyu,17,17,58,4,10335,12900,7083,8675,4042,4956,20,100,10,40,,29466,15,6045,3,2782.0,102377.0,51.0,17.0,25.0,41.0,73.0,94.0,109.0,40,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,,2022-05-31 06:30:00
1023771,Captain Ginyu,17,17,58,4,4440,14655,2855,9423,1691,5582,20,120,10,41,,29466,15,6045,3,2782.0,102377.0,51.0,17.0,25.0,41.0,73.0,94.0,109.0,40,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,15000,2.0,20.0,2022-05-31 06:30:00
1023790,Super Saiyan Trunks (Kid) & Super Saiyan Goten (Kid),1158,613,21,3,2018,6727,1922,6408,1105,3682,3,80,10,33,,13825,5,4320,3,2776.0,102379.0,4.0,29.0,26.0,82.0,34.0,60.0,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,10000,1.0,,2022-03-18 06:18:00
1023791,Super Saiyan Trunks (Kid) & Super Saiyan Goten (Kid),1158,613,29,4,6727,7075,6408,7106,3682,3860,13,100,10,40,,29466,5,6045,3,2776.0,102379.0,4.0,29.0,26.0,82.0,34.0,60.0,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,23.0,2022-03-18 06:18:00
1023800,Super Saiyan Trunks (Kid) & Super Saiyan Goten (Kid),1158,613,40,4,2646,8819,2430,8100,1426,4752,13,100,10,40,,29466,15,6045,3,2804.0,102380.0,4.0,29.0,26.0,82.0,34.0,60.0,109.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,,2022-03-18 06:18:00
1023801,Super Saiyan Trunks (Kid) & Super Saiyan Goten (Kid),1158,613,40,4,2934,9685,2604,8594,1574,5195,13,120,10,41,,29466,15,6045,3,2804.0,102380.0,4.0,29.0,26.0,82.0,34.0,60.0,109.0,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,15000,1.0,23.0,2022-03-18 06:18:00
1023810,Android #18,903,21,40,4,2011,6703,2329,7763,1568,5225,12,100,10,40,,29466,15,6045,1,2676.0,102381.0,35.0,64.0,8.0,31.0,60.0,110.0,118.0,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,1500,1.0,,2022-03-11 06:30:00
1023811,Android #18,903,21,40,4,2095,6914,2555,8432,1632,5388,12,120,10,41,,29466,15,6045,1,2676.0,102381.0,35.0,64.0,8.0,31.0,60.0,110.0,118.0,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,1500,1.0,12.0,2022-03-11 06:30:00
1023820,Jackie Chun Statue (Diamond),1247,10104,99,3,300,400,300,400,300,400,0,80,10,33,,252750,1,10,1,,102382.0,,,,,,,,40,5,0,0,140,12,1.0,1,1,336,769,,,,,0,1,,,,0,1.0,,2021-12-27 15:00:00
1023821,Jackie Chun Statue (Diamond),1247,10104,99,4,300,500,300,500,300,500,10,100,10,40,,202200,1,10,1,,102382.0,,,,,,,,40,5,0,0,140,12,1.0,1,1,336,769,,,,,0,1,,,,0,1.0,,2021-12-27 15:00:00
1023840,Goku Jr. & Vegeta Jr.,1237,673,18,3,1907,6356,1968,6561,979,3263,0,80,10,33,,13825,5,4320,1,2771.0,102384.0,22.0,34.0,42.0,60.0,95.0,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,1000,1.0,,2022-03-18 06:18:00
1023841,Goku Jr. & Vegeta Jr.,1237,673,26,4,6356,6993,6561,7466,3263,3563,10,100,10,40,,29466,5,6045,1,2771.0,102384.0,22.0,34.0,42.0,60.0,95.0,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,1500,1.0,20.0,2022-03-18 06:18:00
