id,name,description,zeni,rarity,selling_exchange_point,event_jumpable
100824,Bardock [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
100831,Goku (Youth) (Giant Ape) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100832,Goku (Youth) (Giant Ape) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100833,Goku (Youth) (Giant Ape) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100834,Goku (Youth) (Giant Ape) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100841,Vegeta (Giant Ape) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100842,Vegeta (Giant Ape) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100843,Vegeta (Giant Ape) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100844,Vegeta (Giant Ape) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100851,Raditz (Giant Ape) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100852,Raditz (Giant Ape) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100853,Raditz (Giant Ape) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100854,Raditz (Giant Ape) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100861,Hit [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100862,Hit [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100863,Hit [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100864,Hit [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100874,Super Saiyan Trunks (Teen) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
100881,Android #16 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100882,Android #16 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100883,Android #16 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100884,Android #16 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100891,Android #21 (Transformed) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100892,Android #21 (Transformed) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100893,Android #21 (Transformed) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100894,Android #21 (Transformed) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100901,Darkness Towa [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100902,Darkness Towa [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100903,Darkness Towa [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100904,Darkness Towa [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100911,Baby Janemba [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100912,Baby Janemba [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100913,Baby Janemba [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100914,Baby Janemba [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100921,Buu (Kid) (Babidi) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100922,Buu (Kid) (Babidi) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100923,Buu (Kid) (Babidi) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100924,Buu (Kid) (Babidi) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100931,Super Paikuhan [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100932,Super Paikuhan [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100933,Super Paikuhan [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100934,Super Paikuhan [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100941,Super Saiyan 3 Trunks (Teen) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100942,Super Saiyan 3 Trunks (Teen) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100943,Super Saiyan 3 Trunks (Teen) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100944,Super Saiyan 3 Trunks (Teen) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100951,Super Saiyan 3 Gohan (Teen) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100952,Super Saiyan 3 Gohan (Teen) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100953,Super Saiyan 3 Gohan (Teen) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100954,Super Saiyan 3 Gohan (Teen) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100961,Super Saiyan 3 Gotenks (Teen) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100962,Super Saiyan 3 Gotenks (Teen) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100963,Super Saiyan 3 Gotenks (Teen) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100964,Super Saiyan 3 Gotenks (Teen) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100971,Super Saiyan Gohan (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100972,Super Saiyan Gohan (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100973,Super Saiyan Gohan (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100974,Super Saiyan Gohan (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100981,Pandel [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100982,Pandel [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100983,Pandel [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100984,Pandel [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
100991,Bulpan [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
100992,Bulpan [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
100993,Bulpan [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
100994,Bulpan [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101001,Barlot [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101002,Barlot [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101003,Barlot [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101004,Barlot [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101011,Karoly [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101012,Karoly [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101013,Karoly [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101014,Karoly [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101021,Chiaoman [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101022,Chiaoman [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101023,Chiaoman [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101024,Chiaoman [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101031,Coolieza [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101032,Coolieza [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101033,Coolieza [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101034,Coolieza [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101041,Cellza [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101042,Cellza [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101043,Cellza [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101044,Cellza [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101051,Janembu [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101052,Janembu [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101053,Janembu [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101054,Janembu [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101061,Whirus [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101062,Whirus [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101063,Whirus [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101064,Whirus [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101074,Trunks (Kid) & Goten (Kid) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
101081,Super Saiyan God Goku [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101082,Super Saiyan God Goku [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101083,Super Saiyan God Goku [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101084,Super Saiyan God Goku [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101091,Super Saiyan God Vegeta [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101092,Super Saiyan God Vegeta [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101093,Super Saiyan God Vegeta [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101094,Super Saiyan God Vegeta [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101101,Super Saiyan 4 Gogeta [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101102,Super Saiyan 4 Gogeta [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101103,Super Saiyan 4 Gogeta [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101104,Super Saiyan 4 Gogeta [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101111,Omega Shenron [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101112,Omega Shenron [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101113,Omega Shenron [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101114,Omega Shenron [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101124,Super Saiyan Goku (Angel) & Super Saiyan Vegeta (Angel) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
101134,Super Saiyan Goku & Super Saiyan Vegeta [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
101144,Super Saiyan 4 Goku [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
101154,Super Saiyan 4 Vegeta [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
101161,Super Saiyan God SS Vegeta [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101162,Super Saiyan God SS Vegeta [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101163,Super Saiyan God SS Vegeta [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101164,Super Saiyan God SS Vegeta [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101171,Turles [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101172,Turles [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101173,Turles [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101174,Turles [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101181,Ultimate Gohan [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101182,Ultimate Gohan [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101183,Ultimate Gohan [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101184,Ultimate Gohan [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101194,Cell (Perfect Form) & Cell Jr. [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
101201,Golden Frieza (Angel) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101202,Golden Frieza (Angel) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101203,Golden Frieza (Angel) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101204,Golden Frieza (Angel) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101211,Super Saiyan God SS Vegito [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101212,Super Saiyan God SS Vegito [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101213,Super Saiyan God SS Vegito [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101214,Super Saiyan God SS Vegito [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101221,Goku Black (Super Saiyan Rosé) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101222,Goku Black (Super Saiyan Rosé) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101223,Goku Black (Super Saiyan Rosé) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101224,Goku Black (Super Saiyan Rosé) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
101234,Trunks (Teen) (Future) & Mai (Future) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
101244,Goku Black (Super Saiyan Rosé) & Zamasu [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
101251,Super Full Power Saiyan 4 Goku [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
101252,Super Full Power Saiyan 4 Goku [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
101253,Super Full Power Saiyan 4 Goku [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
101254,Super Full Power Saiyan 4 Goku [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
