id,leader_skill_set_id,exec_timing_type,target_type,sub_target_type_set_id,causality_conditions,efficacy_type,efficacy_values,calc_option
2374,100499,1,2,0,,0,"[0,0,0]",0
2375,100499,1,2,0,,0,"[0,0,0]",0
2376,100551,1,2,0,"{""source"":""42"",""compiled"":42}",5,"[2,0,0]",0
2377,100551,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
2378,100551,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
2379,100551,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
2380,100551,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
2381,200022,1,2,0,,44,"[2,30,30]",2
2382,200022,1,2,0,,0,"[0,0,0]",0
2383,200022,1,2,0,,0,"[0,0,0]",0
2384,200022,1,2,0,,0,"[0,0,0]",0
2385,200022,1,2,0,,0,"[0,0,0]",0
2386,100562,1,2,0,,18,"[2,30,30]",2
2387,100562,1,2,0,,19,"[2,30,0]",2
2388,100562,1,2,0,,0,"[0,0,0]",0
2389,100562,1,2,0,,0,"[0,0,0]",0
2390,100562,1,2,0,,0,"[0,0,0]",0
2391,100561,1,2,0,,1,"[15,0,0]",2
2392,100561,1,2,0,,0,"[0,0,0]",0
2393,100561,1,2,0,,0,"[0,0,0]",0
2394,100561,1,2,0,,0,"[0,0,0]",0
2395,100561,1,2,0,,0,"[0,0,0]",0
2396,200023,1,2,0,,16,"[1,50,0]",2
2397,200023,1,2,0,,0,"[0,0,0]",0
2398,200023,1,2,0,,0,"[0,0,0]",0
2399,200023,1,2,0,,0,"[0,0,0]",0
2400,200023,1,2,0,,0,"[0,0,0]",0
2401,200024,1,2,0,,19,"[4,60,0]",2
2402,200024,1,2,0,,17,"[4,60,0]",2
2403,200024,1,2,0,,0,"[0,0,0]",0
2404,200024,1,2,0,,0,"[0,0,0]",0
2405,200024,1,2,0,,0,"[0,0,0]",0
2406,200025,1,2,0,,19,"[0,60,0]",2
2407,200025,1,2,0,,17,"[0,60,0]",2
2408,200025,1,2,0,,0,"[0,0,0]",0
2409,200025,1,2,0,,0,"[0,0,0]",0
2410,200025,1,2,0,,0,"[0,0,0]",0
2411,100568,1,2,0,,20,"[1,3,0]",0
2412,100568,1,2,0,,20,"[0,3,0]",0
2413,100568,1,2,0,,0,"[0,0,0]",0
2414,100568,1,2,0,,0,"[0,0,0]",0
2415,100568,1,2,0,,0,"[0,0,0]",0
2416,100502,1,2,0,,18,"[2,20,20]",2
2417,100502,1,2,0,,19,"[2,20,0]",2
2418,100502,1,2,0,,0,"[0,0,0]",0
2419,100502,1,2,0,,0,"[0,0,0]",0
2420,100502,1,2,0,,0,"[0,0,0]",0
2421,100442,1,2,0,,18,"[2,30,30]",2
2422,100442,1,2,0,,19,"[2,30,0]",2
2423,100442,1,2,0,,0,"[0,0,0]",0
2424,100442,1,2,0,,0,"[0,0,0]",0
2425,100442,1,2,0,,0,"[0,0,0]",0
2426,100332,1,2,0,,16,"[4,2500,0]",0
2427,100332,1,2,0,,20,"[4,2,0]",0
2428,100332,1,2,0,,0,"[0,0,0]",0
2429,100332,1,2,0,,0,"[0,0,0]",0
2430,100332,1,2,0,,0,"[0,0,0]",0
2431,100425,1,2,0,,16,"[4,3000,0]",0
2432,100425,1,2,0,,20,"[4,3,0]",0
2433,100425,1,2,0,,0,"[0,0,0]",0
2434,100425,1,2,0,,0,"[0,0,0]",0
2435,100425,1,2,0,,0,"[0,0,0]",0
2436,100564,1,2,0,,44,"[0,30,30]",2
2437,100564,1,2,0,,44,"[1,30,30]",2
2438,100564,1,2,0,,44,"[3,30,30]",2
2439,100564,1,2,0,,0,"[0,0,0]",0
2440,100564,1,2,0,,0,"[0,0,0]",0
2441,100153,1,4,0,,16,"[3,25,0]",3
2442,100153,1,4,0,,0,"[0,0,0]",0
2443,100153,1,4,0,,0,"[0,0,0]",0
2444,100153,1,4,0,,0,"[0,0,0]",0
2445,100153,1,4,0,,0,"[0,0,0]",0
2446,100524,1,2,0,,58,"[1000,300,0]",0
2447,100524,1,2,0,,0,"[0,0,0]",0
2448,100524,1,2,0,,0,"[0,0,0]",0
2449,100524,1,2,0,,0,"[0,0,0]",0
2450,100524,1,2,0,,0,"[0,0,0]",0
2451,100512,1,2,0,"{""source"":""21"",""compiled"":21}",5,"[3,0,0]",0
2452,100512,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2453,100512,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2454,100512,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2455,100512,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2456,100540,1,2,0,,44,"[1,25,25]",2
2457,100540,1,2,0,,44,"[2,25,25]",2
2458,100540,1,2,0,,44,"[3,25,25]",2
2459,100540,1,2,0,,0,"[0,0,0]",0
2460,100540,1,2,0,,0,"[0,0,0]",0
2461,100539,1,2,0,,44,"[0,25,25]",2
2462,100539,1,2,0,,44,"[2,25,25]",2
2463,100539,1,2,0,,44,"[4,25,25]",2
2464,100539,1,2,0,,0,"[0,0,0]",0
2465,100539,1,2,0,,0,"[0,0,0]",0
2466,100474,1,2,0,,1,"[25,0,0]",2
2467,100474,1,2,0,,0,"[0,0,0]",0
2468,100474,1,2,0,,0,"[0,0,0]",0
2469,100474,1,2,0,,0,"[0,0,0]",0
2470,100474,1,2,0,,0,"[0,0,0]",0
2471,100293,1,2,0,"{""source"":""57"",""compiled"":57}",5,"[2,0,0]",0
2472,100293,1,2,0,"{""source"":""57"",""compiled"":57}",0,"[0,0,0]",0
2473,100293,1,2,0,"{""source"":""57"",""compiled"":57}",0,"[0,0,0]",0
2474,100293,1,2,0,"{""source"":""57"",""compiled"":57}",0,"[0,0,0]",0
2475,100293,1,2,0,"{""source"":""57"",""compiled"":57}",0,"[0,0,0]",0
2476,100291,1,4,0,,16,"[3,30,0]",3
2477,100291,1,4,0,,0,"[0,0,0]",0
2478,100291,1,4,0,,0,"[0,0,0]",0
2479,100291,1,4,0,,0,"[0,0,0]",0
2480,100291,1,4,0,,0,"[0,0,0]",0
2481,100292,1,2,0,,16,"[1,50,0]",2
2482,100292,1,2,0,,0,"[0,0,0]",0
2483,100292,1,2,0,,0,"[0,0,0]",0
2484,100292,1,2,0,,0,"[0,0,0]",0
2485,100292,1,2,0,,0,"[0,0,0]",0
2486,100303,1,2,0,,44,"[0,20,20]",2
2487,100303,1,2,0,,44,"[1,20,20]",2
2488,100303,1,2,0,,44,"[2,20,20]",2
2489,100303,1,2,0,,44,"[3,20,20]",2
2490,100303,1,2,0,,44,"[4,20,20]",2
2491,100594,1,2,0,,19,"[3,60,0]",2
2492,100594,1,2,0,,17,"[3,60,0]",2
2493,100594,1,2,0,,0,"[0,0,0]",0
2494,100594,1,2,0,,0,"[0,0,0]",0
2495,100594,1,2,0,,0,"[0,0,0]",0
2496,100578,1,2,0,,18,"[0,30,30]",2
2497,100578,1,2,0,,18,"[1,30,30]",2
2498,100578,1,2,0,,18,"[4,30,30]",2
2499,100578,1,2,0,,0,"[0,0,0]",0
2500,100578,1,2,0,,0,"[0,0,0]",0
2501,100587,1,2,0,,20,"[1,2,0]",0
2502,100587,1,2,0,,20,"[4,2,0]",0
2503,100587,1,2,0,,0,"[0,0,0]",0
2504,100587,1,2,0,,0,"[0,0,0]",0
2505,100587,1,2,0,,0,"[0,0,0]",0
2506,100600,1,2,0,,58,"[1000,300,0]",0
2507,100600,1,2,0,,0,"[0,0,0]",0
2508,100600,1,2,0,,0,"[0,0,0]",0
2509,100600,1,2,0,,0,"[0,0,0]",0
2510,100600,1,2,0,,0,"[0,0,0]",0
2511,100592,1,2,0,,19,"[3,30,0]",2
2512,100592,1,2,0,,17,"[3,30,0]",2
2513,100592,1,2,0,,0,"[0,0,0]",0
2514,100592,1,2,0,,0,"[0,0,0]",0
2515,100592,1,2,0,,0,"[0,0,0]",0
2516,100593,1,2,0,,19,"[3,50,0]",2
2517,100593,1,2,0,,17,"[3,50,0]",2
2518,100593,1,2,0,,0,"[0,0,0]",0
2519,100593,1,2,0,,0,"[0,0,0]",0
2520,100593,1,2,0,,0,"[0,0,0]",0
2521,100730,1,2,0,,19,"[0,30,0]",2
2522,100730,1,2,0,,19,"[1,30,0]",2
2523,100730,1,2,0,,19,"[2,30,0]",2
2524,100730,1,2,0,,19,"[3,30,0]",2
2525,100730,1,2,0,,19,"[4,30,0]",2
2526,100577,1,2,0,,19,"[0,40,0]",2
2527,100577,1,2,0,,19,"[1,40,0]",2
2528,100577,1,2,0,,19,"[2,40,0]",2
2529,100577,1,2,0,,19,"[3,40,0]",2
2530,100577,1,2,0,,19,"[4,40,0]",2
2531,100731,1,2,0,,2,"[1000,0,0]",0
2532,100731,1,2,0,,0,"[0,0,0]",0
2533,100731,1,2,0,,0,"[0,0,0]",0
2534,100731,1,2,0,,0,"[0,0,0]",0
2535,100731,1,2,0,,0,"[0,0,0]",0
2536,100733,1,2,0,,1,"[1000,0,0]",0
2537,100733,1,2,0,,0,"[0,0,0]",0
2538,100733,1,2,0,,0,"[0,0,0]",0
2539,100733,1,2,0,,0,"[0,0,0]",0
2540,100733,1,2,0,,0,"[0,0,0]",0
2541,100732,1,2,0,,2,"[-1000,0,0]",0
2542,100732,1,2,0,,0,"[0,0,0]",0
2543,100732,1,2,0,,0,"[0,0,0]",0
2544,100732,1,2,0,,0,"[0,0,0]",0
2545,100732,1,2,0,,0,"[0,0,0]",0
2546,100734,1,2,0,,1,"[-1000,0,0]",0
2547,100734,1,2,0,,0,"[0,0,0]",0
2548,100734,1,2,0,,0,"[0,0,0]",0
2549,100734,1,2,0,,0,"[0,0,0]",0
2550,100734,1,2,0,,0,"[0,0,0]",0
2551,100421,1,2,0,,19,"[1,60,0]",2
2552,100421,1,2,0,,17,"[1,60,0]",2
2553,100421,1,2,0,,0,"[0,0,0]",0
2554,100421,1,2,0,,0,"[0,0,0]",0
2555,100421,1,2,0,,0,"[0,0,0]",0
2556,100541,1,2,0,"{""source"":""21"",""compiled"":21}",5,"[3,0,0]",0
2557,100541,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2558,100541,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2559,100541,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2560,100541,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2561,100668,1,2,0,,16,"[2,2500,0]",0
2562,100668,1,2,0,,20,"[2,2,0]",0
2563,100668,1,2,0,,0,"[0,0,0]",0
2564,100668,1,2,0,,0,"[0,0,0]",0
2565,100668,1,2,0,,0,"[0,0,0]",0
2566,100670,1,2,0,,16,"[2,3000,0]",0
2567,100670,1,2,0,,20,"[2,3,0]",0
2568,100670,1,2,0,,0,"[0,0,0]",0
2569,100670,1,2,0,,0,"[0,0,0]",0
2570,100670,1,2,0,,0,"[0,0,0]",0
2571,100669,1,2,0,,16,"[0,70,0]",2
2572,100669,1,2,0,,0,"[0,0,0]",0
2573,100669,1,2,0,,0,"[0,0,0]",0
2574,100669,1,2,0,,0,"[0,0,0]",0
2575,100669,1,2,0,,0,"[0,0,0]",0
2576,100667,1,2,0,,5,"[3,0,0]",0
2577,100667,1,2,0,,0,"[0,0,0]",0
2578,100667,1,2,0,,0,"[0,0,0]",0
2579,100667,1,2,0,,0,"[0,0,0]",0
2580,100667,1,2,0,,0,"[0,0,0]",0
2581,100357,1,2,0,,59,"[3,0,0]",2
2582,100357,1,2,0,,0,"[0,0,0]",0
2583,100357,1,2,0,,0,"[0,0,0]",0
2584,100357,1,2,0,,0,"[0,0,0]",0
2585,100357,1,2,0,,0,"[0,0,0]",0
2586,100456,1,4,0,,16,"[2,25,0]",3
2587,100456,1,4,0,,0,"[0,0,0]",0
2588,100456,1,4,0,,0,"[0,0,0]",0
2589,100456,1,4,0,,0,"[0,0,0]",0
2590,100456,1,4,0,,0,"[0,0,0]",0
2591,100571,1,2,0,,20,"[3,3,0]",0
2592,100571,1,2,0,,20,"[0,3,0]",0
2593,100571,1,2,0,,0,"[0,0,0]",0
2594,100571,1,2,0,,0,"[0,0,0]",0
2595,100571,1,2,0,,0,"[0,0,0]",0
2596,100569,1,2,0,,20,"[3,3,0]",0
2597,100569,1,2,0,,20,"[4,3,0]",0
2598,100569,1,2,0,,0,"[0,0,0]",0
2599,100569,1,2,0,,0,"[0,0,0]",0
2600,100569,1,2,0,,0,"[0,0,0]",0
2601,100439,1,2,0,,44,"[0,25,25]",2
2602,100439,1,2,0,,44,"[1,25,25]",2
2603,100439,1,2,0,,44,"[3,25,25]",2
2604,100439,1,2,0,,0,"[0,0,0]",0
2605,100439,1,2,0,,0,"[0,0,0]",0
2606,100712,1,2,0,,1,"[30,0,0]",2
2607,100712,1,2,0,,0,"[0,0,0]",0
2608,100712,1,2,0,,0,"[0,0,0]",0
2609,100712,1,2,0,,0,"[0,0,0]",0
2610,100712,1,2,0,,0,"[0,0,0]",0
2611,100521,1,2,0,,16,"[4,50,0]",2
2612,100521,1,2,0,,0,"[0,0,0]",0
2613,100521,1,2,0,,0,"[0,0,0]",0
2614,100521,1,2,0,,0,"[0,0,0]",0
2615,100521,1,2,0,,0,"[0,0,0]",0
2616,100519,1,2,0,,1,"[25,0,0]",2
2617,100519,1,2,0,,0,"[0,0,0]",0
2618,100519,1,2,0,,0,"[0,0,0]",0
2619,100519,1,2,0,,0,"[0,0,0]",0
2620,100519,1,2,0,,0,"[0,0,0]",0
2621,100520,1,2,0,"{""source"":""42"",""compiled"":42}",5,"[3,0,0]",0
2622,100520,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
2623,100520,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
2624,100520,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
2625,100520,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
2626,100775,1,2,0,,44,"[3,30,30]",2
2627,100775,1,2,0,,0,"[0,0,0]",0
2628,100775,1,2,0,,0,"[0,0,0]",0
2629,100775,1,2,0,,0,"[0,0,0]",0
2630,100775,1,2,0,,0,"[0,0,0]",0
2631,100776,1,2,0,,18,"[2,20,20]",2
2632,100776,1,2,0,,19,"[2,20,0]",2
2633,100776,1,2,0,,0,"[0,0,0]",0
2634,100776,1,2,0,,0,"[0,0,0]",0
2635,100776,1,2,0,,0,"[0,0,0]",0
2636,100513,1,2,0,,18,"[2,30,30]",2
2637,100513,1,2,0,,19,"[2,30,0]",2
2638,100513,1,2,0,,0,"[0,0,0]",0
2639,100513,1,2,0,,0,"[0,0,0]",0
2640,100513,1,2,0,,0,"[0,0,0]",0
2641,100282,1,2,0,,19,"[0,50,0]",2
2642,100282,1,2,0,,19,"[1,50,0]",2
2643,100282,1,2,0,,19,"[2,50,0]",2
2644,100282,1,2,0,,19,"[3,50,0]",2
2645,100282,1,2,0,,19,"[4,50,0]",2
2646,100283,1,2,0,,19,"[0,60,0]",2
2647,100283,1,2,0,,17,"[0,60,0]",2
2648,100283,1,2,0,,0,"[0,0,0]",0
2649,100283,1,2,0,,0,"[0,0,0]",0
2650,100283,1,2,0,,0,"[0,0,0]",0
2651,100514,1,2,0,"{""source"":""21"",""compiled"":21}",5,"[3,0,0]",0
2652,100514,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2653,100514,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2654,100514,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2655,100514,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2656,100417,1,2,0,,20,"[1,3,0]",0
2657,100417,1,2,0,,20,"[2,3,0]",0
2658,100417,1,2,0,,0,"[0,0,0]",0
2659,100417,1,2,0,,0,"[0,0,0]",0
2660,100417,1,2,0,,0,"[0,0,0]",0
2661,100537,1,2,0,,1,"[15,0,0]",2
2662,100537,1,2,0,,0,"[0,0,0]",0
2663,100537,1,2,0,,0,"[0,0,0]",0
2664,100537,1,2,0,,0,"[0,0,0]",0
2665,100537,1,2,0,,0,"[0,0,0]",0
2666,100508,1,2,0,,1,"[20,0,0]",2
2667,100508,1,2,0,,0,"[0,0,0]",0
2668,100508,1,2,0,,0,"[0,0,0]",0
2669,100508,1,2,0,,0,"[0,0,0]",0
2670,100508,1,2,0,,0,"[0,0,0]",0
2671,100307,1,2,0,,16,"[3,60,0]",2
2672,100307,1,2,0,,0,"[0,0,0]",0
2673,100307,1,2,0,,0,"[0,0,0]",0
2674,100307,1,2,0,,0,"[0,0,0]",0
2675,100307,1,2,0,,0,"[0,0,0]",0
2676,100573,1,2,0,,16,"[3,80,0]",2
2677,100573,1,2,0,,0,"[0,0,0]",0
2678,100573,1,2,0,,0,"[0,0,0]",0
2679,100573,1,2,0,,0,"[0,0,0]",0
2680,100573,1,2,0,,0,"[0,0,0]",0
2681,100574,1,2,0,,5,"[3,0,0]",0
2682,100574,1,2,0,,0,"[0,0,0]",0
2683,100574,1,2,0,,0,"[0,0,0]",0
2684,100574,1,2,0,,0,"[0,0,0]",0
2685,100574,1,2,0,,0,"[0,0,0]",0
2686,100778,1,2,0,,19,"[0,60,0]",2
2687,100778,1,2,0,,17,"[0,60,0]",2
2688,100778,1,2,0,,0,"[0,0,0]",0
2689,100778,1,2,0,,0,"[0,0,0]",0
2690,100778,1,2,0,,0,"[0,0,0]",0
2691,100262,1,2,0,,19,"[4,60,0]",2
2692,100262,1,2,0,,17,"[4,60,0]",2
2693,100262,1,2,0,,0,"[0,0,0]",0
2694,100262,1,2,0,,0,"[0,0,0]",0
2695,100262,1,2,0,,0,"[0,0,0]",0
2696,100542,1,2,0,,13,"[85,0,0]",3
2697,100542,1,2,0,,0,"[0,0,0]",0
2698,100542,1,2,0,,0,"[0,0,0]",0
2699,100542,1,2,0,,0,"[0,0,0]",0
2700,100542,1,2,0,,0,"[0,0,0]",0
2701,100570,1,2,0,,20,"[4,3,0]",0
2702,100570,1,2,0,,0,"[0,0,0]",0
2703,100570,1,2,0,,0,"[0,0,0]",0
2704,100570,1,2,0,,0,"[0,0,0]",0
2705,100570,1,2,0,,0,"[0,0,0]",0
2706,100735,1,2,0,,20,"[2,3,0]",0
2707,100735,1,2,0,,20,"[4,3,0]",0
2708,100735,1,2,0,,0,"[0,0,0]",0
2709,100735,1,2,0,,0,"[0,0,0]",0
2710,100735,1,2,0,,0,"[0,0,0]",0
2711,100656,1,2,0,,20,"[3,3,0]",0
2712,100656,1,2,0,,20,"[0,3,0]",0
2713,100656,1,2,0,,0,"[0,0,0]",0
2714,100656,1,2,0,,0,"[0,0,0]",0
2715,100656,1,2,0,,0,"[0,0,0]",0
2716,100678,1,2,0,,19,"[1,60,0]",2
2717,100678,1,2,0,,17,"[1,60,0]",2
2718,100678,1,2,0,,0,"[0,0,0]",0
2719,100678,1,2,0,,0,"[0,0,0]",0
2720,100678,1,2,0,,0,"[0,0,0]",0
2721,100676,1,2,0,,19,"[2,60,0]",2
2722,100676,1,2,0,,17,"[2,60,0]",2
2723,100676,1,2,0,,0,"[0,0,0]",0
2724,100676,1,2,0,,0,"[0,0,0]",0
2725,100676,1,2,0,,0,"[0,0,0]",0
2726,100518,1,2,0,,44,"[3,30,30]",2
2727,100518,1,2,0,,44,"[4,30,30]",2
2728,100518,1,2,0,,0,"[0,0,0]",0
2729,100518,1,2,0,,0,"[0,0,0]",0
2730,100518,1,2,0,,0,"[0,0,0]",0
2731,100447,1,2,0,,13,"[80,0,0]",3
2732,100447,1,2,0,,0,"[0,0,0]",0
2733,100447,1,2,0,,0,"[0,0,0]",0
2734,100447,1,2,0,,0,"[0,0,0]",0
2735,100447,1,2,0,,0,"[0,0,0]",0
2736,100490,1,4,0,,16,"[4,30,0]",3
2737,100490,1,4,0,,0,"[0,0,0]",0
2738,100490,1,4,0,,0,"[0,0,0]",0
2739,100490,1,4,0,,0,"[0,0,0]",0
2740,100490,1,4,0,,0,"[0,0,0]",0
2741,100493,1,4,0,,16,"[0,30,0]",3
2742,100493,1,4,0,,0,"[0,0,0]",0
2743,100493,1,4,0,,0,"[0,0,0]",0
2744,100493,1,4,0,,0,"[0,0,0]",0
2745,100493,1,4,0,,0,"[0,0,0]",0
2746,100430,1,2,0,,16,"[0,50,0]",2
2747,100430,1,2,0,,0,"[0,0,0]",0
2748,100430,1,2,0,,0,"[0,0,0]",0
2749,100430,1,2,0,,0,"[0,0,0]",0
2750,100430,1,2,0,,0,"[0,0,0]",0
2751,100672,1,2,0,,16,"[4,50,0]",2
2752,100672,1,2,0,,0,"[0,0,0]",0
2753,100672,1,2,0,,0,"[0,0,0]",0
2754,100672,1,2,0,,0,"[0,0,0]",0
2755,100672,1,2,0,,0,"[0,0,0]",0
2756,100603,1,2,0,,64,"[2,30,2]",2
2757,100603,1,2,0,,0,"[0,0,0]",0
2758,100603,1,2,0,,0,"[0,0,0]",0
2759,100603,1,2,0,,0,"[0,0,0]",0
2760,100603,1,2,0,,0,"[0,0,0]",0
2761,100675,1,2,0,,64,"[3,30,3]",2
2762,100675,1,2,0,,0,"[0,0,0]",0
2763,100675,1,2,0,,0,"[0,0,0]",0
2764,100675,1,2,0,,0,"[0,0,0]",0
2765,100675,1,2,0,,0,"[0,0,0]",0
2766,100625,1,2,0,,1,"[15,0,0]",2
2767,100625,1,2,0,,0,"[0,0,0]",0
2768,100625,1,2,0,,0,"[0,0,0]",0
2769,100625,1,2,0,,0,"[0,0,0]",0
2770,100625,1,2,0,,0,"[0,0,0]",0
2771,100402,1,2,0,,20,"[0,2,0]",0
2772,100402,1,2,0,,20,"[3,2,0]",0
2773,100402,1,2,0,,0,"[0,0,0]",0
2774,100402,1,2,0,,0,"[0,0,0]",0
2775,100402,1,2,0,,0,"[0,0,0]",0
2776,100628,1,4,0,,16,"[2,20,0]",3
2777,100628,1,4,0,,0,"[0,0,0]",0
2778,100628,1,4,0,,0,"[0,0,0]",0
2779,100628,1,4,0,,0,"[0,0,0]",0
2780,100628,1,4,0,,0,"[0,0,0]",0
2781,100631,1,4,0,,16,"[2,25,0]",3
2782,100631,1,4,0,,0,"[0,0,0]",0
2783,100631,1,4,0,,0,"[0,0,0]",0
2784,100631,1,4,0,,0,"[0,0,0]",0
2785,100631,1,4,0,,0,"[0,0,0]",0
2786,100802,1,2,0,,44,"[0,10,10]",2
2787,100802,1,2,0,,44,"[1,10,10]",2
2788,100802,1,2,0,,44,"[2,10,10]",2
2789,100802,1,2,0,,44,"[3,10,10]",2
2790,100802,1,2,0,,44,"[4,10,10]",2
2791,100601,1,2,0,,44,"[0,15,15]",2
2792,100601,1,2,0,,44,"[1,15,15]",2
2793,100601,1,2,0,,44,"[2,15,15]",2
2794,100601,1,2,0,,44,"[3,15,15]",2
2795,100601,1,2,0,,44,"[4,15,15]",2
2796,100655,1,2,0,,20,"[2,3,0]",0
2797,100655,1,2,0,,20,"[4,3,0]",0
2798,100655,1,2,0,,0,"[0,0,0]",0
2799,100655,1,2,0,,0,"[0,0,0]",0
2800,100655,1,2,0,,0,"[0,0,0]",0
2801,100563,1,2,0,,16,"[1,60,0]",2
2802,100563,1,2,0,,0,"[0,0,0]",0
2803,100563,1,2,0,,0,"[0,0,0]",0
2804,100563,1,2,0,,0,"[0,0,0]",0
2805,100563,1,2,0,,0,"[0,0,0]",0
2806,100530,1,2,0,,16,"[1,80,0]",2
2807,100530,1,2,0,,0,"[0,0,0]",0
2808,100530,1,2,0,,0,"[0,0,0]",0
2809,100530,1,2,0,,0,"[0,0,0]",0
2810,100530,1,2,0,,0,"[0,0,0]",0
2811,100488,1,2,0,,44,"[1,30,30]",2
2812,100488,1,2,0,,44,"[2,30,30]",2
2813,100488,1,2,0,,44,"[3,30,30]",2
2814,100488,1,2,0,,0,"[0,0,0]",0
2815,100488,1,2,0,,0,"[0,0,0]",0
2816,100584,1,2,0,,16,"[1,50,0]",2
2817,100584,1,2,0,,0,"[0,0,0]",0
2818,100584,1,2,0,,0,"[0,0,0]",0
2819,100584,1,2,0,,0,"[0,0,0]",0
2820,100584,1,2,0,,0,"[0,0,0]",0
2821,100535,1,2,0,,16,"[2,50,0]",2
2822,100535,1,2,0,,0,"[0,0,0]",0
2823,100535,1,2,0,,0,"[0,0,0]",0
2824,100535,1,2,0,,0,"[0,0,0]",0
2825,100535,1,2,0,,0,"[0,0,0]",0
2826,100583,1,2,0,,20,"[4,2,0]",0
2827,100583,1,2,0,,0,"[0,0,0]",0
2828,100583,1,2,0,,0,"[0,0,0]",0
2829,100583,1,2,0,,0,"[0,0,0]",0
2830,100583,1,2,0,,0,"[0,0,0]",0
2831,100657,1,2,0,,18,"[3,30,30]",2
2832,100657,1,2,0,,19,"[3,30,0]",2
2833,100657,1,2,0,,0,"[0,0,0]",0
2834,100657,1,2,0,,0,"[0,0,0]",0
2835,100657,1,2,0,,0,"[0,0,0]",0
2836,100803,1,2,0,,44,"[0,30,30]",2
2837,100803,1,2,0,,44,"[1,30,30]",2
2838,100803,1,2,0,,44,"[2,30,30]",2
2839,100803,1,2,0,,44,"[3,30,30]",2
2840,100803,1,2,0,,44,"[4,30,30]",2
2841,100572,1,2,0,,20,"[1,3,0]",0
2842,100572,1,2,0,,20,"[0,3,0]",0
2843,100572,1,2,0,,0,"[0,0,0]",0
2844,100572,1,2,0,,0,"[0,0,0]",0
2845,100572,1,2,0,,0,"[0,0,0]",0
2846,100281,1,2,0,,44,"[0,20,20]",2
2847,100281,1,2,0,,44,"[1,20,20]",2
2848,100281,1,2,0,,44,"[2,20,20]",2
2849,100281,1,2,0,,44,"[3,20,20]",2
2850,100281,1,2,0,,44,"[4,20,20]",2
2851,100648,1,2,0,"{""source"":""21"",""compiled"":21}",5,"[3,0,0]",0
2852,100648,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2853,100648,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2854,100648,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2855,100648,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
2856,100649,1,2,0,,19,"[2,60,0]",2
2857,100649,1,2,0,,17,"[2,60,0]",2
2858,100649,1,2,0,,0,"[0,0,0]",0
2859,100649,1,2,0,,0,"[0,0,0]",0
2860,100649,1,2,0,,0,"[0,0,0]",0
2861,100650,1,2,0,,19,"[4,60,0]",2
2862,100650,1,2,0,,17,"[4,60,0]",2
2863,100650,1,2,0,,0,"[0,0,0]",0
2864,100650,1,2,0,,0,"[0,0,0]",0
2865,100650,1,2,0,,0,"[0,0,0]",0
2866,100651,1,2,0,,44,"[0,30,30]",2
2867,100651,1,2,0,,44,"[3,30,30]",2
2868,100651,1,2,0,,0,"[0,0,0]",0
2869,100651,1,2,0,,0,"[0,0,0]",0
2870,100651,1,2,0,,0,"[0,0,0]",0
2871,100658,1,2,0,,18,"[2,30,30]",2
2872,100658,1,2,0,,19,"[2,30,0]",2
2873,100658,1,2,0,,0,"[0,0,0]",0
2874,100658,1,2,0,,0,"[0,0,0]",0
2875,100658,1,2,0,,0,"[0,0,0]",0
2876,100770,1,4,0,,18,"[3,30,30]",3
2877,100770,1,4,0,,0,"[0,0,0]",0
2878,100770,1,4,0,,0,"[0,0,0]",0
2879,100770,1,4,0,,0,"[0,0,0]",0
2880,100770,1,4,0,,0,"[0,0,0]",0
2881,100794,1,2,0,,44,"[3,30,30]",2
2882,100794,1,2,0,,0,"[0,0,0]",0
2883,100794,1,2,0,,0,"[0,0,0]",0
2884,100794,1,2,0,,0,"[0,0,0]",0
