id,special_set_id,type,efficacy_type,target_type,calc_option,turn,prob,causality_conditions,eff_value1,eff_value2,eff_value3
2380,2380,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2381,2381,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
2384,2384,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2385,2385,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2386,2386,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2387,2387,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2388,2388,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2389,2389,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2390,2390,Special::NormalEfficacySpecial,1,2,2,1,100,,25,0,0
2391,2391,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
2392,2392,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
2393,2393,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
2394,2394,Special::NormalEfficacySpecial,3,1,2,3,100,,50,50,0
2395,2395,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2396,2396,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2397,2397,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2398,2398,Special::NormalEfficacySpecial,3,1,2,3,100,,50,50,0
2399,2399,Special::NormalEfficacySpecial,1,2,2,1,100,,30,0,0
2400,2400,Special::NormalEfficacySpecial,1,2,2,1,100,,30,0,0
2401,2401,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2403,2403,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2405,2405,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2407,2407,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2422,2422,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
2423,2423,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
2424,2424,Special::NormalEfficacySpecial,1,1,2,99,100,,10,0,0
2425,2425,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2437,2437,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
2439,2439,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
2440,2440,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
2441,2441,Special::NormalEfficacySpecial,1,2,2,1,100,,25,0,0
2442,2442,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2443,2443,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2444,2444,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2445,2445,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2446,2446,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2447,2447,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2448,2448,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
2449,2449,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
2450,2450,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2451,2451,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2452,2452,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2453,2453,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2454,2454,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2455,2455,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2456,2456,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2457,2457,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2458,2458,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2459,2459,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
2460,2460,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2461,2461,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
2462,2462,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2463,2463,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
2471,2471,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2472,2472,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
2479,2479,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
2480,2480,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
2481,2481,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
2482,2482,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
2483,2483,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
2484,2484,Special::NormalEfficacySpecial,2,1,2,3,100,,60,0,0
2485,2485,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2488,2488,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2490,2490,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
2491,2491,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2492,2492,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2493,2493,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2494,2494,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
2502,2502,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2503,2503,Special::NormalEfficacySpecial,1,2,2,1,100,,30,0,0
2506,2506,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
2508,2508,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
2518,2518,Special::NormalEfficacySpecial,1,2,2,1,100,,30,0,0
2519,2519,Special::NormalEfficacySpecial,3,1,2,6,100,,50,50,0
2520,2520,Special::NormalEfficacySpecial,3,2,2,2,100,,20,20,0
2521,2521,Special::NormalEfficacySpecial,3,2,2,1,100,,30,30,0
2522,2522,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
2523,2523,Special::NormalEfficacySpecial,3,1,2,99,100,,50,50,0
2524,2524,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2525,2525,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
2526,2526,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2527,2527,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2528,2528,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2529,2529,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2530,2530,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
2531,2531,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2532,2532,Special::NormalEfficacySpecial,3,1,2,6,100,,30,30,0
2533,2533,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2534,2534,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
2536,2536,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
2537,2537,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2538,2538,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2539,2539,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2540,2540,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2541,2541,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2542,2542,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2543,2543,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2544,2544,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
2545,2545,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2546,2546,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2547,2547,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2548,2548,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
2549,2549,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2550,2550,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2551,2551,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2552,2552,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2563,2563,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2564,2564,Special::NormalEfficacySpecial,3,12,2,1,100,,30,30,0
2565,2565,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
2566,2566,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
2567,2567,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2568,2568,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2652,2652,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2653,2653,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2656,2656,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
2657,2657,Special::NormalEfficacySpecial,1,12,2,1,100,,20,0,0
2658,2658,Special::NormalEfficacySpecial,3,12,2,1,100,,20,20,0
2659,2659,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
2660,2660,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2666,2666,Special::NormalEfficacySpecial,3,1,2,1,100,,35,35,0
2667,2667,Special::NormalEfficacySpecial,3,1,2,1,100,,35,35,0
2679,2679,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2680,2680,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2681,2681,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2682,2682,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2683,2683,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2684,2684,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2685,2685,Special::NormalEfficacySpecial,1,12,2,1,100,,25,0,0
2686,2686,Special::NormalEfficacySpecial,3,12,2,1,100,,25,25,0
2687,2687,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0
2688,2688,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2689,2689,Special::ExtraEfficacySpecial,9,3,0,2,25,,0,0,0
2690,2690,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2697,2697,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2698,2698,Special::NormalEfficacySpecial,3,1,2,3,100,,50,50,0
2699,2699,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0
2700,2700,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2701,2701,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2724,2724,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2725,2725,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2726,2726,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2727,2727,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2728,2728,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
2729,2729,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
2730,2730,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
2731,2731,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
2732,2732,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
2734,2734,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2735,2735,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2736,2736,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2738,2738,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2739,2739,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2745,2745,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
2746,2746,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2747,2747,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2748,2748,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
2749,2749,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2750,2750,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2751,2751,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2752,2752,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2770,2770,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
2771,2771,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2773,2773,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
2774,2774,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2776,2776,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
2777,2777,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2778,2778,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2780,2780,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2781,2781,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
2782,2782,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2783,2783,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
2784,2784,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
2785,2785,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2786,2786,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2787,2787,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2788,2788,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2789,2789,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2790,2790,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
2791,2791,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
2792,2792,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0
2793,2793,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2794,2794,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
2795,2795,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2796,2796,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
2797,2797,Special::NormalEfficacySpecial,1,1,2,3,100,,30,0,0
2798,2798,Special::NormalEfficacySpecial,1,1,2,3,100,,30,0,0
2799,2799,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2800,2800,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0
2801,2801,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2807,2807,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
2816,2816,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
2817,2817,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2818,2818,Special::ExtraEfficacySpecial,48,3,0,2,30,,0,0,0
2819,2819,Special::ExtraEfficacySpecial,48,3,0,2,30,,0,0,0
2820,2820,Special::ExtraEfficacySpecial,48,3,0,2,30,,0,0,0
2821,2821,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2822,2822,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2823,2823,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2824,2824,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2825,2825,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2826,2826,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2827,2827,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2828,2828,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2829,2829,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
2830,2830,Special::NormalEfficacySpecial,90,1,0,1,100,,30,0,0
2831,2831,Special::NormalEfficacySpecial,90,1,0,1,100,,30,0,0
2832,2832,Special::NormalEfficacySpecial,90,1,0,1,100,,50,0,0
2833,2833,Special::NormalEfficacySpecial,90,1,0,1,100,,50,0,0
2834,2834,Special::NormalEfficacySpecial,90,1,0,1,100,,30,0,0
2835,2835,Special::NormalEfficacySpecial,90,1,0,1,100,,30,0,0
2836,2836,Special::NormalEfficacySpecial,90,1,0,1,100,,50,0,0
2837,2837,Special::NormalEfficacySpecial,90,1,0,1,100,,50,0,0
2842,2842,Special::NormalEfficacySpecial,1,1,2,1,50,,50,0,0
2843,2843,Special::NormalEfficacySpecial,1,1,2,1,50,,100,0,0
2844,2844,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2845,2845,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2846,2846,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2847,2847,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2848,2848,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2849,2849,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
2850,2850,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2851,2851,Special::NormalEfficacySpecial,3,1,2,99,100,,50,20,0
2852,2852,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2853,2853,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2854,2854,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2855,2855,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2856,2856,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2857,2857,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2858,2858,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2859,2859,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
2866,2866,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
2869,2869,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2870,2870,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2871,2871,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2872,2872,Special::NormalEfficacySpecial,3,1,2,99,100,,50,20,0
2873,2873,Special::NormalEfficacySpecial,3,1,2,99,100,,50,20,0
2874,2874,Special::NormalEfficacySpecial,90,1,0,1,100,,50,0,0
2875,2875,Special::NormalEfficacySpecial,90,1,0,1,100,,50,0,0
2888,2888,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
2889,2889,Special::NormalEfficacySpecial,1,1,2,1,100,,628,0,0
2890,2890,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2891,2891,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2892,2892,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2893,2893,Special::NormalEfficacySpecial,90,2,2,1,100,,7,0,0
2894,2894,Special::NormalEfficacySpecial,2,1,2,6,100,,30,0,0
2900,2900,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2901,2901,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
2902,2902,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
2904,2904,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2905,2905,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2906,2906,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
2907,2907,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
2908,2908,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
2911,2911,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2912,2912,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2913,2913,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2914,2914,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
2915,2915,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2916,2916,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
2918,2918,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
2919,2919,Special::NormalEfficacySpecial,1,1,2,1,100,,628,0,0
2920,2920,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
2921,2921,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
2922,2922,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
2925,2925,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
2933,2933,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2934,2934,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2935,2935,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2936,2936,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2938,2938,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
2939,2939,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
2949,2949,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2950,2950,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2953,2953,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
2954,2954,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
2955,2955,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2956,2956,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2957,2957,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
2958,2958,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2959,2959,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2964,2964,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2965,2965,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
2966,2966,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2968,2968,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
2978,2978,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2982,2982,Special::NormalEfficacySpecial,3,1,2,6,100,,50,50,0
2983,2983,Special::NormalEfficacySpecial,3,1,2,6,100,,50,50,0
2984,2984,Special::NormalEfficacySpecial,3,1,2,6,100,,50,50,0
2985,2985,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
2986,2986,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
2987,2987,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
2990,2990,Special::NormalEfficacySpecial,3,3,3,3,100,"{""source"":""2142"",""compiled"":2142}",20,20,0
2991,2991,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
2992,2992,Special::NormalEfficacySpecial,1,1,2,4,100,,50,0,0
2993,2993,Special::NormalEfficacySpecial,2,1,2,4,100,,50,0,0
2996,2996,Special::NormalEfficacySpecial,3,1,2,4,100,,50,50,0
2997,2997,Special::NormalEfficacySpecial,3,1,2,4,100,,50,50,0
3003,3003,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
3004,3004,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
3005,3005,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
3006,3006,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
3007,3007,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
3009,3009,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
3010,3010,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
3011,3011,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
3012,3012,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
3013,3013,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
3014,3014,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
3015,3015,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
3016,3016,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
3017,3017,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
3018,3018,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
3026,3026,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
3027,3027,Special::NormalEfficacySpecial,84,1,2,1,100,,7,0,0
3028,3028,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
3029,3029,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
3031,3031,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
3032,3032,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
3037,3037,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
3038,3038,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
3041,3041,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
3042,3042,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
3043,3043,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
3044,3044,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
3046,3046,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
3047,3047,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
3048,3048,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
3049,3049,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
3050,3050,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
3051,3051,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
3052,3052,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
3053,3053,Special::NormalEfficacySpecial,3,1,2,1,100,,50,30,0
3054,3054,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
3055,3055,Special::NormalEfficacySpecial,3,1,2,1,100,,50,30,0
3056,3056,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
3057,3057,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
3058,3058,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
3059,3059,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
3060,3060,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
3064,3064,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
3065,3065,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
3066,3066,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
3067,3067,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
3068,3068,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
3069,3069,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
3070,3070,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
3071,3071,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
3072,3072,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
3073,3073,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
3074,3074,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
3075,3075,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
3077,3077,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
3078,3078,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
3079,3079,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
3080,3080,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
3114,3114,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
3138,3138,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
