id,rmbattle_id,type,name,priority,target_value,conditions,is_attention
63004,63,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,997,3,{},1
63005,63,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,996,1,{},0
63006,63,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,995,2,{},0
63007,63,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,994,3,{},0
63008,63,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,993,4,{},0
63009,63,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,992,5,{},0
63010,63,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,991,6,{},0
63011,63,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,990,7,{},0
63012,63,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,989,8,{},0
63013,63,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,988,9,{},0
63014,63,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,987,10,{},0
63015,63,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,986,1,"{""level"":1}",0
63016,63,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,985,2,"{""level"":1}",0
63017,63,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,984,3,"{""level"":1}",0
63018,63,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,983,1,"{""level"":2}",0
63019,63,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,982,2,"{""level"":2}",0
63020,63,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,981,3,"{""level"":2}",0
63021,63,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,980,1,"{""level"":3}",0
63022,63,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,979,2,"{""level"":3}",0
63023,63,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,978,3,"{""level"":3}",0
65001,65,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,1000,1,{},1
65002,65,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,999,1,{},1
65003,65,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,998,2,{},1
65004,65,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,997,3,{},1
65005,65,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,996,1,{},0
65006,65,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,995,2,{},0
65007,65,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,994,3,{},0
65008,65,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,993,4,{},0
65009,65,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,992,5,{},0
65010,65,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,991,6,{},0
65011,65,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,990,7,{},0
65012,65,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,989,8,{},0
65013,65,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,988,9,{},0
65014,65,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,987,10,{},0
65015,65,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,986,1,"{""level"":1}",0
65016,65,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,985,2,"{""level"":1}",0
65017,65,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,984,3,"{""level"":1}",0
65018,65,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,983,1,"{""level"":2}",0
65019,65,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,982,2,"{""level"":2}",0
65020,65,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,981,3,"{""level"":2}",0
65021,65,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,980,1,"{""level"":3}",0
65022,65,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,979,2,"{""level"":3}",0
65023,65,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,978,3,"{""level"":3}",0
66001,66,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,1000,1,{},1
66002,66,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,999,1,{},1
66003,66,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,998,2,{},1
66004,66,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,997,3,{},1
66005,66,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,996,1,{},0
66006,66,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,995,2,{},0
66007,66,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,994,3,{},0
66008,66,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,993,4,{},0
66009,66,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,992,5,{},0
66010,66,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,991,6,{},0
66011,66,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,990,7,{},0
66012,66,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,989,8,{},0
66013,66,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,988,9,{},0
66014,66,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,987,10,{},0
66015,66,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,986,1,"{""level"":1}",0
66016,66,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,985,2,"{""level"":1}",0
66017,66,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,984,3,"{""level"":1}",0
66018,66,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,983,1,"{""level"":2}",0
66019,66,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,982,2,"{""level"":2}",0
66020,66,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,981,3,"{""level"":2}",0
66021,66,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,980,1,"{""level"":3}",0
66022,66,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,979,2,"{""level"":3}",0
66023,66,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,978,3,"{""level"":3}",0
68001,68,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,1000,1,{},1
68002,68,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,999,1,{},1
68003,68,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,998,2,{},1
68004,68,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,997,3,{},1
68005,68,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,996,1,{},0
68006,68,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,995,2,{},0
68007,68,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,994,3,{},0
68008,68,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,993,4,{},0
68009,68,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,992,5,{},0
68010,68,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,991,6,{},0
68011,68,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,990,7,{},0
68012,68,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,989,8,{},0
68013,68,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,988,9,{},0
68014,68,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,987,10,{},0
68015,68,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,986,1,"{""level"":1}",0
68016,68,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,985,2,"{""level"":1}",0
68017,68,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,984,3,"{""level"":1}",0
68018,68,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,983,1,"{""level"":2}",0
68019,68,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,982,2,"{""level"":2}",0
68020,68,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,981,3,"{""level"":2}",0
68021,68,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,980,1,"{""level"":3}",0
68022,68,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,979,2,"{""level"":3}",0
68023,68,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,978,3,"{""level"":3}",0
70001,70,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,1000,1,{},1
70002,70,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,999,1,{},1
70003,70,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,998,2,{},1
70004,70,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,997,3,{},1
70005,70,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,996,1,{},0
70006,70,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,995,2,{},0
70007,70,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,994,3,{},0
70008,70,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,993,4,{},0
70009,70,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,992,5,{},0
70010,70,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,991,6,{},0
70011,70,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,990,7,{},0
70012,70,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,989,8,{},0
70013,70,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,988,9,{},0
70014,70,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,987,10,{},0
70015,70,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,986,1,"{""level"":1}",0
70016,70,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,985,2,"{""level"":1}",0
70017,70,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,984,3,"{""level"":1}",0
70018,70,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,983,1,"{""level"":2}",0
70019,70,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,982,2,"{""level"":2}",0
70020,70,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,981,3,"{""level"":2}",0
70021,70,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,980,1,"{""level"":3}",0
70022,70,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,979,2,"{""level"":3}",0
70023,70,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,978,3,"{""level"":3}",0
71001,71,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,1000,1,{},1
71002,71,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,999,1,{},1
71003,71,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,998,2,{},1
71004,71,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,997,3,{},1
71005,71,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,996,1,{},0
71006,71,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,995,2,{},0
71007,71,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,994,3,{},0
71008,71,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,993,4,{},0
71009,71,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,992,5,{},0
71010,71,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,991,6,{},0
71011,71,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,990,7,{},0
71012,71,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,989,8,{},0
71013,71,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,988,9,{},0
71014,71,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,987,1,"{""level"":1}",0
71015,71,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,986,2,"{""level"":1}",0
71016,71,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,985,3,"{""level"":1}",0
71017,71,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,984,1,"{""level"":2}",0
71018,71,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,983,2,"{""level"":2}",0
71019,71,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,982,3,"{""level"":2}",0
71020,71,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,981,1,"{""level"":3}",0
71021,71,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,980,2,"{""level"":3}",0
71022,71,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,979,3,"{""level"":3}",0
74001,74,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,1000,1,{},1
74002,74,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,999,1,{},1
74003,74,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,998,2,{},1
74004,74,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,997,3,{},1
74005,74,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,996,1,{},0
74006,74,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,995,2,{},0
74007,74,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,994,3,{},0
74008,74,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,993,4,{},0
74009,74,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,992,5,{},0
74010,74,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,991,6,{},0
74011,74,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,990,7,{},0
74012,74,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,989,8,{},0
74013,74,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,988,9,{},0
74014,74,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,987,10,{},0
74015,74,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,986,1,"{""level"":1}",0
74016,74,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,985,2,"{""level"":1}",0
74017,74,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,984,3,"{""level"":1}",0
74018,74,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,983,1,"{""level"":2}",0
74019,74,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,982,2,"{""level"":2}",0
74020,74,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,981,3,"{""level"":2}",0
74021,74,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,980,1,"{""level"":3}",0
74022,74,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,979,2,"{""level"":3}",0
74023,74,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,978,3,"{""level"":3}",0
