id,z_battle_first_reward_set_id,item_id,item_type,quantity,card_exp_init
2989,841,100312,AwakeningItem,1,0
2990,841,100322,AwakeningItem,1,0
2991,841,100332,AwakeningItem,1,0
2992,841,100342,AwakeningItem,1,0
2993,841,100352,AwakeningItem,1,0
2994,841,100362,AwakeningItem,1,0
2995,841,6,PotentialItem,100,0
2996,841,7,PotentialItem,100,0
2997,841,8,PotentialItem,100,0
2998,841,9,PotentialItem,100,0
2999,841,10,PotentialItem,100,0
3000,842,11,Point::Stone,1,0
3001,842,100302,AwakeningItem,2,0
3002,842,100312,AwakeningItem,2,0
3003,842,100322,AwakeningItem,2,0
3004,842,100332,AwakeningItem,2,0
3005,842,100342,AwakeningItem,2,0
3006,842,100352,AwakeningItem,2,0
3007,842,100362,AwakeningItem,2,0
3008,842,6,PotentialItem,100,0
3009,842,7,PotentialItem,100,0
3010,842,8,PotentialItem,100,0
3011,842,9,PotentialItem,100,0
3012,842,10,PotentialItem,100,0
3013,843,11,Point::Stone,1,0
3014,843,100302,AwakeningItem,2,0
3015,843,100312,AwakeningItem,2,0
3016,843,100322,AwakeningItem,2,0
3017,843,100332,AwakeningItem,2,0
3018,843,100342,AwakeningItem,2,0
3019,843,100352,AwakeningItem,2,0
3020,843,100362,AwakeningItem,2,0
3021,843,6,PotentialItem,100,0
3022,843,7,PotentialItem,100,0
3023,843,8,PotentialItem,100,0
3024,843,9,PotentialItem,100,0
3025,843,10,PotentialItem,100,0
3026,844,11,Point::Stone,1,0
3027,844,100302,AwakeningItem,4,0
3028,844,100312,AwakeningItem,4,0
3029,844,100322,AwakeningItem,4,0
3030,844,100332,AwakeningItem,4,0
3031,844,100342,AwakeningItem,4,0
3032,844,100352,AwakeningItem,4,0
3033,844,100362,AwakeningItem,4,0
3034,844,6,PotentialItem,100,0
3035,844,7,PotentialItem,100,0
3036,844,8,PotentialItem,100,0
3037,844,9,PotentialItem,100,0
3038,844,10,PotentialItem,100,0
3039,844,1012240,Card,2,0
3040,845,11,Point::Stone,1,0
3041,845,100302,AwakeningItem,4,0
3042,845,100312,AwakeningItem,4,0
3043,845,100322,AwakeningItem,4,0
3044,845,100332,AwakeningItem,4,0
3045,845,100342,AwakeningItem,4,0
3046,845,100352,AwakeningItem,4,0
3047,845,100362,AwakeningItem,4,0
3048,845,6,PotentialItem,100,0
3049,845,7,PotentialItem,100,0
3050,845,8,PotentialItem,100,0
3051,845,9,PotentialItem,100,0
3052,845,10,PotentialItem,100,0
3053,846,11,Point::Stone,1,0
3054,846,100302,AwakeningItem,5,0
3055,846,100312,AwakeningItem,5,0
3056,846,100322,AwakeningItem,5,0
3057,846,100332,AwakeningItem,5,0
3058,846,100342,AwakeningItem,5,0
3059,846,100352,AwakeningItem,5,0
3060,846,100362,AwakeningItem,5,0
3061,846,6,PotentialItem,100,0
3062,846,7,PotentialItem,100,0
3063,846,8,PotentialItem,100,0
3064,846,9,PotentialItem,100,0
3065,846,10,PotentialItem,100,0
3066,847,11,Point::Stone,1,0
3067,847,100302,AwakeningItem,6,0
3068,847,100312,AwakeningItem,6,0
3069,847,100322,AwakeningItem,6,0
3070,847,100332,AwakeningItem,6,0
3071,847,100342,AwakeningItem,6,0
3072,847,100352,AwakeningItem,6,0
3073,847,100362,AwakeningItem,6,0
3074,847,6,PotentialItem,100,0
3075,847,7,PotentialItem,100,0
3076,847,8,PotentialItem,100,0
3077,847,9,PotentialItem,100,0
3078,847,10,PotentialItem,100,0
3079,848,11,Point::Stone,1,0
3080,848,100302,AwakeningItem,7,0
3081,848,100312,AwakeningItem,7,0
3082,848,100322,AwakeningItem,7,0
3083,848,100332,AwakeningItem,7,0
3084,848,100342,AwakeningItem,7,0
3085,848,100352,AwakeningItem,7,0
3086,848,100362,AwakeningItem,7,0
3087,848,6,PotentialItem,100,0
3088,848,7,PotentialItem,100,0
3089,848,8,PotentialItem,100,0
3090,848,9,PotentialItem,100,0
3091,848,10,PotentialItem,100,0
3092,849,11,Point::Stone,1,0
3093,849,100302,AwakeningItem,8,0
3094,849,100312,AwakeningItem,8,0
3095,849,100322,AwakeningItem,8,0
3096,849,100332,AwakeningItem,8,0
3097,849,100342,AwakeningItem,8,0
3098,849,100352,AwakeningItem,8,0
3099,849,100362,AwakeningItem,8,0
3100,849,6,PotentialItem,100,0
3101,849,7,PotentialItem,100,0
3102,849,8,PotentialItem,100,0
3103,849,9,PotentialItem,100,0
3104,849,10,PotentialItem,100,0
3105,849,1012250,Card,2,0
3106,850,11,Point::Stone,1,0
3107,850,100303,AwakeningItem,4,0
3108,850,100313,AwakeningItem,4,0
3109,850,100323,AwakeningItem,4,0
3110,850,100333,AwakeningItem,4,0
3111,850,100343,AwakeningItem,4,0
3112,850,100353,AwakeningItem,4,0
3113,850,100363,AwakeningItem,4,0
3114,850,11,PotentialItem,10,0
3115,850,12,PotentialItem,10,0
3116,850,13,PotentialItem,10,0
3117,850,14,PotentialItem,10,0
3118,850,15,PotentialItem,10,0
3119,851,11,Point::Stone,1,0
3120,851,100303,AwakeningItem,5,0
3121,851,100313,AwakeningItem,5,0
3122,851,100323,AwakeningItem,5,0
3123,851,100333,AwakeningItem,5,0
3124,851,100343,AwakeningItem,5,0
3125,851,100353,AwakeningItem,5,0
3126,851,100363,AwakeningItem,5,0
3127,851,11,PotentialItem,10,0
3128,851,12,PotentialItem,10,0
3129,851,13,PotentialItem,10,0
3130,851,14,PotentialItem,10,0
3131,851,15,PotentialItem,10,0
3132,852,11,Point::Stone,1,0
3133,852,100303,AwakeningItem,6,0
3134,852,100313,AwakeningItem,6,0
3135,852,100323,AwakeningItem,6,0
3136,852,100333,AwakeningItem,6,0
3137,852,100343,AwakeningItem,6,0
3138,852,100353,AwakeningItem,6,0
3139,852,100363,AwakeningItem,6,0
3140,852,11,PotentialItem,10,0
3141,852,12,PotentialItem,10,0
3142,852,13,PotentialItem,10,0
3143,852,14,PotentialItem,10,0
3144,852,15,PotentialItem,10,0
3145,853,11,Point::Stone,1,0
3146,853,100303,AwakeningItem,7,0
3147,853,100313,AwakeningItem,7,0
3148,853,100323,AwakeningItem,7,0
3149,853,100333,AwakeningItem,7,0
3150,853,100343,AwakeningItem,7,0
3151,853,100353,AwakeningItem,7,0
3152,853,100363,AwakeningItem,7,0
3153,853,11,PotentialItem,10,0
3154,853,12,PotentialItem,10,0
3155,853,13,PotentialItem,10,0
3156,853,14,PotentialItem,10,0
3157,853,15,PotentialItem,10,0
3158,854,11,Point::Stone,1,0
3159,854,100303,AwakeningItem,8,0
3160,854,100313,AwakeningItem,8,0
3161,854,100323,AwakeningItem,8,0
3162,854,100333,AwakeningItem,8,0
3163,854,100343,AwakeningItem,8,0
3164,854,100353,AwakeningItem,8,0
3165,854,100363,AwakeningItem,8,0
3166,854,11,PotentialItem,10,0
3167,854,12,PotentialItem,10,0
3168,854,13,PotentialItem,10,0
3169,854,14,PotentialItem,10,0
3170,854,15,PotentialItem,10,0
3171,854,1012260,Card,2,0
3172,855,11,Point::Stone,1,0
3173,855,100304,AwakeningItem,4,0
3174,855,100314,AwakeningItem,4,0
3175,855,100324,AwakeningItem,4,0
3176,855,100334,AwakeningItem,4,0
3177,855,100344,AwakeningItem,4,0
3178,855,100354,AwakeningItem,4,0
3179,855,100364,AwakeningItem,4,0
3180,855,11,PotentialItem,10,0
3181,855,12,PotentialItem,10,0
3182,855,13,PotentialItem,10,0
3183,855,14,PotentialItem,10,0
3184,855,15,PotentialItem,10,0
3185,856,11,Point::Stone,1,0
3186,856,100304,AwakeningItem,5,0
3187,856,100314,AwakeningItem,5,0
3188,856,100324,AwakeningItem,5,0
3189,856,100334,AwakeningItem,5,0
3190,856,100344,AwakeningItem,5,0
3191,856,100354,AwakeningItem,5,0
3192,856,100364,AwakeningItem,5,0
3193,856,11,PotentialItem,10,0
3194,856,12,PotentialItem,10,0
3195,856,13,PotentialItem,10,0
3196,856,14,PotentialItem,10,0
3197,856,15,PotentialItem,10,0
3198,857,11,Point::Stone,1,0
3199,857,100304,AwakeningItem,6,0
3200,857,100314,AwakeningItem,6,0
3201,857,100324,AwakeningItem,6,0
3202,857,100334,AwakeningItem,6,0
3203,857,100344,AwakeningItem,6,0
3204,857,100354,AwakeningItem,6,0
3205,857,100364,AwakeningItem,6,0
3206,857,11,PotentialItem,10,0
3207,857,12,PotentialItem,10,0
3208,857,13,PotentialItem,10,0
3209,857,14,PotentialItem,10,0
3210,857,15,PotentialItem,10,0
3211,858,11,Point::Stone,1,0
3212,858,100304,AwakeningItem,7,0
3213,858,100314,AwakeningItem,7,0
3214,858,100324,AwakeningItem,7,0
3215,858,100334,AwakeningItem,7,0
3216,858,100344,AwakeningItem,7,0
3217,858,100354,AwakeningItem,7,0
3218,858,100364,AwakeningItem,7,0
3219,858,11,PotentialItem,10,0
3220,858,12,PotentialItem,10,0
3221,858,13,PotentialItem,10,0
3222,858,14,PotentialItem,10,0
3223,858,15,PotentialItem,10,0
3224,859,11,Point::Stone,1,0
3225,859,100304,AwakeningItem,8,0
3226,859,100314,AwakeningItem,8,0
3227,859,100324,AwakeningItem,8,0
3228,859,100334,AwakeningItem,8,0
3229,859,100344,AwakeningItem,8,0
3230,859,100354,AwakeningItem,8,0
3231,859,100364,AwakeningItem,8,0
3232,859,11,PotentialItem,10,0
3233,859,12,PotentialItem,10,0
3234,859,13,PotentialItem,10,0
3235,859,14,PotentialItem,10,0
3236,859,15,PotentialItem,10,0
3237,859,1012270,Card,2,0
3238,860,1005480,Card,1,765122
3239,861,11,Point::Stone,1,0
3240,861,100371,AwakeningItem,1,0
3241,861,4,PotentialItem,370,0
3242,862,11,Point::Stone,1,0
3243,862,100371,AwakeningItem,1,0
3244,862,9,PotentialItem,270,0
3245,863,11,Point::Stone,1,0
3246,863,100371,AwakeningItem,1,0
3247,863,14,PotentialItem,20,0
3248,864,11,Point::Stone,1,0
3249,864,100371,AwakeningItem,1,0
3250,864,4,PotentialItem,370,0
3251,865,11,Point::Stone,1,0
3252,865,100371,AwakeningItem,1,0
3253,865,9,PotentialItem,270,0
3254,865,1012260,Card,1,0
3255,866,11,Point::Stone,1,0
3256,866,100371,AwakeningItem,1,0
3257,866,14,PotentialItem,20,0
3258,867,11,Point::Stone,1,0
3259,867,100371,AwakeningItem,2,0
3260,867,4,PotentialItem,370,0
3261,868,11,Point::Stone,1,0
3262,868,100371,AwakeningItem,2,0
3263,868,9,PotentialItem,270,0
3264,869,11,Point::Stone,1,0
3265,869,100371,AwakeningItem,2,0
3266,869,14,PotentialItem,20,0
3267,870,11,Point::Stone,1,0
3268,870,100371,AwakeningItem,3,0
3269,870,4,PotentialItem,370,0
3270,870,9,PotentialItem,270,0
3271,870,14,PotentialItem,20,0
3272,870,1012260,Card,1,0
3273,871,11,Point::Stone,1,0
3274,871,100372,AwakeningItem,1,0
3275,871,4,PotentialItem,430,0
3276,872,11,Point::Stone,1,0
3277,872,100372,AwakeningItem,1,0
3278,872,9,PotentialItem,330,0
3279,873,11,Point::Stone,1,0
3280,873,100372,AwakeningItem,2,0
3281,873,14,PotentialItem,30,0
3282,874,11,Point::Stone,1,0
3283,874,100372,AwakeningItem,2,0
3284,874,4,PotentialItem,430,0
3285,875,11,Point::Stone,1,0
3286,875,100372,AwakeningItem,4,0
3287,875,9,PotentialItem,330,0
3288,875,1012260,Card,2,0
3289,876,11,Point::Stone,1,0
3290,876,100372,AwakeningItem,4,0
3291,876,14,PotentialItem,30,0
3292,877,11,Point::Stone,1,0
3293,877,100372,AwakeningItem,5,0
3294,877,4,PotentialItem,430,0
3295,878,11,Point::Stone,1,0
3296,878,100372,AwakeningItem,6,0
3297,878,9,PotentialItem,330,0
3298,879,11,Point::Stone,1,0
3299,879,100372,AwakeningItem,7,0
3300,879,14,PotentialItem,30,0
3301,880,11,Point::Stone,1,0
3302,880,100372,AwakeningItem,8,0
3303,880,4,PotentialItem,430,0
3304,880,9,PotentialItem,330,0
3305,880,14,PotentialItem,30,0
3306,880,1012260,Card,2,0
3307,881,11,Point::Stone,1,0
3308,881,100373,AwakeningItem,4,0
3309,881,4,PotentialItem,500,0
3310,882,11,Point::Stone,1,0
3311,882,100373,AwakeningItem,5,0
3312,882,9,PotentialItem,400,0
3313,883,11,Point::Stone,1,0
3314,883,100373,AwakeningItem,6,0
3315,883,14,PotentialItem,40,0
3316,884,11,Point::Stone,1,0
3317,884,100373,AwakeningItem,7,0
3318,884,4,PotentialItem,500,0
3319,885,11,Point::Stone,1,0
3320,885,100373,AwakeningItem,8,0
3321,885,9,PotentialItem,400,0
3322,885,1012260,Card,2,0
3323,886,11,Point::Stone,1,0
3324,886,100374,AwakeningItem,4,0
3325,886,14,PotentialItem,40,0
3326,887,11,Point::Stone,1,0
3327,887,100374,AwakeningItem,5,0
3328,887,4,PotentialItem,500,0
3329,888,11,Point::Stone,1,0
3330,888,100374,AwakeningItem,6,0
3331,888,9,PotentialItem,400,0
3332,889,11,Point::Stone,1,0
3333,889,100374,AwakeningItem,7,0
3334,889,14,PotentialItem,40,0
3335,890,11,Point::Stone,1,0
3336,890,100374,AwakeningItem,8,0
3337,890,4,PotentialItem,500,0
3338,890,9,PotentialItem,400,0
3339,890,14,PotentialItem,40,0
3340,890,1012260,Card,3,0
3341,891,1005480,Card,1,765122
3342,892,11,Point::Stone,1,0
3343,892,100381,AwakeningItem,1,0
3344,893,11,Point::Stone,1,0
3345,893,100381,AwakeningItem,1,0
3346,894,11,Point::Stone,1,0
3347,894,100381,AwakeningItem,1,0
3348,895,11,Point::Stone,1,0
3349,895,100381,AwakeningItem,1,0
3350,896,11,Point::Stone,1,0
3351,896,100381,AwakeningItem,1,0
3352,896,1012260,Card,1,0
3353,897,11,Point::Stone,1,0
3354,897,100381,AwakeningItem,1,0
3355,898,11,Point::Stone,1,0
3356,898,100381,AwakeningItem,2,0
3357,899,11,Point::Stone,1,0
3358,899,100381,AwakeningItem,2,0
3359,900,11,Point::Stone,1,0
3360,900,100381,AwakeningItem,2,0
3361,901,11,Point::Stone,1,0
3362,901,100381,AwakeningItem,3,0
3363,901,1012260,Card,1,0
3364,902,11,Point::Stone,1,0
3365,902,100382,AwakeningItem,1,0
3366,903,11,Point::Stone,1,0
3367,903,100382,AwakeningItem,1,0
3368,904,11,Point::Stone,1,0
3369,904,100382,AwakeningItem,2,0
3370,905,11,Point::Stone,1,0
3371,905,100382,AwakeningItem,2,0
3372,906,11,Point::Stone,1,0
3373,906,100382,AwakeningItem,4,0
3374,906,1012260,Card,2,0
3375,907,11,Point::Stone,1,0
3376,907,100382,AwakeningItem,4,0
3377,908,11,Point::Stone,1,0
3378,908,100382,AwakeningItem,5,0
3379,909,11,Point::Stone,1,0
3380,909,100382,AwakeningItem,6,0
3381,910,11,Point::Stone,1,0
3382,910,100382,AwakeningItem,7,0
3383,911,11,Point::Stone,1,0
3384,911,100382,AwakeningItem,8,0
3385,911,1012260,Card,2,0
3386,912,11,Point::Stone,1,0
3387,912,100383,AwakeningItem,4,0
3388,913,11,Point::Stone,1,0
3389,913,100383,AwakeningItem,5,0
3390,914,11,Point::Stone,1,0
3391,914,100383,AwakeningItem,6,0
3392,915,11,Point::Stone,1,0
3393,915,100383,AwakeningItem,7,0
3394,916,11,Point::Stone,1,0
3395,916,100383,AwakeningItem,8,0
3396,916,1012260,Card,2,0
3397,917,11,Point::Stone,1,0
3398,917,100384,AwakeningItem,4,0
3399,918,11,Point::Stone,1,0
3400,918,100384,AwakeningItem,5,0
3401,919,11,Point::Stone,1,0
3402,919,100384,AwakeningItem,6,0
3403,920,11,Point::Stone,1,0
3404,920,100384,AwakeningItem,7,0
3405,921,11,Point::Stone,1,0
3406,921,100384,AwakeningItem,8,0
3407,921,1012260,Card,3,0
3408,922,1,PotentialItem,50,0
3409,922,2,PotentialItem,50,0
3410,922,3,PotentialItem,50,0
3411,922,4,PotentialItem,50,0
3412,922,5,PotentialItem,50,0
3413,922,6,PotentialItem,30,0
3414,922,7,PotentialItem,30,0
3415,922,8,PotentialItem,30,0
3416,922,9,PotentialItem,30,0
3417,922,10,PotentialItem,30,0
3418,922,11,PotentialItem,2,0
3419,922,12,PotentialItem,2,0
3420,922,13,PotentialItem,2,0
3421,922,14,PotentialItem,2,0
3422,922,15,PotentialItem,2,0
3423,923,1013400,Card,2,0
3424,923,1,PotentialItem,50,0
3425,923,2,PotentialItem,50,0
3426,923,3,PotentialItem,50,0
3427,923,4,PotentialItem,50,0
3428,923,5,PotentialItem,50,0
3429,923,6,PotentialItem,30,0
3430,923,7,PotentialItem,30,0
3431,923,8,PotentialItem,30,0
3432,923,9,PotentialItem,30,0
3433,923,10,PotentialItem,30,0
3434,923,11,PotentialItem,2,0
3435,923,12,PotentialItem,2,0
3436,923,13,PotentialItem,2,0
3437,923,14,PotentialItem,2,0
3438,923,15,PotentialItem,2,0
3439,924,1,PotentialItem,70,0
3440,924,2,PotentialItem,70,0
3441,924,3,PotentialItem,70,0
3442,924,4,PotentialItem,70,0
3443,924,5,PotentialItem,70,0
3444,924,6,PotentialItem,40,0
3445,924,7,PotentialItem,40,0
3446,924,8,PotentialItem,40,0
3447,924,9,PotentialItem,40,0
3448,924,10,PotentialItem,40,0
3449,924,11,PotentialItem,4,0
3450,924,12,PotentialItem,4,0
3451,924,13,PotentialItem,4,0
3452,924,14,PotentialItem,4,0
3453,924,15,PotentialItem,4,0
3454,925,1013400,Card,2,0
3455,925,1,PotentialItem,70,0
3456,925,2,PotentialItem,70,0
3457,925,3,PotentialItem,70,0
3458,925,4,PotentialItem,70,0
3459,925,5,PotentialItem,70,0
3460,925,6,PotentialItem,40,0
3461,925,7,PotentialItem,40,0
3462,925,8,PotentialItem,40,0
3463,925,9,PotentialItem,40,0
3464,925,10,PotentialItem,40,0
3465,925,11,PotentialItem,4,0
3466,925,12,PotentialItem,4,0
3467,925,13,PotentialItem,4,0
3468,925,14,PotentialItem,4,0
3469,925,15,PotentialItem,4,0
3470,926,500,TrainingItem,1,0
3471,926,501,TrainingItem,1,0
3472,926,502,TrainingItem,1,0
3473,926,503,TrainingItem,1,0
3474,926,504,TrainingItem,1,0
3475,927,11,Point::Stone,1,0
3476,927,100391,AwakeningItem,1,0
3477,927,1,PotentialItem,370,0
3478,928,11,Point::Stone,1,0
3479,928,100391,AwakeningItem,1,0
3480,928,6,PotentialItem,270,0
3481,929,11,Point::Stone,1,0
3482,929,100391,AwakeningItem,1,0
3483,929,11,PotentialItem,20,0
3484,930,11,Point::Stone,1,0
3485,930,100391,AwakeningItem,1,0
3486,930,1,PotentialItem,370,0
3487,931,11,Point::Stone,1,0
3488,931,100391,AwakeningItem,1,0
3489,931,6,PotentialItem,270,0
3490,931,1012230,Card,1,0
3491,932,11,Point::Stone,1,0
3492,932,100391,AwakeningItem,1,0
3493,932,11,PotentialItem,20,0
3494,933,11,Point::Stone,1,0
3495,933,100391,AwakeningItem,2,0
3496,933,1,PotentialItem,370,0
3497,934,11,Point::Stone,1,0
3498,934,100391,AwakeningItem,2,0
3499,934,6,PotentialItem,270,0
3500,935,11,Point::Stone,1,0
3501,935,100391,AwakeningItem,2,0
3502,935,11,PotentialItem,20,0
3503,936,11,Point::Stone,1,0
3504,936,100391,AwakeningItem,3,0
3505,936,1,PotentialItem,370,0
3506,936,6,PotentialItem,270,0
3507,936,11,PotentialItem,20,0
3508,936,1012230,Card,1,0
3509,937,11,Point::Stone,1,0
3510,937,100392,AwakeningItem,1,0
3511,937,1,PotentialItem,430,0
3512,938,11,Point::Stone,1,0
3513,938,100392,AwakeningItem,1,0
3514,938,6,PotentialItem,330,0
3515,939,11,Point::Stone,1,0
3516,939,100392,AwakeningItem,2,0
3517,939,11,PotentialItem,30,0
3518,940,11,Point::Stone,1,0
3519,940,100392,AwakeningItem,2,0
3520,940,1,PotentialItem,430,0
3521,941,11,Point::Stone,1,0
3522,941,100392,AwakeningItem,4,0
3523,941,6,PotentialItem,330,0
3524,941,1012230,Card,2,0
3525,942,11,Point::Stone,1,0
3526,942,100392,AwakeningItem,4,0
3527,942,11,PotentialItem,30,0
3528,943,11,Point::Stone,1,0
3529,943,100392,AwakeningItem,5,0
3530,943,1,PotentialItem,430,0
3531,944,11,Point::Stone,1,0
3532,944,100392,AwakeningItem,6,0
3533,944,6,PotentialItem,330,0
3534,945,11,Point::Stone,1,0
3535,945,100392,AwakeningItem,7,0
3536,945,11,PotentialItem,30,0
3537,946,11,Point::Stone,1,0
3538,946,100392,AwakeningItem,8,0
3539,946,1,PotentialItem,430,0
3540,946,6,PotentialItem,330,0
3541,946,11,PotentialItem,30,0
3542,946,1012230,Card,2,0
3543,947,11,Point::Stone,1,0
3544,947,100393,AwakeningItem,4,0
3545,947,1,PotentialItem,500,0
3546,948,11,Point::Stone,1,0
3547,948,100393,AwakeningItem,5,0
3548,948,6,PotentialItem,400,0
3549,949,11,Point::Stone,1,0
3550,949,100393,AwakeningItem,6,0
3551,949,11,PotentialItem,40,0
3552,950,11,Point::Stone,1,0
3553,950,100393,AwakeningItem,7,0
3554,950,1,PotentialItem,500,0
3555,951,11,Point::Stone,1,0
3556,951,100393,AwakeningItem,8,0
3557,951,6,PotentialItem,400,0
3558,951,1012230,Card,2,0
3559,952,11,Point::Stone,1,0
3560,952,100394,AwakeningItem,4,0
3561,952,11,PotentialItem,40,0
3562,953,11,Point::Stone,1,0
3563,953,100394,AwakeningItem,5,0
3564,953,1,PotentialItem,500,0
3565,954,11,Point::Stone,1,0
3566,954,100394,AwakeningItem,6,0
3567,954,6,PotentialItem,400,0
3568,955,11,Point::Stone,1,0
3569,955,100394,AwakeningItem,7,0
3570,955,11,PotentialItem,40,0
3571,956,11,Point::Stone,1,0
3572,956,100394,AwakeningItem,8,0
3573,956,1,PotentialItem,500,0
3574,956,6,PotentialItem,400,0
3575,956,11,PotentialItem,40,0
3576,956,1012230,Card,3,0
3577,957,1005480,Card,1,765122
3578,958,11,Point::Stone,1,0
3579,958,100401,AwakeningItem,1,0
3580,958,4,PotentialItem,370,0
3581,959,11,Point::Stone,1,0
3582,959,100401,AwakeningItem,1,0
3583,959,9,PotentialItem,270,0
3584,960,11,Point::Stone,1,0
3585,960,100401,AwakeningItem,1,0
3586,960,14,PotentialItem,20,0
3587,961,11,Point::Stone,1,0
3588,961,100401,AwakeningItem,1,0
3589,961,4,PotentialItem,370,0
3590,962,11,Point::Stone,1,0
3591,962,100401,AwakeningItem,1,0
3592,962,9,PotentialItem,270,0
3593,962,1012260,Card,1,0
3594,963,11,Point::Stone,1,0
3595,963,100401,AwakeningItem,1,0
3596,963,14,PotentialItem,20,0
3597,964,11,Point::Stone,1,0
3598,964,100401,AwakeningItem,2,0
3599,964,4,PotentialItem,370,0
3600,965,11,Point::Stone,1,0
3601,965,100401,AwakeningItem,2,0
3602,965,9,PotentialItem,270,0
3603,966,11,Point::Stone,1,0
3604,966,100401,AwakeningItem,2,0
3605,966,14,PotentialItem,20,0
3606,967,11,Point::Stone,1,0
3607,967,100401,AwakeningItem,3,0
3608,967,4,PotentialItem,370,0
3609,967,9,PotentialItem,270,0
3610,967,14,PotentialItem,20,0
3611,967,1012260,Card,1,0
3612,968,11,Point::Stone,1,0
3613,968,100402,AwakeningItem,1,0
3614,968,4,PotentialItem,430,0
3615,969,11,Point::Stone,1,0
3616,969,100402,AwakeningItem,1,0
3617,969,9,PotentialItem,330,0
3618,970,11,Point::Stone,1,0
3619,970,100402,AwakeningItem,2,0
3620,970,14,PotentialItem,30,0
3621,971,11,Point::Stone,1,0
3622,971,100402,AwakeningItem,2,0
3623,971,4,PotentialItem,430,0
3624,972,11,Point::Stone,1,0
3625,972,100402,AwakeningItem,4,0
3626,972,9,PotentialItem,330,0
