id,budokai_box_ranking_reward_range_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
3008,301002,1015160,Card,1,0,Yamcha x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.785853,2024-06-18 10:29:16.785853
3009,301002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.785853,2024-06-18 10:29:16.785853
3010,301002,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.785853,2024-06-18 10:29:16.785853
3011,301002,11,Point::Stone,3,0,Dragon Stone x3,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3012,301002,1005480,Card,1,765122,Hercule Statue (Platinum) x1 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3013,301002,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3014,301002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3015,301004,1015160,Card,1,0,Yamcha x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3016,301004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3017,301004,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3018,301004,11,Point::Stone,1,0,Dragon Stone x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3019,301004,1002630,Card,1,765122,Hercule Statue (Gold) x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3020,301004,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3021,301004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3022,301011,1015160,Card,1,0,Yamcha x1,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3023,301011,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3024,301011,1,SpecialItem,2,0,(Silver) World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3025,301011,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3026,301011,12,Point::GashaPoint,4000,0,Friend Points x4000 and more,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3027,301011,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3028,301021,1015160,Card,1,0,Yamcha x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3029,301021,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3030,301021,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3031,301021,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3032,301021,12,Point::GashaPoint,3000,0,Friend Points x3000 and more,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3033,301021,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3034,301051,1015160,Card,1,0,Yamcha x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3035,301051,40001,AwakeningItem,8,0,Master's Mark x8,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3036,301051,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3037,301051,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3038,301051,12,Point::GashaPoint,2000,0,Friend Points x2000 and more,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3039,301051,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3040,301101,1015160,Card,1,0,Yamcha x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3041,301101,40001,AwakeningItem,6,0,Master's Mark x6,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3042,301101,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3043,301101,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3044,301101,12,Point::GashaPoint,1500,0,Friend Points x1500 and more,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3045,301101,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3046,301151,40001,AwakeningItem,4,0,Master's Mark x4,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3047,301151,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3048,301151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3049,301151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3050,301151,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3051,301201,40001,AwakeningItem,2,0,Master's Mark x2,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3052,301201,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3053,301201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3054,301201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3055,301201,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3056,301251,40001,AwakeningItem,1,0,Master's Mark x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3057,301251,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3058,301251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3059,301251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3060,301251,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3101,311001,1015160,Card,2,0,Yamcha x2,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3102,311001,40001,AwakeningItem,50,0,Master's Mark x50,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3103,311001,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3104,311001,11,Point::Stone,7,0,Dragon Stone x7,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3105,311001,1011481,Card,1,1500000,Hercule Statue (Diamond) x1 and more,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3106,311001,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3107,311001,12,Point::GashaPoint,10000,0,Friend Points x10000,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3108,311002,1015160,Card,1,0,Yamcha x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3109,311002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3110,311002,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3111,311002,11,Point::Stone,3,0,Dragon Stone x3,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3112,311002,1005480,Card,1,765122,Hercule Statue (Platinum) x1 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3113,311002,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3114,311002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3115,311004,1015160,Card,1,0,Yamcha x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3116,311004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3117,311004,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3118,311004,11,Point::Stone,1,0,Dragon Stone x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3119,311004,1002630,Card,1,765122,Hercule Statue (Gold) x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3120,311004,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3121,311004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3122,311011,1015160,Card,1,0,Yamcha x1,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3123,311011,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3124,311011,1,SpecialItem,2,0,(Silver) World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3125,311011,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3126,311011,12,Point::GashaPoint,4000,0,Friend Points x4000 and more,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3127,311011,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3128,311021,1015160,Card,1,0,Yamcha x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3129,311021,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3130,311021,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3131,311021,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3132,311021,12,Point::GashaPoint,3000,0,Friend Points x3000 and more,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3133,311021,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3134,311051,1015160,Card,1,0,Yamcha x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3135,311051,40001,AwakeningItem,8,0,Master's Mark x8,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3136,311051,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3137,311051,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3138,311051,12,Point::GashaPoint,2000,0,Friend Points x2000 and more,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3139,311051,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3140,311101,1015160,Card,1,0,Yamcha x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3141,311101,40001,AwakeningItem,6,0,Master's Mark x6,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3142,311101,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3143,311101,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3144,311101,12,Point::GashaPoint,1500,0,Friend Points x1500 and more,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3145,311101,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3146,311151,40001,AwakeningItem,4,0,Master's Mark x4,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3147,311151,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3148,311151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3149,311151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3150,311151,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.794886,2024-06-18 10:29:16.794886
3151,311201,40001,AwakeningItem,2,0,Master's Mark x2,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.803964,2024-06-18 10:29:16.803964
3152,311201,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.803964,2024-06-18 10:29:16.803964
3153,311201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.803964,2024-06-18 10:29:16.803964
3154,311201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.803964,2024-06-18 10:29:16.803964
3155,311201,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.803964,2024-06-18 10:29:16.803964
3156,311251,40001,AwakeningItem,1,0,Master's Mark x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.803964,2024-06-18 10:29:16.803964
3157,311251,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.803964,2024-06-18 10:29:16.803964
3158,311251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.803964,2024-06-18 10:29:16.803964
3159,311251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.803964,2024-06-18 10:29:16.803964
3160,311251,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.803964,2024-06-18 10:29:16.803964
