id,name,description,exec_timing_type,turn,probability,causality_conditions,icon_type,target_type,target_value1,target_value2,target_value3,sub_target_type_set_id,efficacy_type,eff_value1,eff_value2,eff_value3,created_at,updated_at
18160,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18170,Disable DEF Reduction,Disables DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18180,Disable Super Attacks,Chance of sealing Super Attacks,1,1,50,"{""source"":""126"",""compiled"":126}",0,11,100,0,0,0,11,0.0,0.0,0.0,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18190,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,30.0,,,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18200,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,62.0,,,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18210,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,63.0,,,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18220,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,65.0,,,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18230,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18240,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18250,Disable ATK Reduction,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18260,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18270,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,5.0,,,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18300,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,56.0,,,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18310,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,58.0,,,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18320,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,60.0,,,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18330,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,63.0,,,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18340,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,65.0,,,2024-02-27 09:30:49.623669,2024-02-27 09:30:49.623669
18350,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18360,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18370,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18380,Disable ATK Reduction,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18390,Regeneration,Recovers HP,0,0,0,,2,0,0,0,0,0,2,100.0,10.0,100.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18400,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,60.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18410,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,63.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18420,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,68.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18430,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,145.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18440,Saiyan Fighting Spirit,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18450,Penetrating Combat Strength,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18460,Mystic Energy,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18500,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,57.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18510,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,59.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18520,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,61.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18530,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,64.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18540,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,150.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18550,Penetrating Combat Strength,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18560,Saiyan Fighting Spirit,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18570,Surging Power,Greatly increases ATK & DEF,0,0,0,,1,0,0,0,0,0,1,143.0,800.0,100.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18600,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,58.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18610,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,63.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18620,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,64.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18630,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,65.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18640,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,67.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18650,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18660,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18670,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18680,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,7.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18690,Metallic Tsunami,Locks character switching,1,0,60,,0,11,100,0,0,0,5,,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18700,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,60.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18710,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,62.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18730,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,64.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18740,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,65.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18750,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,68.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18760,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,7.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18770,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18780,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18790,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18800,Disable Evasion,Disables Evasion and attacks the enemy,1,0,100,,0,1,0,0,0,0,9,,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18900,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,17.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18910,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
18920,Disable ATK Reduction,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19000,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19010,Disable ATK Reduction,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19100,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,62.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19110,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,64.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19120,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,66.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19130,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,67.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19140,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,70.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19150,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19170,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19180,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19190,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,5.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19200,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,10.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19210,Energy Absorption,Absorbs Ki Blast Super Attacks,1,1,100,,0,1,0,0,0,0,12,80.0,1.0,1.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19220,Electric Slime,Nullifies damage from Ki Blast Super Attacks,4,1,100,"{""source"":""1410"",""compiled"":1410}",0,1,0,0,0,0,21,0.0,0.0,5.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19221,Electric Slime,,5,1,100,,0,1,0,0,0,0,22,10.0,19220.0,1.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19230,Change Ki Spheres (Random),May randomly change all Ki Spheres,1,0,40,,0,1,0,0,0,0,6,,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19240,Change Ki Spheres (Random),May randomly change all Ki Spheres,1,0,70,,0,1,0,0,0,0,6,,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19250,Disable Super Attacks,Chance of sealing Super Attacks,1,1,40,"{""source"":""126"",""compiled"":126}",0,11,100,0,0,0,11,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19260,Freeze,Locks character switching,1,0,40,,0,11,90,10,0,0,5,,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19270,Freeze,Locks character switching,1,0,100,,0,11,90,10,0,0,5,,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19280,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,62.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19290,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,64.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19300,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,66.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19310,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,67.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19320,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,68.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19330,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,70.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19340,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19350,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19360,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19370,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,5.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19380,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,10.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19390,Bind,Locks character switching,1,0,100,,0,11,100,0,0,0,5,,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19400,Disable Super Attacks,Guaranteed to seal Super Attacks,1,1,100,"{""source"":""126"",""compiled"":126}",0,11,100,0,0,0,11,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19410,Space Distortion,Randomly changes all Ki Spheres,1,0,100,,0,1,0,0,0,0,6,,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19420,Disable Evasion,Disables Evasion and attacks the enemy,1,0,100,,0,1,0,0,0,0,9,,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19430,Disable ATK Reduction,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19500,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,53.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19510,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,57.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19520,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,60.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19530,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,65.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19540,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,67.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19550,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,72.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19560,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19570,Disable ATK Reduction,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19580,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19590,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19600,Coercion,Locks character switching,1,0,45,,0,11,80,20,0,0,5,,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19610,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,10.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19700,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,56.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19710,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,59.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19720,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,62.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19730,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,145.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19740,Saiyan Fighting Spirit,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19750,Destructive Prince's Tenacity,Greatly increases ATK & DEF,0,0,0,,1,0,0,0,0,0,1,147.0,1600.0,100.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19760,Unrelenting Pride,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19800,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,54.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19810,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,58.0,,,2024-02-27 09:30:49.753024,2024-02-27 09:30:49.753024
19820,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,60.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
19830,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,150.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
19840,Evil Mind,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
19850,Dreadful Strength,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
19860,Demonstration of Strength,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
19870,Confidence of the Strong,Evades enemies' attacks (including Super Attacks),1,0,100,,0,1,0,0,0,0,8,100.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
19900,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
19910,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
19920,Disable ATK Reduction,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20000,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,55.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20010,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,58.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20020,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,61.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20030,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20040,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20050,Disable ATK Reduction,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20100,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,49.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20110,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,55.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20120,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,59.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20130,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,150.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20140,Saiyan Fighting Spirit,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20150,Demonstration of Strength,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20200,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,40.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20210,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,64.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20220,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,61.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20230,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,58.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20240,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,66.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20250,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,68.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20260,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,5.0,,,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20270,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20280,Disable ATK Reduction,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20290,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
20300,Regeneration,Recovers HP,0,0,0,,2,0,0,0,0,0,2,100.0,2.0,100.0,2024-02-27 09:30:49.897866,2024-02-27 09:30:49.897866
