id,type,category,world_id,db_story_id,name,prev_area_id,all_clear_bonus_stones,bgm_id,area_icon_id,width,height,split,layer0,layer1,layer2,layer3,event_image_path,banner_image_path,minibanner_image_path,listbutton_image_path,is_listbutton_visible,event_priority,announcement_id,is_quest_num_visible,first_released_at,created_at,updated_at
586,Area::EventArea,10,1,,Transcend the Limits! Super Full Power Showdown,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_586.png,banners/en/event/eve_banner/quest_list_banner_586.png,banners/en/event/eve_banner/quest_event_banner_586.png,banners/en/event/eve_listbutton/myp_banner_event_586.png,1,800,103198.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
587,Area::EventArea,10,1,,Focused Ki-Manipulating Technique,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_587.png,banners/en/event/eve_banner/quest_list_banner_587.png,banners/en/event/eve_banner/quest_event_banner_587.png,banners/en/event/eve_listbutton/myp_banner_event_587.png,1,800,103385.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
588,Area::EventArea,10,1,,Awakening Beyond Ultimate Power,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_588.png,banners/en/event/eve_banner/quest_list_banner_588.png,banners/en/event/eve_banner/quest_event_banner_588_1.png,banners/en/event/eve_listbutton/myp_banner_event_588.png,1,800,103260.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
589,Area::EventArea,10,1,,Extreme Release of Latent Power,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_589.png,banners/en/event/eve_banner/quest_list_banner_589.png,banners/en/event/eve_banner/quest_event_banner_589.png,banners/en/event/eve_listbutton/myp_banner_event_589.png,1,800,103259.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
590,Area::EventArea,10,1,,Radiance of Victory! Spirit Bomb of Hope,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_590.png,banners/en/event/eve_banner/quest_list_banner_590.png,banners/en/event/eve_banner/quest_event_banner_590.png,banners/en/event/eve_listbutton/myp_banner_event_590.png,1,800,103530.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
591,Area::EventArea,10,1,,Everyone's Wish! Spirit Bomb Miracle,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_591.png,banners/en/event/eve_banner/quest_list_banner_591.png,banners/en/event/eve_banner/quest_event_banner_591.png,banners/en/event/eve_listbutton/myp_banner_event_591.png,1,800,103532.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
592,Area::EventArea,10,1,,Legendary Savior! Super Saiyan God,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_592.png,banners/en/event/eve_banner/quest_list_banner_592.png,banners/en/event/eve_banner/quest_event_banner_592.png,banners/en/event/eve_listbutton/myp_banner_event_592.png,1,800,103362.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
593,Area::EventArea,10,1,,Rampage?! Hidden Power of Determination,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_593.png,banners/en/event/eve_banner/quest_list_banner_593.png,banners/en/event/eve_banner/quest_event_banner_593.png,banners/en/event/eve_listbutton/myp_banner_event_593.png,1,800,103593.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
594,Area::EventArea,10,1,,Strongest Martial Artist in the World,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_594.png,banners/en/event/eve_banner/quest_list_banner_594.png,banners/en/event/eve_banner/quest_event_banner_594.png,banners/en/event/eve_listbutton/myp_banner_event_594.png,1,800,103421.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
595,Area::EventArea,10,1,,Demon King Who Shook the World,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_595.png,banners/en/event/eve_banner/quest_list_banner_595.png,banners/en/event/eve_banner/quest_event_banner_595.png,banners/en/event/eve_listbutton/myp_banner_event_595.png,1,800,103423.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
596,Area::EventArea,10,1,,Training Complete! Destructive Super Power,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_596.png,banners/en/event/eve_banner/quest_list_banner_596.png,banners/en/event/eve_banner/quest_event_banner_596.png,banners/en/event/eve_listbutton/myp_banner_event_596.png,1,800,103828.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
597,Area::EventArea,10,1,,Sister and Brother with Strong Beliefs,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_597.png,banners/en/event/eve_banner/quest_list_banner_597.png,banners/en/event/eve_banner/quest_event_banner_597.png,banners/en/event/eve_listbutton/myp_banner_event_597.png,1,800,103866.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
598,Area::EventArea,10,1,,Master and Disciple Led by Fate,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_598.png,banners/en/event/eve_banner/quest_list_banner_598.png,banners/en/event/eve_banner/quest_event_banner_598.png,banners/en/event/eve_listbutton/myp_banner_event_598.png,1,5100,103908.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
599,Area::EventArea,10,1,,Limit-Breaking Savior,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_599.png,banners/en/event/eve_banner/quest_list_banner_599.png,banners/en/event/eve_banner/quest_event_banner_599.png,banners/en/event/eve_listbutton/myp_banner_event_599.png,1,800,103777.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
601,Area::EventArea,11,1,,Transcended Warrior,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_601_1.png,banners/en/event/eve_banner/quest_list_banner_601.png,banners/en/event/eve_banner/quest_event_banner_601.png,banners/en/event/eve_listbutton/myp_banner_event_601.png,1,1000,100374.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
602,Area::EventArea,11,1,,Summit of the Universe,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_602.png,banners/en/event/eve_banner/quest_list_banner_602.png,banners/en/event/eve_banner/quest_event_banner_602.png,banners/en/event/eve_listbutton/myp_banner_event_602.png,1,1000,100532.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
603,Area::EventArea,11,1,,Protector of Future Peace,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_603.png,banners/en/event/eve_banner/quest_list_banner_603.png,banners/en/event/eve_banner/quest_event_banner_603.png,banners/en/event/eve_listbutton/myp_banner_event_603.png,1,1000,101148.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
604,Area::EventArea,11,1,,Pride-Staked Awakening,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_604.png,banners/en/event/eve_banner/quest_list_banner_604.png,banners/en/event/eve_banner/quest_event_banner_604.png,banners/en/event/eve_listbutton/myp_banner_event_604.png,1,1000,101237.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
605,Area::EventArea,11,1,,Looming Menace,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_605.png,banners/en/event/eve_banner/quest_list_banner_605.png,banners/en/event/eve_banner/quest_event_banner_605.png,banners/en/event/eve_listbutton/myp_banner_event_605.png,1,1000,101625.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
606,Area::EventArea,11,1,,All-Out Earthling Warrior,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_606.png,banners/en/event/eve_banner/quest_list_banner_606.png,banners/en/event/eve_banner/quest_event_banner_606.png,banners/en/event/eve_listbutton/myp_banner_event_606.png,1,1000,101809.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
607,Area::EventArea,11,1,,Bringer of Destruction and Nightmares,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_607.png,banners/en/event/eve_banner/quest_list_banner_607.png,banners/en/event/eve_banner/quest_event_banner_607.png,banners/en/event/eve_listbutton/myp_banner_event_607.png,1,1100,102207.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
608,Area::EventArea,11,1,,Inherited Power,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_608.png,banners/en/event/eve_banner/quest_list_banner_608.png,banners/en/event/eve_banner/quest_event_banner_608.png,banners/en/event/eve_listbutton/myp_banner_event_608.png,1,1100,102704.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
609,Area::EventArea,11,1,,Howl! The Last Tri-Beam,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_609.png,banners/en/event/eve_banner/quest_list_banner_609.png,banners/en/event/eve_banner/quest_event_banner_609.png,banners/en/event/eve_listbutton/myp_banner_event_609.png,1,1100,103231.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
610,Area::EventArea,11,1,,Return of the Sinister Scientist,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_610.png,banners/en/event/eve_banner/quest_list_banner_610.png,banners/en/event/eve_banner/quest_event_banner_610.png,banners/en/event/eve_listbutton/myp_banner_event_610.png,1,1100,103687.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
701,Area::EventArea,12,1,,Dokkan Event Boss Rush!!,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_701.png,banners/en/event/eve_banner/quest_list_banner_701.png,banners/en/event/eve_banner/quest_event_banner_701.png,banners/en/event/eve_listbutton/myp_banner_event_701.png,1,1100,100540.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
702,Area::EventArea,11,1,,Dokkan Ultimate Speed Battle,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_702.png,banners/en/event/eve_banner/quest_list_banner_702.png,,banners/en/dummy_image/dummy_image.png,0,850,100548.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
703,Area::EventArea,11,1,,Dokkan Ultimate Speed Battle,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_702.png,banners/en/event/eve_banner/quest_list_banner_702.png,,banners/en/dummy_image/dummy_image.png,0,850,100548.0,0,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
704,Area::EventArea,12,1,,ドッカン究極スピードバトル,,,,27,1500,1800,1,27,1,2,3,banners/en/dummy_image/dummy_image.png,banners/en/dummy_image/dummy_image.png,banners/en/dummy_image/dummy_image.png,banners/en/dummy_image/dummy_image.png,0,850,200250.0,0,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
706,Area::EventArea,12,1,,Dokkan Ultimate Speed Battle,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_706.png,banners/en/event/eve_banner/quest_list_banner_705.png,banners/en/event/eve_banner/quest_event_banner_705.png,banners/en/event/eve_listbutton/myp_banner_event_705.png,1,1100,103544.0,0,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
707,Area::EventArea,12,1,,Dokkan Ultimate Speed Battle,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_707.png,banners/en/event/eve_banner/quest_list_banner_707.png,banners/en/event/eve_banner/quest_event_banner_707.png,banners/en/event/eve_listbutton/myp_banner_event_707.png,0,1100,103860.0,0,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
710,Area::EventArea,12,1,,Super Battle Road,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_710.png,banners/en/event/eve_banner/quest_list_banner_710.png,banners/en/event/eve_banner/quest_event_banner_710.png,banners/en/event/eve_listbutton/myp_banner_event_710.png,1,3200,100784.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
711,Area::EventArea,12,1,,Give it a Dokkan! Punch Machine!,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_711.png,banners/en/event/eve_banner/quest_list_banner_711.png,banners/en/event/eve_banner/quest_event_banner_711.png,banners/en/event/eve_listbutton/myp_banner_event_711.png,1,1100,101203.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
712,Area::EventArea,12,1,,Fighting Legend: Goku,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_712.png,banners/en/event/eve_banner/quest_list_banner_712.png,banners/en/event/eve_banner/quest_event_banner_712.png,banners/en/event/eve_listbutton/myp_banner_event_712.png,1,1100,101505.0,0,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
713,Area::EventArea,12,1,,Infinite Dragon Ball History,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_713.png,banners/en/event/eve_banner/quest_list_banner_713.png,banners/en/event/eve_banner/quest_event_banner_713.png,banners/en/event/eve_listbutton/myp_banner_event_713.png,1,1100,101488.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
714,Area::EventArea,12,1,,Extreme Z-Area Androids/Cell Saga,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_714_A2.png,banners/en/event/eve_banner/quest_list_banner_714.png,,banners/en/event/eve_listbutton/myp_banner_event_714_A2.png,1,1100,101486.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
715,Area::EventArea,12,1,,Extreme Z-Area Fight Against Despair!,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_715_1.png,banners/en/event/eve_banner/quest_list_banner_715.png,,banners/en/event/eve_listbutton/myp_banner_event_715.png,1,1100,101664.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
716,Area::EventArea,12,1,,Extreme Z-Area Hero Extermination Plan,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_716.png,banners/en/event/eve_banner/quest_list_banner_716.png,,banners/en/event/eve_listbutton/myp_banner_event_716.png,1,1100,101693.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
717,Area::EventArea,12,1,,Extreme Z-Area Saiyan Trio Led by Fate,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_717.png,banners/en/event/eve_banner/quest_list_banner_717.png,,banners/en/event/eve_listbutton/myp_banner_event_717.png,1,1100,101876.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
718,Area::EventArea,12,1,,Extreme Z-Area Zero Mortals Plan,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_718_A2.png,banners/en/event/eve_banner/quest_list_banner_718_A2.png,,banners/en/event/eve_listbutton/myp_banner_event_718_A2.png,1,1100,101885.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
719,Area::EventArea,12,1,,Extreme Z-Area Saiyan Saga,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_719.png,banners/en/event/eve_banner/quest_list_banner_719.png,,banners/en/event/eve_listbutton/myp_banner_event_719.png,1,1100,101987.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
720,Area::EventArea,12,1,,Extreme Super Battle Road,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_720.png,banners/en/event/eve_banner/quest_list_banner_720.png,,banners/en/event/eve_listbutton/myp_banner_event_720.png,1,3000,101966.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
721,Area::EventArea,12,1,,Extreme Z-Area Universe's Most Wicked Bloodline,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_721_A1.png,banners/en/event/eve_banner/quest_list_banner_721.png,,banners/en/event/eve_listbutton/myp_banner_event_721_A1.png,1,1100,102011.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
722,Area::EventArea,12,1,,Extreme Z-Area Lord Slug,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_722.png,banners/en/event/eve_banner/quest_list_banner_722.png,,banners/en/event/eve_listbutton/myp_banner_event_722.png,1,1100,102047.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
723,Area::EventArea,12,1,,Extreme Z-Area Magical Girl Fighters,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_723_2.png,banners/en/event/eve_banner/quest_list_banner_723_2.png,,banners/en/event/eve_listbutton/myp_banner_event_723_2.png,1,1100,102061.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
724,Area::EventArea,12,1,,Extreme Z-Area Transcended Warrior,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_724.png,banners/en/event/eve_banner/quest_list_banner_724.png,,banners/en/event/eve_listbutton/myp_banner_event_724.png,1,1100,102072.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
725,Area::EventArea,12,1,,Extreme Z-Area Majin Buu Saga,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_725_A6.png,banners/en/event/eve_banner/quest_list_banner_725.png,,banners/en/event/eve_listbutton/myp_banner_event_725_A6.png,1,1100,101963.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
726,Area::EventArea,12,1,,Extreme Z-Area Special Characters Edition,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_726_R5.png,banners/en/event/eve_banner/quest_list_banner_726.png,,banners/en/event/eve_listbutton/myp_banner_event_726_R5.png,1,1100,101996.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
727,Area::EventArea,12,1,,Extreme Z-Area Team Bardock Edition,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_727_1.png,banners/en/event/eve_banner/quest_list_banner_727_1.png,,banners/en/event/eve_listbutton/myp_banner_event_727_1.png,1,1100,102109.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
728,Area::EventArea,12,1,,Extreme Z-Area Summit of the Universe,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_728.png,banners/en/event/eve_banner/quest_list_banner_728.png,,banners/en/event/eve_listbutton/myp_banner_event_728.png,1,1100,102131.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
729,Area::EventArea,12,1,,Extreme Z-Area Warriors of Universe 7,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_729.png,banners/en/event/eve_banner/quest_list_banner_729.png,,banners/en/event/eve_listbutton/myp_banner_event_729.png,1,1100,102347.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
730,Area::EventArea,12,1,,200% Perfect! Combat Simulation,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_730.png,banners/en/event/eve_banner/quest_list_banner_730.png,banners/en/event/eve_banner/quest_event_banner_730.png,banners/en/event/eve_listbutton/myp_banner_event_730.png,1,1200,102100.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
731,Area::EventArea,12,1,,200% Perfect! Combat Simulation,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_731.png,banners/en/event/eve_banner/quest_list_banner_730.png,banners/en/event/eve_banner/quest_event_banner_730.png,banners/en/event/eve_listbutton/myp_banner_event_730.png,1,1200,102100.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
732,Area::EventArea,12,1,,200% Perfect! Combat Simulation,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_732.png,banners/en/event/eve_banner/quest_list_banner_730.png,banners/en/event/eve_banner/quest_event_banner_730.png,banners/en/event/eve_listbutton/myp_banner_event_730.png,1,1200,102100.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
733,Area::EventArea,12,1,,200% Perfect! Combat Simulation,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_733.png,banners/en/event/eve_banner/quest_list_banner_730.png,banners/en/event/eve_banner/quest_event_banner_730.png,banners/en/event/eve_listbutton/myp_banner_event_730.png,1,1200,102100.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
734,Area::EventArea,12,1,,200% Perfect! Combat Simulation,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_734.png,banners/en/event/eve_banner/quest_list_banner_730.png,banners/en/event/eve_banner/quest_event_banner_730.png,banners/en/event/eve_listbutton/myp_banner_event_730.png,1,1200,102100.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
735,Area::EventArea,12,1,,Extreme Z-Area Pan's Secret Adventure,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_735.png,banners/en/event/eve_banner/quest_list_banner_735.png,,banners/en/event/eve_listbutton/myp_banner_event_735.png,1,1100,102246.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
736,Area::EventArea,12,1,,Extreme Z-Area GT Edition,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_736_A3.png,banners/en/event/eve_banner/quest_list_banner_736_A2.png,,banners/en/event/eve_listbutton/myp_banner_event_736_A3.png,1,1100,102244.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
737,Area::EventArea,12,1,,Extreme Z-Area Blazing Love and Burning Justice,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_737.png,banners/en/event/eve_banner/quest_list_banner_737.png,,banners/en/event/eve_listbutton/myp_banner_event_737.png,1,1100,102627.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
738,Area::EventArea,12,1,,Extreme Z-Area Ginyu Force Saga,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_738_A.png,banners/en/event/eve_banner/quest_list_banner_738_A.png,,banners/en/event/eve_listbutton/myp_banner_event_738_A.png,1,1100,102489.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
739,Area::EventArea,12,1,,Extreme Z-Area Planet Namek Saga,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_739.png,banners/en/event/eve_banner/quest_list_banner_739.png,,banners/en/event/eve_listbutton/myp_banner_event_739.png,1,1100,102529.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
740,Area::EventArea,12,1,,Protect History! Time Patrol,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_740.png,banners/en/event/eve_banner/quest_list_banner_740.png,banners/en/event/eve_banner/quest_event_banner_740.png,banners/en/event/eve_listbutton/myp_banner_event_740.png,1,1100,102030.0,0,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
741,Area::EventArea,12,1,,Fighting Legend: Goku [GT Edition],,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_741_A1.png,banners/en/event/eve_banner/quest_list_banner_741.png,banners/en/event/eve_banner/quest_event_banner_741.png,banners/en/event/eve_listbutton/myp_banner_event_741_A1.png,1,1100,102233.0,0,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
742,Area::EventArea,12,1,,Fighting Legend: Vegeta,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_742.png,banners/en/event/eve_banner/quest_list_banner_742.png,banners/en/event/eve_banner/quest_event_banner_742.png,banners/en/event/eve_listbutton/myp_banner_event_742.png,1,1100,102698.0,0,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
743,Area::EventArea,12,1,,Furious Charge! Breaking the Siege,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_743.png,banners/en/event/eve_banner/quest_list_banner_743.png,banners/en/event/eve_banner/quest_event_banner_743.png,banners/en/event/eve_listbutton/myp_banner_event_743.png,1,1100,102513.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
744,Area::EventArea,12,1,,Extreme Z-Area Universe 6 Edition,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_744.png,banners/en/event/eve_banner/quest_list_banner_744.png,,banners/en/event/eve_listbutton/myp_banner_event_744.png,1,1100,102672.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
745,Area::EventArea,12,1,,Extreme Z-Area Protector of Future Peace,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_745.png,banners/en/event/eve_banner/quest_list_banner_745.png,,banners/en/event/eve_listbutton/myp_banner_event_745.png,1,1100,102802.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
746,Area::EventArea,12,1,,Extreme Z-Area Super Android 13!,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_746.png,banners/en/event/eve_banner/quest_list_banner_746.png,,banners/en/event/eve_listbutton/myp_banner_event_746.png,1,1100,102804.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
747,Area::EventArea,12,1,,Extreme Z-Area Dragon Ball Fusions Edition,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_747_R.png,banners/en/event/eve_banner/quest_list_banner_747.png,,banners/en/event/eve_listbutton/myp_banner_event_747.png,1,1100,102782.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
749,Area::EventArea,12,1,,Extreme Z-Area Fated Bloodline Edition,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_749_2.png,banners/en/event/eve_banner/quest_list_banner_749_2.png,,banners/en/event/eve_listbutton/myp_banner_event_749_2.png,1,1100,102827.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
750,Area::EventArea,12,1,,Epic! Transcendent! Gods of Destruction Assemble,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_750.png,banners/en/event/eve_banner/quest_list_banner_750.png,,banners/en/event/eve_listbutton/myp_banner_event_750.png,1,1100,102310.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
751,Area::EventArea,12,1,,Extreme Z-Area Goku and Friends Are Back!!,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_751.png,banners/en/event/eve_banner/quest_list_banner_751.png,,banners/en/event/eve_listbutton/myp_banner_event_751.png,1,1100,103024.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
752,Area::EventArea,12,1,,Extreme Z-Area Pride-Staked Awakening,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_752.png,banners/en/event/eve_banner/quest_list_banner_752.png,,banners/en/event/eve_listbutton/myp_banner_event_752.png,1,1100,103027.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
753,Area::EventArea,12,1,,"Extreme Z-Area 
Fight! Battle for the Strongest in the Universe",,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_753_2.png,banners/en/event/eve_banner/quest_list_banner_753.png,,banners/en/event/eve_listbutton/myp_banner_event_753_2.png,1,1100,103087.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
