id,rmbattle_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description
22044,22019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
22045,22019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
22046,22019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
22047,22020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
22048,22020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
22049,22020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
22050,22020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
22051,22020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
22052,22021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
22053,22022,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
22054,22022,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
22055,22023,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
23001,23001,11,Point::Stone,3,0,龍石3個,大乱戦に参加しよう
23002,23002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
23003,23003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
23004,23004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
23005,23005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア
23006,23005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア
23007,23005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア
23008,23005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア
23009,23005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア
23010,23006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
23011,23007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア
23012,23008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア
23013,23009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
23014,23010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
23015,23010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア
23016,23011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
23017,23011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア
23018,23012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
23019,23012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
23020,23013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア
23021,23013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
23022,23014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア
23023,23014,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ10回クリア
23024,23015,11,Point::Stone,3,0,龍石3個,LEVEL1をクリア
23025,23015,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア
23026,23015,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア
23027,23015,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア
23028,23016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
23029,23016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
23030,23016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
23031,23016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
23032,23016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
23033,23017,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア
23034,23017,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア
23035,23017,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア
23036,23017,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア
23037,23017,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア
23038,23018,11,Point::Stone,4,0,龍石4個,LEVEL2をクリア
23039,23018,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
23040,23018,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
23041,23018,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
23042,23018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
23043,23018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
23044,23019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
23045,23019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
23046,23019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
23047,23019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
23048,23019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
23049,23020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
23050,23020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
23051,23020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
23052,23020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
23053,23020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
23054,23021,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
23055,23021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
23056,23022,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
23057,23022,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
23058,23023,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
24001,24001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
24002,24002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
24003,24003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
24004,24004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
24005,24005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア
24006,24005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア
24007,24005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア
24008,24005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア
24009,24005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア
24010,24006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
24011,24007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア
24012,24008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア
24013,24009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
24014,24010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
24015,24010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア
24016,24011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
24017,24011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア
24018,24012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
24019,24012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
24020,24013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア
24021,24013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
24022,24014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア
24023,24014,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ10回クリア
24024,24015,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア
24025,24015,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア
24026,24015,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア
24027,24016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
24028,24016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
24029,24016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
24030,24016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
24031,24016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
24032,24017,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア
24033,24017,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア
24034,24017,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア
24035,24017,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア
24036,24017,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア
24037,24018,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
24038,24018,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
24039,24018,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
24040,24018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
24041,24018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
24042,24019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
24043,24019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
24044,24019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
24045,24019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
24046,24019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
24047,24020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
24048,24020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
24049,24020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
24050,24020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
24051,24020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
24052,24021,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
24053,24021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
24054,24022,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
24055,24022,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
24056,24023,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
25001,25001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
25002,25002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
25003,25003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
25004,25004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
25005,25005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア
25006,25005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア
25007,25005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア
25008,25005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア
25009,25005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア
25010,25006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
25011,25007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア
25012,25008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア
25013,25009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
25014,25010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
25015,25010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア
25016,25011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
25017,25011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア
25018,25012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
25019,25012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
25020,25013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア
25021,25013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
25022,25014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア
25023,25014,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ10回クリア
25024,25015,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア
25025,25015,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア
25026,25015,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア
25027,25016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
25028,25016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
25029,25016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
25030,25016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
25031,25016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
25032,25017,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア
25033,25017,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア
25034,25017,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア
25035,25017,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア
25036,25017,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア
25037,25018,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
25038,25018,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
25039,25018,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
25040,25018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
25041,25018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
25042,25019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
25043,25019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
25044,25019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
25045,25019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
25046,25019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
25047,25020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
25048,25020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
25049,25020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
25050,25020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
25051,25020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
25052,25021,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
25053,25021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
25054,25022,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
25055,25022,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
25056,25023,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
26001,26001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
26002,26002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
26003,26003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
26004,26004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
26005,26005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア
26006,26005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア
26007,26005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア
26008,26005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア
26009,26005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア
26010,26006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
