id,optimal_awakening_grow_type,step,lv_max,skill_lv_max,passive_skill_set_id,leader_skill_set_id
3634,483,4,130,12,2102.0,101963
3635,483,5,130,13,2102.0,1019631
3636,483,6,135,14,2102.0,1019631
3637,483,7,140,15,4110.0,1019631
3638,484,1,125,10,2103.0,101963
3639,484,2,125,11,2103.0,101963
3640,484,3,130,11,2103.0,101963
3641,484,4,130,12,2103.0,101963
3642,484,5,130,13,2103.0,1019631
3643,484,6,135,14,2103.0,1019631
3644,484,7,140,15,4111.0,1019631
3645,485,1,125,10,982.0,101200
3646,485,2,125,11,982.0,101200
3647,485,3,130,11,982.0,101200
3648,485,4,130,12,982.0,101200
3649,485,5,130,13,982.0,1012001
3650,485,6,135,14,982.0,1012001
3651,485,7,140,15,4112.0,1012001
3652,486,1,125,10,1302.0,101510
3653,486,2,125,11,1302.0,101510
3654,486,3,130,11,1302.0,101510
3655,486,4,130,12,1302.0,101510
3656,486,5,130,13,1302.0,1015101
3657,486,6,135,14,1302.0,1015101
3658,486,7,140,15,4113.0,1015101
3659,487,1,125,10,1304.0,101511
3660,487,2,125,11,1304.0,101511
3661,487,3,130,11,1304.0,101511
3662,487,4,130,12,1304.0,101511
3663,487,5,130,13,1304.0,1015111
3664,487,6,135,14,1304.0,1015111
3665,487,7,140,15,4114.0,1015111
3666,488,1,125,10,2467.0,102216
3667,488,2,125,11,2467.0,102216
3668,488,3,130,11,2467.0,102216
3669,488,4,130,12,2467.0,102216
3670,488,5,130,13,2467.0,1022161
3671,488,6,135,14,2467.0,1022161
3672,488,7,140,15,4115.0,1022161
3673,489,1,125,10,2171.0,102001
3674,489,2,125,11,2171.0,102001
3675,489,3,130,11,2171.0,102001
3676,489,4,130,12,2171.0,102001
3677,489,5,130,13,2171.0,1020011
3678,489,6,135,14,2171.0,1020011
3679,489,7,140,15,4116.0,1020011
3680,490,1,125,10,839.0,100948
3681,490,2,125,11,839.0,100948
3682,490,3,130,11,839.0,100948
3683,490,4,130,12,839.0,100948
3684,490,5,130,13,839.0,1009481
3685,490,6,135,14,839.0,1009481
3686,490,7,140,15,4117.0,1009481
3687,491,1,125,10,1165.0,101395
3688,491,2,125,11,1165.0,101395
3689,491,3,130,11,1165.0,101395
3690,491,4,130,12,1165.0,101395
3691,491,5,130,13,1165.0,1013951
3692,491,6,135,14,1165.0,1013951
3693,491,7,140,15,4118.0,1013951
3694,492,1,125,10,,101395
3695,492,2,125,11,,101395
3696,492,3,130,11,,101395
3697,492,4,130,12,,101395
3698,492,5,130,13,,1013951
3699,492,6,135,14,,1013951
3700,492,7,140,15,4119.0,1013951
3701,1088,1,150,22,2340.0,1021011
3702,1088,2,150,24,2340.0,1021011
3703,1088,3,150,25,4120.0,1021011
3704,493,1,125,10,831.0,1008891
3705,493,2,125,11,831.0,1008891
3706,493,3,130,11,4124.0,1008891
3707,493,4,130,12,4124.0,1008891
3708,493,5,130,13,4124.0,1008892
3709,493,6,135,14,4124.0,1008892
3710,493,7,140,15,4125.0,1008892
3711,494,1,125,10,2109.0,101946
3712,494,2,125,11,2109.0,101946
3713,494,3,130,11,2109.0,101946
3714,494,4,130,12,2109.0,101946
3715,494,5,130,13,2109.0,1019461
3716,494,6,135,14,2109.0,1019461
3717,494,7,140,15,4127.0,1019461
3718,495,1,125,10,2110.0,101947
3719,495,2,125,11,2110.0,101947
3720,495,3,130,11,2110.0,101947
3721,495,4,130,12,2110.0,101947
3722,495,5,130,13,2110.0,1019471
3723,495,6,135,14,2110.0,1019471
3724,495,7,140,15,4128.0,1019471
3725,33,8,140,15,4140.0,1006211
3726,496,1,125,10,2205.0,102009
3727,496,2,125,11,2205.0,102009
3728,496,3,130,11,2205.0,102009
3729,496,4,130,12,2205.0,102009
3730,496,5,130,13,2205.0,1020091
3731,496,6,135,14,2205.0,1020091
3732,496,7,140,15,4141.0,1020091
3733,497,1,125,10,2206.0,102009
3734,497,2,125,11,2206.0,102009
3735,497,3,130,11,2206.0,102009
3736,497,4,130,12,2206.0,102009
3737,497,5,130,13,2206.0,1020091
3738,497,6,135,14,2206.0,1020091
3739,497,7,140,15,4142.0,1020091
3740,498,1,125,10,2106.0,101959
3741,498,2,125,11,2106.0,101959
3742,498,3,130,11,2106.0,101959
3743,498,4,130,12,2106.0,101959
3744,498,5,130,13,2106.0,1019591
3745,498,6,135,14,2106.0,1019591
3746,498,7,140,15,4143.0,1019591
3747,499,1,125,10,2107.0,101959
3748,499,2,125,11,2107.0,101959
3749,499,3,130,11,2107.0,101959
3750,499,4,130,12,2107.0,101959
3751,499,5,130,13,2107.0,1019591
3752,499,6,135,14,2107.0,1019591
3753,499,7,140,15,4144.0,1019591
3754,500,1,125,10,2108.0,101959
3755,500,2,125,11,2108.0,101959
3756,500,3,130,11,2108.0,101959
3757,500,4,130,12,2108.0,101959
3758,500,5,130,13,2108.0,1019591
3759,500,6,135,14,2108.0,1019591
3760,500,7,140,15,4145.0,1019591
3761,1089,1,150,22,2118.0,101859
3762,1089,2,150,24,2118.0,1018591
3763,1089,3,150,25,4147.0,1018591
3764,501,1,125,10,2124.0,1019691
3765,501,2,125,11,2124.0,1019691
3766,501,3,130,11,4151.0,1019691
3767,501,4,130,12,4151.0,1019691
3768,501,5,130,13,4151.0,1019692
3769,501,6,135,14,4151.0,1019692
3770,501,7,140,15,4152.0,1019692
3771,502,1,125,10,2195.0,1019791
3772,502,2,125,11,2195.0,1019791
3773,502,3,130,11,4153.0,1019791
3774,502,4,130,12,4153.0,1019791
3775,502,5,130,13,4153.0,1019792
3776,502,6,135,14,4153.0,1019792
3777,502,7,140,15,4154.0,1019792
3778,503,1,125,10,2263.0,1019931
3779,503,2,125,11,2263.0,1019931
3780,503,3,130,11,4155.0,1019931
3781,503,4,130,12,4155.0,1019931
3782,503,5,130,13,4155.0,1019932
3783,503,6,135,14,4155.0,1019932
3784,503,7,140,15,4156.0,1019932
3785,12,8,140,15,4157.0,1003311
3786,504,1,125,10,1570.0,1017441
3787,504,2,125,11,1570.0,1017441
3788,504,3,130,11,4159.0,1017441
3789,504,4,130,12,4159.0,1017441
3790,504,5,130,13,4159.0,1017442
3791,504,6,135,14,4159.0,1017442
3792,504,7,140,15,4160.0,1017442
3793,35,8,140,15,4163.0,1008851
3822,509,1,125,10,951.0,101190
3823,509,2,125,11,951.0,101190
3824,509,3,130,11,951.0,101190
3825,509,4,130,12,951.0,101190
3826,509,5,130,13,951.0,1011901
3827,509,6,135,14,951.0,1011901
3828,509,7,140,15,4177.0,1011901
3829,510,1,125,10,1158.0,101381
3830,510,2,125,11,1158.0,101381
3831,510,3,130,11,1158.0,101381
3832,510,4,130,12,1158.0,101381
3833,510,5,130,13,1158.0,1013811
3834,510,6,135,14,1158.0,1013811
3835,510,7,140,15,4178.0,1013811
3836,511,1,125,10,1159.0,101387
3837,511,2,125,11,1159.0,101387
3838,511,3,130,11,1159.0,101387
3839,511,4,130,12,1159.0,101387
3840,511,5,130,13,1159.0,1013871
3841,511,6,135,14,1159.0,1013871
3842,511,7,140,15,4179.0,1013871
3843,512,1,125,10,2111.0,101937
3844,512,2,125,11,2111.0,101937
3845,512,3,130,11,2111.0,101937
3846,512,4,130,12,2111.0,101937
3847,512,5,130,13,2111.0,1019371
3848,512,6,135,14,2111.0,1019371
3849,512,7,140,15,4180.0,1019371
3850,1090,1,150,22,2379.0,1021431
3851,1090,2,150,24,2379.0,1021431
3852,1090,3,150,25,4181.0,1021431
3853,1091,1,150,22,2382.0,1021481
3854,1091,2,150,24,2382.0,1021481
3855,1091,3,150,25,4189.0,1021481
3856,1092,1,150,22,2169.0,1019911
3857,1092,2,150,24,2169.0,1019911
3858,1092,3,150,25,4194.0,1019911
