id,name,description
960,[極限]UR(力)サイヤ人ゴテンクス覚醒step6,極限Z覚醒：サイヤ人ゴテンクス極限Z覚醒step6
961,[極限]UR(力)サイヤ人ゴテンクス覚醒step7,極限Z覚醒：サイヤ人ゴテンクス極限Z覚醒step7
962,[極限]UR(体)サイヤ人ゴテンクス覚醒step1,極限Z覚醒：サイヤ人ゴテンクス極限Z覚醒step1
963,[極限]UR(体)サイヤ人ゴテンクス覚醒step2,極限Z覚醒：サイヤ人ゴテンクス極限Z覚醒step2
964,[極限]UR(体)サイヤ人ゴテンクス覚醒step3,極限Z覚醒：サイヤ人ゴテンクス極限Z覚醒step3
965,[極限]UR(体)サイヤ人ゴテンクス覚醒step4,極限Z覚醒：サイヤ人ゴテンクス極限Z覚醒step4
966,[極限]UR(体)サイヤ人ゴテンクス覚醒step5,極限Z覚醒：サイヤ人ゴテンクス極限Z覚醒step5
967,[極限]UR(体)サイヤ人ゴテンクス覚醒step6,極限Z覚醒：サイヤ人ゴテンクス極限Z覚醒step6
968,[極限]UR(体)サイヤ人ゴテンクス覚醒step7,極限Z覚醒：サイヤ人ゴテンクス極限Z覚醒step7
969,SSR(力)超サイヤ人ベジータドッカン覚醒,ドッカン覚醒ルート
970,SSR(知)ベジータドッカン覚醒,ドッカン覚醒ルート
971,SSR(知)孫悟飯(幼年期)ドッカン覚醒,ドッカン覚醒ルート
972,SSR(力)クウラドッカン覚醒,ドッカン覚醒ルート
973,SSR(体)サウザードッカン覚醒,ドッカン覚醒ルート
974,[極限]UR(速)超サイヤ人孫悟空覚醒step1,極限Z覚醒：超サイヤ人孫悟空極限Z覚醒step1
975,[極限]UR(速)超サイヤ人孫悟空覚醒step2,極限Z覚醒：超サイヤ人孫悟空極限Z覚醒step2
976,[極限]UR(速)超サイヤ人孫悟空覚醒step3,極限Z覚醒：超サイヤ人孫悟空極限Z覚醒step3
977,[極限]UR(速)超サイヤ人孫悟空覚醒step4,極限Z覚醒：超サイヤ人孫悟空極限Z覚醒step4
978,[極限]UR(速)超サイヤ人孫悟空覚醒step5,極限Z覚醒：超サイヤ人孫悟空極限Z覚醒step5
979,[極限]UR(速)超サイヤ人孫悟空覚醒step6,極限Z覚醒：超サイヤ人孫悟空極限Z覚醒step6
980,[極限]UR(速)超サイヤ人孫悟空覚醒step7,極限Z覚醒：超サイヤ人孫悟空極限Z覚醒step7
981,[極限]UR(知)超サイヤ人孫悟飯(少年期)覚醒step1,極限Z覚醒：超サイヤ人孫悟飯(少年期)極限Z覚醒step1
982,[極限]UR(知)超サイヤ人孫悟飯(少年期)覚醒step2,極限Z覚醒：超サイヤ人孫悟飯(少年期)極限Z覚醒step2
983,[極限]UR(知)超サイヤ人孫悟飯(少年期)覚醒step3,極限Z覚醒：超サイヤ人孫悟飯(少年期)極限Z覚醒step3
984,[極限]UR(知)超サイヤ人孫悟飯(少年期)覚醒step4,極限Z覚醒：超サイヤ人孫悟飯(少年期)極限Z覚醒step4
985,[極限]UR(知)超サイヤ人孫悟飯(少年期)覚醒step5,極限Z覚醒：超サイヤ人孫悟飯(少年期)極限Z覚醒step5
986,[極限]UR(知)超サイヤ人孫悟飯(少年期)覚醒step6,極限Z覚醒：超サイヤ人孫悟飯(少年期)極限Z覚醒step6
987,[極限]UR(知)超サイヤ人孫悟飯(少年期)覚醒step7,極限Z覚醒：超サイヤ人孫悟飯(少年期)極限Z覚醒step7
988,[極限]UR(体)ピッコロ覚醒step1,極限Z覚醒：ピッコロ極限Z覚醒step1
989,[極限]UR(体)ピッコロ覚醒step2,極限Z覚醒：ピッコロ極限Z覚醒step2
990,[極限]UR(体)ピッコロ覚醒step3,極限Z覚醒：ピッコロ極限Z覚醒step3
991,[極限]UR(体)ピッコロ覚醒step4,極限Z覚醒：ピッコロ極限Z覚醒step4
992,[極限]UR(体)ピッコロ覚醒step5,極限Z覚醒：ピッコロ極限Z覚醒step5
993,[極限]UR(体)ピッコロ覚醒step6,極限Z覚醒：ピッコロ極限Z覚醒step6
994,[極限]UR(体)ピッコロ覚醒step7,極限Z覚醒：ピッコロ極限Z覚醒step7
995,[極限]UR(力)超一星龍覚醒step1,極限Z覚醒：超一星龍覚醒極限Z覚醒step1
996,[極限]UR(力)超一星龍覚醒step2,極限Z覚醒：超一星龍覚醒極限Z覚醒step2
997,[極限]UR(力)超一星龍覚醒step3,極限Z覚醒：超一星龍覚醒極限Z覚醒step3
998,[極限]UR(力)超一星龍覚醒step4,極限Z覚醒：超一星龍覚醒極限Z覚醒step4
999,[極限]UR(力)超一星龍覚醒step5,極限Z覚醒：超一星龍覚醒極限Z覚醒step5
1000,[極限]UR(力)超一星龍覚醒step6,極限Z覚醒：超一星龍覚醒極限Z覚醒step6
1001,[極限]UR(力)超一星龍覚醒step7,極限Z覚醒：超一星龍覚醒極限Z覚醒step7
1002,[極限]UR(力)ビルス覚醒step1,極限Z覚醒：ビルス極限Z覚醒step1
1003,[極限]UR(力)ビルス覚醒step2,極限Z覚醒：ビルス極限Z覚醒step2
1004,[極限]UR(力)ビルス覚醒step3,極限Z覚醒：ビルス極限Z覚醒step3
1005,[極限]UR(力)ビルス覚醒step4,極限Z覚醒：ビルス極限Z覚醒step4
1006,[極限]UR(力)ビルス覚醒step5,極限Z覚醒：ビルス極限Z覚醒step5
1007,[極限]UR(力)ビルス覚醒step6,極限Z覚醒：ビルス極限Z覚醒step6
1008,[極限]UR(力)ビルス覚醒step7,極限Z覚醒：ビルス極限Z覚醒step7
1009,[LR]UR+超サイヤ人孫悟空ドッカン覚醒,ドッカン覚醒ルート
1010,[LR]LR超サイヤ人ゴッド孫悟空ドッカン覚醒,ドッカン覚醒ルート
1011,SSR(力)超サイヤ人ゴッドSS孫悟空(界王拳)ドッカン覚醒,ドッカン覚醒ルート
1012,SSR(体)超サイヤ人ゴッドSS孫悟空ドッカン覚醒,ドッカン覚醒ルート
1013,SSR(技)超サイヤ人ゴッドSSベジータドッカン覚醒,ドッカン覚醒ルート
1014,SSR(体)ベルガモ(巨大化)ドッカン覚醒,ドッカン覚醒ルート
1015,SSR(体)カンバードッカン覚醒,ドッカン覚醒ルート
1016,SSR(技)ゴールデンクウラドッカン覚醒,ドッカン覚醒ルート
1017,SSR(知)フュードッカン覚醒,ドッカン覚醒ルート
1018,SSR(力)超サイヤ人3孫悟空(ゼノ)ドッカン覚醒,ドッカン覚醒ルート
1019,SSR(体)超サイヤ人3ベジータ(ゼノ)ドッカン覚醒,ドッカン覚醒ルート
1020,SSR(技)時の界王神(時の力解放)ドッカン覚醒,ドッカン覚醒ルート
1021,SSR(力)悪のサイヤ人ドッカン覚醒,ドッカン覚醒ルート
1022,SSR(速)人造人間13号ドッカン覚醒,ドッカン覚醒ルート
1023,SSR(体)トランクス(青年期)ドッカン覚醒,ドッカン覚醒ルート
1024,SSR(体)人造人間14号&15号ドッカン覚醒,ドッカン覚醒ルート
1025,SSR(力)人造人間13号ドッカン覚醒,ドッカン覚醒ルート
1026,SSR(速)パン(GT)ドッカン覚醒,ドッカン覚醒ルート
1027,SSR(速)ハイパーメガリルドドッカン覚醒,ドッカン覚醒ルート
1028,[極限]UR(速)超ベジット覚醒step1,極限Z覚醒：超ベジット極限Z覚醒step1
1029,[極限]UR(速)超ベジット覚醒step2,極限Z覚醒：超ベジット極限Z覚醒step2
1030,[極限]UR(速)超ベジット覚醒step3,極限Z覚醒：超ベジット極限Z覚醒step3
1031,[極限]UR(速)超ベジット覚醒step4,極限Z覚醒：超ベジット極限Z覚醒step4
1032,[極限]UR(速)超ベジット覚醒step5,極限Z覚醒：超ベジット極限Z覚醒step5
1033,[極限]UR(速)超ベジット覚醒step6,極限Z覚醒：超ベジット極限Z覚醒step6
1034,[極限]UR(速)超ベジット覚醒step7,極限Z覚醒：超ベジット極限Z覚醒step7
1035,[極限]UR(力)人造人間17号覚醒step1,極限Z覚醒：人造人間17号極限Z覚醒step1
1036,[極限]UR(力)人造人間17号覚醒step2,極限Z覚醒：人造人間17号極限Z覚醒step2
1037,[極限]UR(力)人造人間17号覚醒step3,極限Z覚醒：人造人間17号極限Z覚醒step3
1038,[極限]UR(力)人造人間17号覚醒step4,極限Z覚醒：人造人間17号極限Z覚醒step4
1039,[極限]UR(力)人造人間17号覚醒step5,極限Z覚醒：人造人間17号極限Z覚醒step5
1040,[極限]UR(力)人造人間17号覚醒step6,極限Z覚醒：人造人間17号極限Z覚醒step6
1041,[極限]UR(力)人造人間17号覚醒step7,極限Z覚醒：人造人間17号極限Z覚醒step7
1042,[極限]UR(知)人造人間18号覚醒step1,極限Z覚醒：人造人間18号極限Z覚醒step1
1043,[極限]UR(知)人造人間18号覚醒step2,極限Z覚醒：人造人間18号極限Z覚醒step2
1044,[極限]UR(知)人造人間18号覚醒step3,極限Z覚醒：人造人間18号極限Z覚醒step3
1045,[極限]UR(知)人造人間18号覚醒step4,極限Z覚醒：人造人間18号極限Z覚醒step4
1046,[極限]UR(知)人造人間18号覚醒step5,極限Z覚醒：人造人間18号極限Z覚醒step5
1047,[極限]UR(知)人造人間18号覚醒step6,極限Z覚醒：人造人間18号極限Z覚醒step6
1048,[極限]UR(知)人造人間18号覚醒step7,極限Z覚醒：人造人間18号極限Z覚醒step7
1049,[LR]UR+超サイヤ人孫悟空ドッカン覚醒,ドッカン覚醒ルート
1050,[LR]LR超サイヤ人孫悟空ドッカン覚醒,ドッカン覚醒ルート
1051,SSR(技)ミスター・ブウドッカン覚醒,ドッカン覚醒ルート
1052,SSR(技)サイボーグ桃白白ドッカン覚醒,ドッカン覚醒ルート
1053,[極限]UR(技)超サイヤ人ベジータ覚醒step1,極限Z覚醒：超サイヤ人ベジータ極限Z覚醒step1
1054,[極限]UR(技)超サイヤ人ベジータ覚醒step2,極限Z覚醒：超サイヤ人ベジータ極限Z覚醒step2
1055,[極限]UR(技)超サイヤ人ベジータ覚醒step3,極限Z覚醒：超サイヤ人ベジータ極限Z覚醒step3
1056,[極限]UR(技)超サイヤ人ベジータ覚醒step4,極限Z覚醒：超サイヤ人ベジータ極限Z覚醒step4
1057,[極限]UR(技)超サイヤ人ベジータ覚醒step5,極限Z覚醒：超サイヤ人ベジータ極限Z覚醒step5
1058,[極限]UR(技)超サイヤ人ベジータ覚醒step6,極限Z覚醒：超サイヤ人ベジータ極限Z覚醒step6
1059,[極限]UR(技)超サイヤ人ベジータ覚醒step7,極限Z覚醒：超サイヤ人ベジータ極限Z覚醒step7
1060,[極限]UR(知)超サイヤ人トランクス(青年期)覚醒step1,極限Z覚醒：超サイヤ人トランクス(青年期)極限Z覚醒step1
1061,[極限]UR(知)超サイヤ人トランクス(青年期)覚醒step2,極限Z覚醒：超サイヤ人トランクス(青年期)極限Z覚醒step2
1062,[極限]UR(知)超サイヤ人トランクス(青年期)覚醒step3,極限Z覚醒：超サイヤ人トランクス(青年期)極限Z覚醒step3
1063,[極限]UR(知)超サイヤ人トランクス(青年期)覚醒step4,極限Z覚醒：超サイヤ人トランクス(青年期)極限Z覚醒step4
1064,[極限]UR(知)超サイヤ人トランクス(青年期)覚醒step5,極限Z覚醒：超サイヤ人トランクス(青年期)極限Z覚醒step5
1065,[極限]UR(知)超サイヤ人トランクス(青年期)覚醒step6,極限Z覚醒：超サイヤ人トランクス(青年期)極限Z覚醒step6
1066,[極限]UR(知)超サイヤ人トランクス(青年期)覚醒step7,極限Z覚醒：超サイヤ人トランクス(青年期)極限Z覚醒step7
1067,SSR(知)超サイヤ人2孫悟空(天使)ドッカン覚醒,ドッカン覚醒ルート
1068,SSR(技)超サイヤ人2ベジータドッカン覚醒,ドッカン覚醒ルート
1069,SSR(力)グレートサイヤマンドッカン覚醒,ドッカン覚醒ルート
1070,SSR(体)ダーブラドッカン覚醒,ドッカン覚醒ルート
1071,[極限]UR(技)合体ザマス覚醒step1,極限Z覚醒：合体ザマス極限Z覚醒step1
1072,[極限]UR(技)合体ザマス覚醒step2,極限Z覚醒：合体ザマス極限Z覚醒step2
1073,[極限]UR(技)合体ザマス覚醒step3,極限Z覚醒：合体ザマス極限Z覚醒step3
1074,[極限]UR(技)合体ザマス覚醒step4,極限Z覚醒：合体ザマス極限Z覚醒step4
1075,[極限]UR(技)合体ザマス覚醒step5,極限Z覚醒：合体ザマス極限Z覚醒step5
1076,[極限]UR(技)合体ザマス覚醒step6,極限Z覚醒：合体ザマス極限Z覚醒step6
1077,[極限]UR(技)合体ザマス覚醒step7,極限Z覚醒：合体ザマス極限Z覚醒step7
1078,[極限]UR(技)超サイヤ人2孫悟空覚醒step1,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step1
1079,[極限]UR(技)超サイヤ人2孫悟空覚醒step2,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step2
1080,[極限]UR(技)超サイヤ人2孫悟空覚醒step3,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step3
1081,[極限]UR(技)超サイヤ人2孫悟空覚醒step4,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step4
1082,[極限]UR(技)超サイヤ人2孫悟空覚醒step5,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step5
1083,[極限]UR(技)超サイヤ人2孫悟空覚醒step6,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step6
1084,[極限]UR(技)超サイヤ人2孫悟空覚醒step7,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step7
1085,[極限]UR(速)超サイヤ人2孫悟空覚醒step1,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step1
1086,[極限]UR(速)超サイヤ人2孫悟空覚醒step2,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step2
1087,[極限]UR(速)超サイヤ人2孫悟空覚醒step3,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step3
1088,[極限]UR(速)超サイヤ人2孫悟空覚醒step4,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step4
1089,[極限]UR(速)超サイヤ人2孫悟空覚醒step5,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step5
1090,[極限]UR(速)超サイヤ人2孫悟空覚醒step6,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step6
1091,[極限]UR(速)超サイヤ人2孫悟空覚醒step7,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step7
1092,[極限]UR(体)超サイヤ人2孫悟空覚醒step1,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step1
1093,[極限]UR(体)超サイヤ人2孫悟空覚醒step2,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step2
1094,[極限]UR(体)超サイヤ人2孫悟空覚醒step3,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step3
1095,[極限]UR(体)超サイヤ人2孫悟空覚醒step4,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step4
1096,[極限]UR(体)超サイヤ人2孫悟空覚醒step5,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step5
1097,[極限]UR(体)超サイヤ人2孫悟空覚醒step6,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step6
1098,[極限]UR(体)超サイヤ人2孫悟空覚醒step7,極限Z覚醒：超サイヤ人2孫悟空極限Z覚醒step7
1099,[極限]UR(速)超サイヤ人2孫悟空(天使)覚醒step1,極限Z覚醒：超サイヤ人2孫悟空(天使)極限Z覚醒step1
1100,[極限]UR(速)超サイヤ人2孫悟空(天使)覚醒step2,極限Z覚醒：超サイヤ人2孫悟空(天使)極限Z覚醒step2
1101,[極限]UR(速)超サイヤ人2孫悟空(天使)覚醒step3,極限Z覚醒：超サイヤ人2孫悟空(天使)極限Z覚醒step3
1102,[極限]UR(速)超サイヤ人2孫悟空(天使)覚醒step4,極限Z覚醒：超サイヤ人2孫悟空(天使)極限Z覚醒step4
1103,[極限]UR(速)超サイヤ人2孫悟空(天使)覚醒step5,極限Z覚醒：超サイヤ人2孫悟空(天使)極限Z覚醒step5
1104,[極限]UR(速)超サイヤ人2孫悟空(天使)覚醒step6,極限Z覚醒：超サイヤ人2孫悟空(天使)極限Z覚醒step6
1105,[極限]UR(速)超サイヤ人2孫悟空(天使)覚醒step7,極限Z覚醒：超サイヤ人2孫悟空(天使)極限Z覚醒step7
1106,[極限]UR(力)魔人ベジータ覚醒step1,極限Z覚醒：魔人ベジータ極限Z覚醒step1
1107,[極限]UR(力)魔人ベジータ覚醒step2,極限Z覚醒：魔人ベジータ極限Z覚醒step2
1108,[極限]UR(力)魔人ベジータ覚醒step3,極限Z覚醒：魔人ベジータ極限Z覚醒step3
1109,[極限]UR(力)魔人ベジータ覚醒step4,極限Z覚醒：魔人ベジータ極限Z覚醒step4
1110,[極限]UR(力)魔人ベジータ覚醒step5,極限Z覚醒：魔人ベジータ極限Z覚醒step5
1111,[極限]UR(力)魔人ベジータ覚醒step6,極限Z覚醒：魔人ベジータ極限Z覚醒step6
1112,[極限]UR(力)魔人ベジータ覚醒step7,極限Z覚醒：魔人ベジータ極限Z覚醒step7
1113,SSR(力)超サイヤ人キャベドッカン覚醒,ドッカン覚醒ルート
1114,SSR(力)ヒットドッカン覚醒,ドッカン覚醒ルート
1115,SSR(知)孫悟飯(青年期)ドッカン覚醒,ドッカン覚醒ルート
1116,SSR(速)スポポビッチドッカン覚醒,ドッカン覚醒ルート
1117,[極限]UR(体)超サイヤ人ゴッドSSベジット覚醒step1,極限Z覚醒：超サイヤ人ゴッドSSベジット極限Z覚醒step1
1118,[極限]UR(体)超サイヤ人ゴッドSSベジット覚醒step2,極限Z覚醒：超サイヤ人ゴッドSSベジット極限Z覚醒step2
1119,[極限]UR(体)超サイヤ人ゴッドSSベジット覚醒step3,極限Z覚醒：超サイヤ人ゴッドSSベジット極限Z覚醒step3
1120,[極限]UR(体)超サイヤ人ゴッドSSベジット覚醒step4,極限Z覚醒：超サイヤ人ゴッドSSベジット極限Z覚醒step4
1121,[極限]UR(体)超サイヤ人ゴッドSSベジット覚醒step5,極限Z覚醒：超サイヤ人ゴッドSSベジット極限Z覚醒step5
1122,[極限]UR(体)超サイヤ人ゴッドSSベジット覚醒step6,極限Z覚醒：超サイヤ人ゴッドSSベジット極限Z覚醒step6
1123,[極限]UR(体)超サイヤ人ゴッドSSベジット覚醒step7,極限Z覚醒：超サイヤ人ゴッドSSベジット極限Z覚醒step7
1124,[極限]UR(速)ゴクウブラック(超サイヤ人ロゼ)覚醒step1,極限Z覚醒：ゴクウブラック(超サイヤ人ロゼ)極限Z覚醒step1
1125,[極限]UR(速)ゴクウブラック(超サイヤ人ロゼ)覚醒step2,極限Z覚醒：ゴクウブラック(超サイヤ人ロゼ)極限Z覚醒step2
