id,passive_skill_set_id,passive_skill_id
23020002,2302,2002302
23020003,2302,3002302
23020004,2302,4002302
23030000,2303,2303
23030001,2303,1002303
23030002,2303,2002303
23030003,2303,3002303
23030004,2303,4002303
23040000,2304,2304
23040001,2304,1002304
23040002,2304,2002304
23040003,2304,3002304
23050000,2305,2305
23050001,2305,1002305
23050002,2305,2002305
23050003,2305,3002305
23060000,2306,2306
23070000,2307,2307
23070001,2307,1002307
23070002,2307,2002307
23070003,2307,3002307
23070004,2307,4002307
23070005,2307,5002307
23070006,2307,6002307
23070007,2307,7002307
23070008,2307,8002307
23080000,2308,2308
23080001,2308,1002308
23080002,2308,2002308
23080003,2308,3002308
23090000,2309,2309
23090001,2309,1002309
23090002,2309,2002309
23090003,2309,3002309
23100000,2310,2310
23100001,2310,1002310
23100002,2310,2002310
23100003,2310,3002310
23100004,2310,4002310
23100005,2310,5002310
23100006,2310,6002310
23100007,2310,7002310
23100008,2310,8002310
23100009,2310,9002310
23100010,2310,10002310
23110000,2311,2311
23110001,2311,1002311
23110002,2311,2002311
23110003,2311,3002311
23110004,2311,4002311
23110005,2311,5002311
23150000,2315,2315
23150001,2315,1002315
23150002,2315,2002315
23150003,2315,3002315
23160000,2316,2316
23160001,2316,1002316
23160002,2316,2002316
23160003,2316,3002316
23160004,2316,4002316
23170000,2317,2317
23170001,2317,1002317
23170002,2317,2002317
23170003,2317,3002317
23170004,2317,4002317
23180000,2318,2318
23180001,2318,1002318
23180002,2318,2002318
23180003,2318,3002318
23180004,2318,4002318
23180005,2318,5002318
23180006,2318,6002318
23180007,2318,7002318
23180008,2318,8002318
23190000,2319,2319
23190001,2319,1002319
23190002,2319,2002319
23190003,2319,3002319
23190004,2319,4002319
23190005,2319,5002319
23190006,2319,6002319
23190007,2319,7002319
23190008,2319,8002319
23190009,2319,9002319
23200000,2320,2320
23200001,2320,1002320
23200002,2320,2002320
23200003,2320,3002320
23200004,2320,4002320
23210000,2321,2321
23210001,2321,1002321
23210002,2321,2002321
23210003,2321,3002321
23220000,2322,2322
23220001,2322,1002322
23220002,2322,2002322
23220003,2322,3002322
23230000,2323,2323
23230001,2323,1002323
23230002,2323,2002323
23240000,2324,2324
23240001,2324,1002324
23240002,2324,2002324
23250000,2325,2325
23250001,2325,1002325
23250002,2325,2002325
23250003,2325,3002325
23250004,2325,4002325
23250005,2325,5002325
23250006,2325,6002325
23260000,2326,2326
23260001,2326,1002326
23260002,2326,2002326
23260003,2326,3002326
23260004,2326,4002326
23260005,2326,5002326
23260006,2326,6002326
23260007,2326,7002326
23260008,2326,8002326
23260009,2326,9002326
23270000,2327,2327
23270001,2327,1002327
23270002,2327,2002327
23270003,2327,3002327
23270004,2327,4002327
23270005,2327,5002327
23270006,2327,6002327
23270007,2327,7002327
23270008,2327,8002327
23280000,2328,2328
23280001,2328,1002328
23280002,2328,2002328
23280003,2328,3002328
23280004,2328,4002328
23280005,2328,5002328
23290000,2329,2329
23290001,2329,1002329
23290002,2329,2002329
23290003,2329,3002329
23290004,2329,4002329
23300000,2330,2330
23300001,2330,1002330
23300002,2330,2002330
23300003,2330,3002330
23300004,2330,4002330
23310000,2331,2331
23310001,2331,1002331
23310002,2331,2002331
23310003,2331,3002331
23320000,2332,2332
23320001,2332,1002332
23320002,2332,2002332
23330000,2333,2333
23330001,2333,1002333
23330002,2333,2002333
23330003,2333,3002333
23340000,2334,2334
23340001,2334,1002334
23340002,2334,2002334
23340003,2334,3002334
23340004,2334,4002334
23340005,2334,5002334
23350000,2335,2335
23350001,2335,1002335
23350002,2335,2002335
23350003,2335,3002335
23360000,2336,2336
23360001,2336,1002336
23360002,2336,2002336
23360003,2336,3002336
23360004,2336,4002336
23370000,2337,2337
23370001,2337,1002337
23370002,2337,2002337
23370003,2337,3002337
23370004,2337,4002337
23380000,2338,2338
23380001,2338,1002338
23390000,2339,2339
23390001,2339,1002339
23390002,2339,2002339
23390003,2339,3002339
23400000,2340,2340
23400001,2340,1002340
23400002,2340,2002340
23400003,2340,3002340
23400004,2340,4002340
23400005,2340,5002340
23410000,2341,2341
23410001,2341,1002341
23410002,2341,2002341
23410003,2341,3002341
23420000,2342,2342
23420001,2342,1002342
23420002,2342,2002342
23450000,2345,2345
23450001,2345,1002345
23450002,2345,2002345
23480000,2348,2348
23480001,2348,1002348
23480002,2348,2002348
23480003,2348,3002348
23480004,2348,4002348
23490000,2349,2349
23490001,2349,1002349
23490002,2349,2002349
23490003,2349,3002349
23490004,2349,4002349
23490005,2349,5002349
23490006,2349,6002349
23490007,2349,7002349
23500000,2350,2350
23500001,2350,1002350
23500002,2350,2002350
23510000,2351,2351
23510001,2351,1002351
23510002,2351,2002351
23510003,2351,3002351
23510004,2351,4002351
23520000,2352,2352
23520001,2352,1002352
23520002,2352,2002352
23520003,2352,3002352
23520004,2352,4002352
23520005,2352,5002352
23520006,2352,6002352
23520007,2352,7002352
23520008,2352,8002352
23520009,2352,9002352
23530000,2353,2353
23530001,2353,1002353
23530002,2353,2002353
23530003,2353,3002353
23530004,2353,4002353
23530005,2353,5002353
23530006,2353,6002353
23530007,2353,7002353
23530008,2353,8002353
23530009,2353,9002353
23540000,2354,2354
23540001,2354,1002354
23540002,2354,2002354
23540003,2354,3002354
23550000,2355,2355
23550001,2355,1002355
23550002,2355,2002355
23560000,2356,2356
23560001,2356,1002356
23560002,2356,2002356
23560003,2356,3002356
23570000,2357,2357
23570001,2357,1002357
23570002,2357,2002357
23570003,2357,3002357
23580000,2358,2358
23580001,2358,1002358
23580002,2358,2002358
23580003,2358,3002358
23590000,2359,2359
23590001,2359,1002359
23590002,2359,2002359
23590003,2359,3002359
23590004,2359,4002359
23600000,2360,2360
23600001,2360,1002360
23600002,2360,2002360
23600003,2360,3002360
23610000,2361,2361
23610001,2361,1002361
23610002,2361,2002361
23610003,2361,3002361
23610004,2361,4002361
23620000,2362,2362
23620001,2362,1002362
23630000,2363,2363
23630001,2363,1002363
23630002,2363,2002363
23630003,2363,3002363
23630004,2363,4002363
23640000,2364,2364
23640001,2364,1002364
23640002,2364,2002364
23640003,2364,3002364
23650000,2365,2365
23650001,2365,1002365
23650002,2365,2002365
23650003,2365,3002365
23660000,2366,2366
23660001,2366,1002366
23660002,2366,2002366
23660003,2366,3002366
23660004,2366,4002366
23670000,2367,2367
23670001,2367,1002367
23670002,2367,2002367
23670003,2367,3002367
23670004,2367,4002367
23680000,2368,2368
23680001,2368,1002368
23680002,2368,2002368
23700000,2370,2370
23700001,2370,1002370
23700002,2370,2002370
23700003,2370,3002370
23710000,2371,2371
23710001,2371,1002371
23710002,2371,2002371
23710003,2371,3002371
23710004,2371,4002371
23710005,2371,5002371
23720000,2372,2372
23720001,2372,1002372
23720002,2372,2002372
23720003,2372,3002372
23730000,2373,2373
23730001,2373,1002373
23730002,2373,2002373
23730003,2373,3002373
23730004,2373,4002373
23730005,2373,5002373
23750000,2375,2375
23750001,2375,1002375
23760000,2376,2376
23760001,2376,1002376
23760002,2376,2002376
23760003,2376,3002376
23760004,2376,4002376
23770000,2377,2377
23770001,2377,1002377
23770002,2377,2002377
23770003,2377,3002377
23780000,2378,2378
23780001,2378,1002378
23780002,2378,2002378
23780003,2378,3002378
23790000,2379,2379
23790001,2379,1002379
23790002,2379,2002379
23790003,2379,3002379
23790004,2379,4002379
23790005,2379,5002379
23790006,2379,6002379
23800000,2380,2380
23800001,2380,1002380
23810000,2381,2381
23810001,2381,1002381
23820000,2382,2382
23820001,2382,1002382
23820002,2382,2002382
23820003,2382,3002382
23820004,2382,4002382
23830000,2383,2383
23830001,2383,1002383
23830002,2383,2002383
23830003,2383,3002383
23840000,2384,2384
23840001,2384,1002384
23840002,2384,2002384
23840003,2384,3002384
23840004,2384,4002384
23840005,2384,5002384
23840006,2384,6002384
23850000,2385,2385
23850001,2385,1002385
23850002,2385,2002385
23850003,2385,3002385
23850004,2385,4002385
23850005,2385,5002385
23850006,2385,6002385
23850007,2385,7002385
23850008,2385,8002385
23860000,2386,2386
23860001,2386,1002386
23860002,2386,2002386
23860003,2386,3002386
23870000,2387,2387
23870001,2387,1002387
23870002,2387,2002387
23870003,2387,3002387
23880000,2388,2388
23880001,2388,1002388
23880002,2388,2002388
23880003,2388,3002388
23880004,2388,4002388
23880005,2388,5002388
23890000,2389,2389
23890001,2389,1002389
23890002,2389,2002389
23890003,2389,3002389
23900000,2390,2390
23900001,2390,1002390
23900002,2390,2002390
23910000,2391,2391
23910001,2391,1002391
23910002,2391,2002391
23910003,2391,3002391
23910004,2391,4002391
23910005,2391,5002391
23910006,2391,6002391
23920000,2392,2392
23920001,2392,1002392
23920002,2392,2002392
23920003,2392,3002392
23920004,2392,4002392
23920005,2392,5002392
23920006,2392,6002392
23930000,2393,2393
23930001,2393,1002393
23930002,2393,2002393
23930003,2393,3002393
23930004,2393,4002393
23930005,2393,5002393
23930006,2393,6002393
23930007,2393,7002393
23930008,2393,8002393
23940000,2394,2394
23940001,2394,1002394
23940002,2394,2002394
23940003,2394,3002394
23940004,2394,4002394
23950000,2395,2395
23950001,2395,1002395
23950002,2395,2002395
23950003,2395,3002395
23950004,2395,4002395
23960000,2396,2396
23960001,2396,1002396
23960002,2396,2002396
23960003,2396,3002396
23960004,2396,4002396
23960005,2396,5002396
23970000,2397,2397
23970001,2397,1002397
23970002,2397,2002397
23980000,2398,2398
23980001,2398,1002398
23980002,2398,2002398
23990000,2399,2399
23990001,2399,1002399
23990002,2399,2002399
23990003,2399,3002399
23990004,2399,4002399
23990005,2399,5002399
23990006,2399,6002399
23990007,2399,7002399
23990008,2399,8002399
23990009,2399,9002399
23990010,2399,10002399
23990011,2399,11002399
23990012,2399,12002399
24000000,2400,2400
24000001,2400,1002400
24000002,2400,2002400
24010000,2401,2401
24010001,2401,1002401
24010002,2401,2002401
24020000,2402,2402
24020001,2402,1002402
24020002,2402,2002402
24030000,2403,2403
24030001,2403,1002403
24030002,2403,2002403
24040000,2404,2404
24040001,2404,1002404
24040002,2404,2002404
24050000,2405,2405
24050001,2405,1002405
24050002,2405,2002405
24060000,2406,2406
24060001,2406,1002406
24060002,2406,2002406
24060003,2406,3002406
24060004,2406,4002406
24070000,2407,2407
24070001,2407,1002407
24070002,2407,2002407
24070003,2407,3002407
24070004,2407,4002407
24070005,2407,5002407
24070006,2407,6002407
24070007,2407,7002407
24070008,2407,8002407
24080000,2408,2408
24080001,2408,1002408
24080002,2408,2002408
24080003,2408,3002408
24080004,2408,4002408
24090000,2409,2409
24090001,2409,1002409
24090002,2409,2002409
24090003,2409,3002409
24090004,2409,4002409
24100000,2410,2410
24110000,2411,2411
24120000,2412,2412
24120001,2412,1002412
24120002,2412,2002412
24120003,2412,3002412
24120004,2412,4002412
24120005,2412,5002412
24120006,2412,6002412
24130000,2413,2413
24130001,2413,1002413
24130002,2413,2002413
24130003,2413,3002413
24130004,2413,4002413
24130005,2413,5002413
24130006,2413,6002413
24130007,2413,7002413
24140000,2414,2414
24140001,2414,1002414
24140002,2414,2002414
24140003,2414,3002414
24150000,2415,2415
24150001,2415,1002415
24150002,2415,2002415
24150003,2415,3002415
24150004,2415,4002415
24160000,2416,2416
24160001,2416,1002416
24160002,2416,2002416
24160003,2416,3002416
24170000,2417,2417
24170001,2417,1002417
24170002,2417,2002417
24170003,2417,3002417
24170004,2417,4002417
24170005,2417,5002417
24180000,2418,2418
24180001,2418,1002418
24180002,2418,2002418
24180003,2418,3002418
24180004,2418,4002418
24180005,2418,5002418
24180006,2418,6002418
24180007,2418,7002418
24180008,2418,8002418
24180009,2418,9002418
24180010,2418,10002418
24180011,2418,11002418
24180012,2418,12002418
24180013,2418,13002418
24180014,2418,14002418
24180015,2418,15002418
24180016,2418,16002418
24180017,2418,17002418
24190000,2419,2419
24190001,2419,1002419
24190002,2419,2002419
24190003,2419,3002419
24190004,2419,4002419
24190005,2419,5002419
24190006,2419,6002419
24190007,2419,7002419
24200000,2420,2420
24200001,2420,1002420
24200002,2420,2002420
24210000,2421,2421
24210001,2421,1002421
24210002,2421,2002421
24210003,2421,3002421
24210004,2421,4002421
24210005,2421,5002421
24220000,2422,2422
24220001,2422,1002422
24220002,2422,2002422
24220003,2422,3002422
24220004,2422,4002422
24220005,2422,5002422
24220006,2422,6002422
24230000,2423,2423
24230001,2423,1002423
24230002,2423,2002423
24230003,2423,3002423
24230004,2423,4002423
24230005,2423,5002423
24230006,2423,6002423
24230007,2423,7002423
24230008,2423,8002423
24230009,2423,9002423
24230010,2423,10002423
24230011,2423,11002423
24240000,2424,2424
24240001,2424,1002424
24240002,2424,2002424
24240003,2424,3002424
24240004,2424,4002424
24240005,2424,5002424
24240006,2424,6002424
24240007,2424,7002424
24250000,2425,2425
24250001,2425,1002425
24260000,2426,2426
24260001,2426,1002426
24260002,2426,2002426
24260003,2426,3002426
24260004,2426,4002426
24270000,2427,2427
24270001,2427,1002427
24280000,2428,2428
24280001,2428,1002428
24280002,2428,2002428
24280003,2428,3002428
24280004,2428,4002428
24290000,2429,2429
24290001,2429,1002429
24290002,2429,2002429
24300000,2430,2430
24300001,2430,1002430
24300002,2430,2002430
24300003,2430,3002430
24310000,2431,2431
24310001,2431,1002431
24310002,2431,2002431
24320000,2432,2432
24320001,2432,1002432
24320002,2432,2002432
24320003,2432,3002432
24320004,2432,4002432
24320005,2432,5002432
24320006,2432,6002432
24320007,2432,7002432
24330000,2433,2433
24330001,2433,1002433
24330002,2433,2002433
24330003,2433,3002433
24330004,2433,4002433
24340000,2434,2434
24340001,2434,1002434
24340002,2434,2002434
24340003,2434,3002434
24340004,2434,4002434
24340005,2434,5002434
24350000,2435,2435
24350001,2435,1002435
24350002,2435,2002435
24350003,2435,3002435
24350004,2435,4002435
24350005,2435,5002435
24360000,2436,2436
24360001,2436,1002436
24360002,2436,2002436
24360003,2436,3002436
24360004,2436,4002436
24360005,2436,5002436
24370000,2437,2437
24370001,2437,1002437
24370002,2437,2002437
24370003,2437,3002437
24370004,2437,4002437
24370005,2437,5002437
24370006,2437,6002437
24380000,2438,2438
24380001,2438,1002438
24380002,2438,2002438
24380003,2438,3002438
24380004,2438,4002438
24390000,2439,2439
24390001,2439,1002439
24390002,2439,2002439
24390003,2439,3002439
24390004,2439,4002439
24390005,2439,5002439
24400000,2440,2440
24400001,2440,1002440
24400002,2440,2002440
24400003,2440,3002440
24400004,2440,4002440
24400005,2440,5002440
24410000,2441,2441
24410001,2441,1002441
24410002,2441,2002441
24410003,2441,3002441
24410004,2441,4002441
24410005,2441,5002441
24420000,2442,2442
24420001,2442,1002442
24420002,2442,2002442
24420003,2442,3002442
24430000,2443,2443
24430001,2443,1002443
24430002,2443,2002443
24440000,2444,2444
24440001,2444,1002444
24440002,2444,2002444
24450000,2445,2445
24450001,2445,1002445
24450002,2445,2002445
24450003,2445,3002445
24450004,2445,4002445
24450005,2445,5002445
24450006,2445,6002445
24450007,2445,7002445
24460000,2446,2446
24460001,2446,1002446
24460002,2446,2002446
24460003,2446,3002446
24460004,2446,4002446
24460005,2446,5002446
24460006,2446,6002446
24460007,2446,7002446
24460008,2446,8002446
24460009,2446,9002446
24460010,2446,10002446
24460011,2446,11002446
24460012,2446,12002446
24460013,2446,13002446
24460014,2446,14002446
24460015,2446,15002446
24460016,2446,16002446
