id,budokai_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description
23044,23044,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,2200万pt獲得しよう
23045,23045,7,TrainingField,2,0,重力室(150倍重力) ×2,2300万pt獲得しよう
23046,23046,1012230,Card,1,0,【あの世で一番えらいひと】大界王[速] ×1,2400万pt獲得しよう
23047,23047,1012240,Card,1,0,【あの世で一番えらいひと】大界王[技] ×1,2500万pt獲得しよう
23048,23048,1012250,Card,1,0,【あの世で一番えらいひと】大界王[知] ×1,2600万pt獲得しよう
23049,23049,1012260,Card,1,0,【あの世で一番えらいひと】大界王[力] ×1,2700万pt獲得しよう
23050,23050,1012270,Card,1,0,【あの世で一番えらいひと】大界王[体] ×1,2800万pt獲得しよう
23051,23051,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,2900万pt獲得しよう
23052,23052,1003970,Card,2,0,【不思議な儀式】老界王神 ×2,3000万pt獲得しよう
23053,23053,11,Point::Stone,1,0,龍石1個,2連覇達成しよう
23054,23054,1001,AwakeningItem,5,0,【覚醒メダル】ウミガメ ×5,3連覇達成しよう
23055,23055,1002,AwakeningItem,5,0,【覚醒メダル】ブルマ ×5,4連覇達成しよう
23056,23056,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,5連覇達成しよう
23057,23057,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,6連覇達成しよう
23058,23058,11,Point::Stone,2,0,龍石2個,7連覇達成しよう
23059,23059,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,8連覇達成しよう
23060,23060,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,9連覇達成しよう
23061,23061,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,10連覇達成しよう
23062,23062,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,11連覇達成しよう
23063,23063,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,12連覇達成しよう
23064,23064,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,13連覇達成しよう
23065,23065,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,14連覇達成しよう
23066,23066,11,Point::Stone,5,0,龍石5個,15連覇達成しよう
23067,23067,1002630,Card,1,765122,ミスター・サタン像(金) ×1,16連覇達成しよう
23068,23068,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,17連覇達成しよう
23069,23069,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18連覇達成しよう
23070,23070,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,19連覇達成しよう
23071,23071,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,20連覇達成しよう
23072,23072,11,Point::Stone,1,0,龍石1個,1回優勝しよう
23073,23073,11,Point::Stone,1,0,龍石1個,2回優勝しよう
23074,23074,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,3回優勝しよう
23075,23075,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,4回優勝しよう
23076,23076,11,Point::Stone,3,0,龍石3個,5回優勝しよう
23077,23077,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,6回優勝しよう
23078,23078,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,7回優勝しよう
23079,23079,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,8回優勝しよう
23080,23080,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,9回優勝しよう
23081,23081,6,TrainingField,10,0,重力室(50倍重力) ×10,10回優勝しよう
23082,23082,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,11回優勝しよう
23083,23083,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,12回優勝しよう
23084,23084,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,13回優勝しよう
23085,23085,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,14回優勝しよう
23086,23086,6,SupportItem,15,0,仙豆 ×15,15回優勝しよう
23087,23087,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,16回優勝しよう
23088,23088,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,17回優勝しよう
23089,23089,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18回優勝しよう
23090,23090,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,19回優勝しよう
23091,23091,7,TrainingField,10,0,重力室(150倍重力) ×10,20回優勝しよう
23092,23092,11,Point::Stone,1,0,龍石1個,チャパ王クラスに到達しよう
23093,23093,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,サタンクラスに到達しよう
23094,23094,5,TrainingField,3,0,界王星 ×3,ビーデルクラスに到達しよう
23095,23095,1,AwakeningItem,30,0,【覚醒メダル】グレゴリー ×30,武天老師クラスに到達しよう
23096,23096,6,SupportItem,10,0,仙豆 ×10,カリンクラスに到達しよう
23097,23097,11,Point::Stone,1,0,龍石1個,神クラスに到達しよう
23098,23098,4,TrainingField,10,0,蛇の道 ×10,閻魔大王クラスに到達しよう
23099,23099,8,TrainingField,5,0,界王神界 ×5,界王クラスに到達しよう
23100,23100,11,Point::Stone,5,0,龍石5個,界王神クラスに到達しよう
23101,23101,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,老界王神クラスに到達しよう
23102,23102,11,Point::Stone,5,0,龍石5個,ビルスクラスに到達しよう
24001,24001,11,Point::Stone,1,0,龍石1個,1万pt獲得しよう
24002,24002,11,Point::Stone,1,0,龍石1個,5万pt獲得しよう
24003,24003,6,SupportItem,2,0,仙豆 ×2,10万pt獲得しよう
24004,24004,1001,AwakeningItem,2,0,【覚醒メダル】ウミガメ ×2,25万pt獲得しよう
24005,24005,6,SupportItem,3,0,仙豆 ×3,50万pt獲得しよう
24006,24006,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,100万pt獲得しよう
24007,24007,1002,AwakeningItem,2,0,【覚醒メダル】ブルマ ×2,150万pt獲得しよう
24008,24008,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,200万pt獲得しよう
24009,24009,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,250万pt獲得しよう
24010,24010,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,300万pt獲得しよう
24011,24011,11,Point::Stone,3,0,龍石3個,400万pt獲得しよう
24012,24012,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,500万pt獲得しよう
24013,24013,2,SpecialItem,2,0,【金】天下一ガシャチケット ×2,600万pt獲得しよう
24014,24014,1,PotentialItem,500,0,速の潜在能力玉(小) ×500,630万pt獲得しよう
24015,24015,2,PotentialItem,500,0,技の潜在能力玉(小) ×500,640万pt獲得しよう
24016,24016,3,PotentialItem,500,0,知の潜在能力玉(小) ×500,650万pt獲得しよう
24017,24017,4,PotentialItem,500,0,力の潜在能力玉(小) ×500,660万pt獲得しよう
24018,24018,5,PotentialItem,500,0,体の潜在能力玉(小) ×500,670万pt獲得しよう
24019,24019,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,700万pt獲得しよう
24020,24020,6,PotentialItem,300,0,速の潜在能力玉(中) ×300,730万pt獲得しよう
24021,24021,7,PotentialItem,300,0,技の潜在能力玉(中) ×300,740万pt獲得しよう
24022,24022,8,PotentialItem,300,0,知の潜在能力玉(中) ×300,750万pt獲得しよう
24023,24023,9,PotentialItem,300,0,力の潜在能力玉(中) ×300,760万pt獲得しよう
24024,24024,10,PotentialItem,300,0,体の潜在能力玉(中) ×300,770万pt獲得しよう
24025,24025,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,800万pt獲得しよう
24026,24026,11,PotentialItem,20,0,速の潜在能力玉(大) ×20,830万pt獲得しよう
24027,24027,12,PotentialItem,20,0,技の潜在能力玉(大) ×20,840万pt獲得しよう
24028,24028,13,PotentialItem,20,0,知の潜在能力玉(大) ×20,850万pt獲得しよう
24029,24029,14,PotentialItem,20,0,力の潜在能力玉(大) ×20,860万pt獲得しよう
24030,24030,15,PotentialItem,20,0,体の潜在能力玉(大) ×20,870万pt獲得しよう
24031,24031,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,900万pt獲得しよう
24032,24032,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,1000万pt獲得しよう
24033,24033,11,Point::Stone,2,0,龍石2個,1100万pt獲得しよう
24034,24034,1002630,Card,1,765122,ミスター・サタン像(金) ×1,1200万pt獲得しよう
24035,24035,1005480,Card,1,765122,ミスター・サタン像(プラチナ) ×1,1300万pt獲得しよう
24036,24036,11,Point::Stone,3,0,龍石3個,1400万pt獲得しよう
24037,24037,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,1500万pt獲得しよう
24038,24038,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,1600万pt獲得しよう
24039,24039,11,Point::Stone,2,0,龍石2個,1700万pt獲得しよう
24040,24040,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,1800万pt獲得しよう
24041,24041,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,1900万pt獲得しよう
24042,24042,11,Point::Stone,3,0,龍石3個,2000万pt獲得しよう
24043,24043,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,2100万pt獲得しよう
24044,24044,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,2200万pt獲得しよう
24045,24045,7,TrainingField,2,0,重力室(150倍重力) ×2,2300万pt獲得しよう
24046,24046,1012230,Card,1,0,【あの世で一番えらいひと】大界王[速] ×1,2400万pt獲得しよう
24047,24047,1012240,Card,1,0,【あの世で一番えらいひと】大界王[技] ×1,2500万pt獲得しよう
24048,24048,1012250,Card,1,0,【あの世で一番えらいひと】大界王[知] ×1,2600万pt獲得しよう
24049,24049,1012260,Card,1,0,【あの世で一番えらいひと】大界王[力] ×1,2700万pt獲得しよう
24050,24050,1012270,Card,1,0,【あの世で一番えらいひと】大界王[体] ×1,2800万pt獲得しよう
24051,24051,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,2900万pt獲得しよう
24052,24052,1003970,Card,2,0,【不思議な儀式】老界王神 ×2,3000万pt獲得しよう
24053,24053,11,Point::Stone,1,0,龍石1個,2連覇達成しよう
24054,24054,1001,AwakeningItem,5,0,【覚醒メダル】ウミガメ ×5,3連覇達成しよう
24055,24055,1002,AwakeningItem,5,0,【覚醒メダル】ブルマ ×5,4連覇達成しよう
24056,24056,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,5連覇達成しよう
24057,24057,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,6連覇達成しよう
24058,24058,11,Point::Stone,2,0,龍石2個,7連覇達成しよう
24059,24059,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,8連覇達成しよう
24060,24060,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,9連覇達成しよう
24061,24061,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,10連覇達成しよう
24062,24062,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,11連覇達成しよう
24063,24063,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,12連覇達成しよう
24064,24064,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,13連覇達成しよう
24065,24065,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,14連覇達成しよう
24066,24066,11,Point::Stone,5,0,龍石5個,15連覇達成しよう
24067,24067,1002630,Card,1,765122,ミスター・サタン像(金) ×1,16連覇達成しよう
24068,24068,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,17連覇達成しよう
24069,24069,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18連覇達成しよう
24070,24070,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,19連覇達成しよう
24071,24071,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,20連覇達成しよう
24072,24072,11,Point::Stone,1,0,龍石1個,1回優勝しよう
24073,24073,11,Point::Stone,1,0,龍石1個,2回優勝しよう
24074,24074,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,3回優勝しよう
24075,24075,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,4回優勝しよう
24076,24076,11,Point::Stone,3,0,龍石3個,5回優勝しよう
24077,24077,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,6回優勝しよう
24078,24078,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,7回優勝しよう
24079,24079,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,8回優勝しよう
24080,24080,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,9回優勝しよう
24081,24081,6,TrainingField,10,0,重力室(50倍重力) ×10,10回優勝しよう
24082,24082,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,11回優勝しよう
24083,24083,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,12回優勝しよう
24084,24084,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,13回優勝しよう
24085,24085,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,14回優勝しよう
24086,24086,6,SupportItem,15,0,仙豆 ×15,15回優勝しよう
24087,24087,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,16回優勝しよう
24088,24088,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,17回優勝しよう
24089,24089,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18回優勝しよう
24090,24090,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,19回優勝しよう
24091,24091,7,TrainingField,10,0,重力室(150倍重力) ×10,20回優勝しよう
24092,24092,11,Point::Stone,1,0,龍石1個,チャパ王クラスに到達しよう
24093,24093,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,サタンクラスに到達しよう
24094,24094,5,TrainingField,3,0,界王星 ×3,ビーデルクラスに到達しよう
24095,24095,1,AwakeningItem,30,0,【覚醒メダル】グレゴリー ×30,武天老師クラスに到達しよう
24096,24096,6,SupportItem,10,0,仙豆 ×10,カリンクラスに到達しよう
24097,24097,11,Point::Stone,1,0,龍石1個,神クラスに到達しよう
24098,24098,4,TrainingField,10,0,蛇の道 ×10,閻魔大王クラスに到達しよう
24099,24099,8,TrainingField,5,0,界王神界 ×5,界王クラスに到達しよう
24100,24100,11,Point::Stone,5,0,龍石5個,界王神クラスに到達しよう
24101,24101,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,老界王神クラスに到達しよう
24102,24102,11,Point::Stone,5,0,龍石5個,ビルスクラスに到達しよう
25001,25001,11,Point::Stone,1,0,龍石1個,1万pt獲得しよう
25002,25002,11,Point::Stone,1,0,龍石1個,5万pt獲得しよう
25003,25003,6,SupportItem,2,0,仙豆 ×2,10万pt獲得しよう
25004,25004,1001,AwakeningItem,2,0,【覚醒メダル】ウミガメ ×2,25万pt獲得しよう
25005,25005,6,SupportItem,3,0,仙豆 ×3,50万pt獲得しよう
25006,25006,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,100万pt獲得しよう
25007,25007,1002,AwakeningItem,2,0,【覚醒メダル】ブルマ ×2,150万pt獲得しよう
25008,25008,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,200万pt獲得しよう
25009,25009,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,250万pt獲得しよう
25010,25010,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,300万pt獲得しよう
25011,25011,11,Point::Stone,3,0,龍石3個,400万pt獲得しよう
25012,25012,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,500万pt獲得しよう
25013,25013,2,SpecialItem,2,0,【金】天下一ガシャチケット ×2,600万pt獲得しよう
25014,25014,1,PotentialItem,500,0,速の潜在能力玉(小) ×500,630万pt獲得しよう
25015,25015,2,PotentialItem,500,0,技の潜在能力玉(小) ×500,640万pt獲得しよう
25016,25016,3,PotentialItem,500,0,知の潜在能力玉(小) ×500,650万pt獲得しよう
25017,25017,4,PotentialItem,500,0,力の潜在能力玉(小) ×500,660万pt獲得しよう
25018,25018,5,PotentialItem,500,0,体の潜在能力玉(小) ×500,670万pt獲得しよう
25019,25019,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,700万pt獲得しよう
25020,25020,6,PotentialItem,300,0,速の潜在能力玉(中) ×300,730万pt獲得しよう
25021,25021,7,PotentialItem,300,0,技の潜在能力玉(中) ×300,740万pt獲得しよう
25022,25022,8,PotentialItem,300,0,知の潜在能力玉(中) ×300,750万pt獲得しよう
